TVCL,TVVC,TVQ,TVVP,omega[1],omega[2],omega[3],omega[4],sigma_p,.chain,.iteration,.draw
3.94058,71.4755,3.5807,50.4205,0.288999,0.251945,0.223458,0.306286,0.200644,2,924,1924
3.99848,68.8822,3.54752,52.4468,0.280442,0.322005,0.234999,0.256396,0.204346,2,925,1925
3.97278,68.4022,3.85059,51.4221,0.289161,0.314987,0.266041,0.292372,0.199176,2,926,1926
4.00387,69.6206,3.90196,51.1532,0.290316,0.317828,0.314035,0.315177,0.19929,2,927,1927
4.07227,69.8353,3.6842,51.3503,0.265428,0.318158,0.236057,0.299497,0.204618,2,928,1928
3.96972,64.2263,3.62925,54.4808,0.307172,0.281414,0.378155,0.300855,0.202856,2,929,1929
3.97539,63.2288,3.74208,52.8932,0.290839,0.272204,0.275917,0.288273,0.202589,2,930,1930
3.91665,66.0045,3.591,49.7154,0.274607,0.31008,0.208649,0.33797,0.204562,2,931,1931
3.93018,66.619,4.03124,51.3564,0.27353,0.289019,0.334765,0.27956,0.198273,2,932,1932
3.89166,67.8372,3.65649,51.5475,0.271323,0.279885,0.266273,0.320888,0.203185,2,933,1933
3.92521,66.0129,3.91405,54.228,0.285301,0.252786,0.222395,0.28401,0.19858,2,934,1934
3.89547,69.3832,3.77744,47.7173,0.298202,0.316477,0.192367,0.290604,0.204951,2,935,1935
3.93445,69.8544,3.76351,52.2974,0.305537,0.280718,0.229157,0.301301,0.200154,2,936,1936
4.0558,67.4901,4.01803,54.8057,0.277899,0.318831,0.331767,0.287386,0.203992,2,937,1937
4.02516,66.5684,3.57239,48.4964,0.277522,0.280179,0.262845,0.321223,0.199041,2,938,1938
3.98734,66.7593,3.86691,54.721,0.279035,0.313202,0.263973,0.250118,0.204529,2,939,1939
3.95674,67.539,3.99727,49.4249,0.33633,0.267154,0.222289,0.333583,0.20054,2,940,1940
3.95368,69.1301,3.58283,47.4769,0.338184,0.264707,0.203188,0.340263,0.202686,2,941,1941
4.06794,69.6842,4.05722,55.9482,0.27217,0.300896,0.296652,0.284622,0.203731,2,942,1942
3.95974,69.6195,3.41841,48.2826,0.297006,0.319656,0.309271,0.414604,0.201264,2,943,1943
3.97415,69.959,4.41403,55.785,0.292151,0.290999,0.292866,0.304136,0.204701,2,944,1944
3.92381,70.5872,4.16608,52.861,0.315782,0.29966,0.321893,0.328453,0.198911,2,945,1945
3.87341,69.69,4.29319,56.8351,0.339703,0.277515,0.394277,0.28517,0.199045,2,946,1946
3.93698,70.1423,3.83187,57.7621,0.318371,0.294865,0.360863,0.319206,0.202216,2,947,1947
3.97556,70.6036,3.93927,53.0718,0.312356,0.27091,0.404641,0.305581,0.201102,2,948,1948
3.98572,70.2,4.16189,49.6961,0.315019,0.288875,0.286684,0.309587,0.202191,2,949,1949
3.97509,70.9869,3.38483,54.2546,0.324032,0.297568,0.239532,0.333912,0.20248,2,950,1950
3.94909,70.8634,4.05954,52.6289,0.304279,0.292636,0.29081,0.309391,0.197961,2,951,1951
4.00539,71.3871,3.62169,47.8507,0.28214,0.296604,0.271304,0.355651,0.203669,2,952,1952
4.10138,67.5629,4.35241,53.0437,0.277939,0.283928,0.288142,0.265273,0.199391,2,953,1953
4.11511,67.4188,4.36085,52.9176,0.274601,0.267995,0.327473,0.246157,0.198257,2,954,1954
4.01557,69.6581,3.22343,50.909,0.270438,0.322201,0.253003,0.391977,0.198127,2,955,1955
4.00258,67.1344,3.76365,49.7248,0.276373,0.30348,0.480521,0.381865,0.199779,2,956,1956
3.96466,67.2465,3.21941,47.1948,0.275209,0.321667,0.471855,0.378749,0.201665,2,957,1957
3.97358,67.2158,3.71484,47.083,0.289517,0.305445,0.430351,0.335719,0.202831,2,958,1958
4.03405,65.3378,3.82377,54.5586,0.280034,0.287855,0.3198,0.276186,0.199524,2,959,1959
4.11163,62.9769,3.73608,49.9031,0.271563,0.313849,0.28262,0.281203,0.203554,2,960,1960
4.13498,64.1993,4.05384,55.4783,0.262428,0.270528,0.367632,0.265852,0.20004,2,961,1961
4.2288,66.2085,3.56181,52.075,0.274827,0.267592,0.259278,0.300736,0.203396,2,962,1962
4.22458,66.211,3.79208,51.7973,0.286666,0.275341,0.452197,0.298313,0.200769,2,963,1963
4.19856,68.7028,3.49101,51.6472,0.292672,0.263519,0.349218,0.315495,0.199617,2,964,1964
4.15605,67.6624,4.32269,55.9632,0.279219,0.270543,0.38594,0.301305,0.204023,2,965,1965
4.06839,66.5471,3.35418,47.5904,0.276032,0.290789,0.262307,0.406813,0.203173,2,966,1966
4.07646,66.0541,3.76225,52.754,0.271991,0.306076,0.319836,0.244457,0.202965,2,967,1967
4.03873,68.6799,3.40194,52.5284,0.26595,0.266143,0.244577,0.315949,0.200853,2,968,1968
4.03986,68.3947,3.67209,54.1842,0.247489,0.276713,0.307146,0.334906,0.202547,2,969,1969
4.02184,69.4351,3.92677,53.7673,0.246796,0.282464,0.27822,0.312776,0.201914,2,970,1970
4.04062,66.6947,3.90082,53.8112,0.253216,0.291191,0.303295,0.391461,0.202269,2,971,1971
4.0477,69.2431,3.5885,50.0335,0.253935,0.279383,0.290582,0.371629,0.200424,2,972,1972
4.09626,69.3415,3.92867,52.0933,0.266434,0.282161,0.362708,0.310542,0.202052,2,973,1973
4.09326,68.6118,4.25184,56.6744,0.287185,0.28655,0.31445,0.298263,0.201458,2,974,1974
4.10087,69.0224,3.89692,52.0063,0.300475,0.266207,0.30079,0.271854,0.201282,2,975,1975
4.12238,67.3365,3.99824,49.7636,0.290209,0.294393,0.233057,0.345789,0.202191,2,976,1976
4.10669,66.0503,3.9369,50.56,0.293604,0.288444,0.250458,0.27435,0.201164,2,977,1977
4.08447,66.6595,3.63374,49.325,0.303881,0.313343,0.239056,0.287289,0.200144,2,978,1978
4.0781,66.8766,3.9332,53.251,0.28976,0.297571,0.192309,0.311805,0.200405,2,979,1979
4.08482,67.7584,3.76467,50.989,0.291483,0.322279,0.362355,0.318414,0.202189,2,980,1980
4.11093,64.8019,3.58104,50.4258,0.274142,0.263981,0.285739,0.337841,0.203095,2,981,1981
4.12497,65.8702,3.70056,53.3139,0.261861,0.290849,0.468615,0.309084,0.200759,2,982,1982
4.14036,65.5506,3.75561,53.2792,0.261582,0.281245,0.336546,0.299474,0.202189,2,983,1983
4.14763,65.7219,3.8602,50.1056,0.252431,0.27752,0.335169,0.321198,0.203479,2,984,1984
4.09741,65.2745,3.98007,52.522,0.246898,0.289926,0.279261,0.340119,0.200915,2,985,1985
4.04989,66.5021,3.88041,51.4502,0.271063,0.266824,0.215385,0.383503,0.201487,2,986,1986
4.08181,66.7885,4.00321,51.8211,0.26465,0.270907,0.289209,0.378439,0.201699,2,987,1987
4.10477,65.3372,3.99895,53.1114,0.26507,0.271719,0.243686,0.329303,0.202534,2,988,1988
4.08584,67.1543,3.60981,50.4766,0.239495,0.279016,0.199901,0.329741,0.200803,2,989,1989
4.01633,64.5431,4.15754,53.7691,0.264906,0.255623,0.227938,0.295346,0.201535,2,990,1990
4.00641,65.1635,4.16789,51.7854,0.264472,0.271262,0.246176,0.292581,0.207256,2,991,1991
4.02222,64.9414,4.09117,54.9121,0.27175,0.311654,0.316755,0.33683,0.198902,2,992,1992
4.02261,66.1904,3.29971,49.4274,0.281593,0.285347,0.299614,0.359767,0.198004,2,993,1993
4.11265,67.2102,3.408,51.5263,0.270004,0.300771,0.232668,0.331611,0.204976,2,994,1994
4.11662,67.2323,4.07208,53.7733,0.278166,0.268119,0.204102,0.288562,0.197593,2,995,1995
4.14053,67.7336,3.59134,51.2463,0.273096,0.271694,0.148017,0.293831,0.203846,2,996,1996
4.17552,65.7204,3.89451,52.5118,0.275108,0.265272,0.240935,0.312317,0.201962,2,997,1997
4.16105,66.47,3.78196,52.1314,0.271827,0.254932,0.212916,0.31255,0.203992,2,998,1998
4.15291,66.4459,3.91402,53.5094,0.274858,0.249416,0.171374,0.312944,0.200211,2,999,1999
4.16341,67.7853,3.6722,51.9374,0.273952,0.25806,0.164373,0.297382,0.202166,2,1000,2000
4.20823,66.9223,3.53018,50.387,0.262816,0.291527,0.24458,0.28426,0.200388,3,1,2001
4.23521,67.3975,4.06015,53.6357,0.277603,0.248623,0.280144,0.340129,0.202381,3,2,2002
4.14442,67.4444,3.46882,52.142,0.254142,0.272797,0.331873,0.394616,0.200807,3,3,2003
4.207,66.846,3.65461,54.2192,0.273456,0.250083,0.287407,0.354295,0.200765,3,4,2004
4.15853,68.655,3.78141,51.8778,0.277421,0.266465,0.301433,0.343642,0.200678,3,5,2005
4.11622,66.9344,3.58545,47.494,0.275371,0.259033,0.398608,0.30194,0.198718,3,6,2006
4.14003,67.0764,4.21439,52.4111,0.265479,0.250142,0.376984,0.308098,0.202775,3,7,2007
4.15945,68.5871,4.07626,50.8044,0.275448,0.253817,0.385613,0.345745,0.201186,3,8,2008
4.15373,67.8921,3.88298,52.1053,0.287401,0.259017,0.427452,0.341699,0.200496,3,9,2009
4.14761,67.837,3.47114,52.0266,0.286596,0.255068,0.290354,0.366506,0.201335,3,10,2010
4.17281,68.6869,3.62319,49.6473,0.285361,0.265139,0.27866,0.357111,0.198573,3,11,2011
4.10294,68.9486,3.66775,49.1678,0.276885,0.262289,0.298636,0.335071,0.203443,3,12,2012
4.10647,67.956,3.89245,54.6564,0.280839,0.29551,0.283474,0.353076,0.200172,3,13,2013
4.02087,68.8553,3.34601,53.6177,0.279311,0.280518,0.255896,0.397933,0.202978,3,14,2014
4.1179,66.7439,3.91832,52.6319,0.25775,0.254361,0.31177,0.305446,0.19911,3,15,2015
3.96963,68.3719,3.55258,52.3423,0.290493,0.333006,0.365863,0.314521,0.207201,3,16,2016
3.96254,68.562,3.99335,56.3414,0.29077,0.310053,0.337743,0.268794,0.20568,3,17,2017
3.93915,66.3086,3.89434,53.3201,0.293636,0.334503,0.355432,0.250305,0.199141,3,18,2018
3.96146,68.3436,3.82696,55.3995,0.292704,0.317737,0.217396,0.322716,0.200326,3,19,2019
4.00342,64.6905,3.79423,51.6892,0.31678,0.285527,0.3576,0.283254,0.202755,3,20,2020
4.06164,64.4397,4.01767,51.0654,0.288863,0.328296,0.231342,0.317593,0.199459,3,21,2021
4.05702,64.821,3.78573,51.8782,0.278811,0.329322,0.308334,0.348028,0.204678,3,22,2022
4.05639,65.8129,3.57464,50.9487,0.271817,0.305664,0.260233,0.340015,0.201133,3,23,2023
4.04884,64.8188,3.36108,49.1795,0.264655,0.286176,0.237839,0.308185,0.201328,3,24,2024
4.03203,63.0848,4.0991,54.361,0.276649,0.278393,0.285183,0.315572,0.200377,3,25,2025
4.04174,64.8029,3.91959,52.4111,0.280651,0.278291,0.253781,0.31188,0.204241,3,26,2026
4.07222,64.2311,3.99921,51.2572,0.287146,0.279362,0.236979,0.247152,0.200965,3,27,2027
4.04088,65.9443,3.71069,49.4496,0.292906,0.273349,0.23928,0.302761,0.201118,3,28,2028
4.11952,65.1059,4.18996,53.6922,0.275475,0.298615,0.233739,0.273285,0.203137,3,29,2029
4.13451,65.8338,3.66287,51.8848,0.281155,0.278811,0.154838,0.304811,0.202298,3,30,2030
4.16143,67.8691,3.3189,52.607,0.282194,0.289908,0.197457,0.324728,0.2028,3,31,2031
4.12975,67.5167,4.23711,53.6519,0.295805,0.27415,0.373807,0.297805,0.202284,3,32,2032
4.11486,67.1574,3.8082,50.9139,0.292265,0.310701,0.330793,0.304971,0.198655,3,33,2033
4.12984,67.9988,3.63396,49.7392,0.280623,0.309416,0.306358,0.311673,0.199367,3,34,2034
4.08398,67.8157,3.38567,55.403,0.282372,0.297687,0.360947,0.329772,0.202913,3,35,2035
4.09235,67.7517,3.64334,53.1302,0.282284,0.315852,0.328182,0.294751,0.20298,3,36,2036
3.99263,66.2131,3.55047,52.2387,0.266429,0.282553,0.366826,0.327912,0.203284,3,37,2037
4.01533,66.28,4.0443,49.51,0.258816,0.295169,0.37342,0.362821,0.202819,3,38,2038
4.03238,67.437,3.54098,52.8879,0.263335,0.287823,0.296631,0.336104,0.203025,3,39,2039
4.01209,67.8044,3.36284,52.0391,0.261705,0.30628,0.384181,0.326188,0.198637,3,40,2040
4.1136,67.9316,3.92131,52.2221,0.263731,0.325762,0.40043,0.335629,0.204098,3,41,2041
4.13085,66.5062,3.99038,49.6252,0.257764,0.289831,0.376903,0.316659,0.19984,3,42,2042
4.05751,67.5472,3.56221,52.5717,0.273444,0.282774,0.275764,0.320778,0.201134,3,43,2043
4.0882,68.207,3.80694,52.1327,0.278027,0.290513,0.337288,0.323692,0.201809,3,44,2044
4.05786,66.7899,3.49085,50.742,0.298349,0.293399,0.202403,0.322614,0.200029,3,45,2045
4.04262,66.4805,3.81434,52.8492,0.292269,0.277163,0.234826,0.285002,0.204556,3,46,2046
4.05654,66.3014,3.69691,52.4209,0.279295,0.298381,0.252467,0.35453,0.201127,3,47,2047
4.08708,65.786,3.88436,52.9467,0.277878,0.289423,0.270673,0.356601,0.202286,3,48,2048
4.05116,65.0764,3.85278,52.2515,0.27274,0.307224,0.363588,0.342187,0.200609,3,49,2049
4.02598,65.3419,3.75125,50.752,0.283966,0.300642,0.350979,0.310559,0.201639,3,50,2050
3.9441,65.0358,3.72413,52.8664,0.280062,0.297789,0.248451,0.349415,0.20085,3,51,2051
4.07273,67.1561,3.86942,51.3348,0.284336,0.224099,0.316928,0.336561,0.200906,3,52,2052
4.0465,68.5767,3.65171,52.358,0.284488,0.262604,0.26026,0.366409,0.201947,3,53,2053
3.98453,70.9937,3.98632,52.2605,0.292334,0.288927,0.294184,0.234719,0.202771,3,54,2054
4.02561,69.293,3.71802,53.1035,0.285547,0.30001,0.302554,0.334741,0.202522,3,55,2055
4.04378,68.4792,4.18133,50.5323,0.292294,0.276238,0.422098,0.29105,0.202113,3,56,2056
4.04715,68.9474,4.26838,52.5,0.301225,0.282137,0.409324,0.30904,0.200434,3,57,2057
4.06218,69.016,4.20856,52.2818,0.291723,0.281002,0.341386,0.28613,0.199149,3,58,2058
4.08236,70.3618,3.56783,50.1266,0.291619,0.301122,0.437865,0.342282,0.203378,3,59,2059
4.09744,67.5402,3.70438,57.2325,0.298604,0.267123,0.326882,0.298856,0.198762,3,60,2060
4.05806,69.0349,3.51385,50.5418,0.296951,0.279816,0.386193,0.3817,0.204472,3,61,2061
3.9872,68.0893,3.76082,51.8173,0.277795,0.300268,0.433541,0.336466,0.197324,3,62,2062
3.9808500000000002,66.2769,4.01721,51.9856,0.271201,0.288895,0.3425,0.342718,0.20524,3,63,2063
4.00328,68.4093,3.58344,49.7524,0.275578,0.305708,0.279022,0.343991,0.196303,3,64,2064
4.00621,68.439,3.39809,48.8494,0.267941,0.295781,0.263883,0.353474,0.198023,3,65,2065
3.98151,68.5871,3.57374,49.574,0.273696,0.289997,0.251255,0.374067,0.198736,3,66,2066
3.97097,66.9527,4.06402,53.1379,0.270079,0.29013100000000003,0.227949,0.361292,0.201088,3,67,2067
3.89971,68.2031,3.65679,51.3822,0.278035,0.27018,0.304772,0.365823,0.197902,3,68,2068
3.94059,69.0661,3.76684,50.2475,0.275509,0.275158,0.24582,0.359194,0.196862,3,69,2069
3.95411,68.4599,3.77234,48.8516,0.265652,0.261884,0.30369,0.346516,0.199596,3,70,2070
3.97745,68.2706,3.73678,49.4067,0.271844,0.281242,0.235756,0.322757,0.19989,3,71,2071
3.94093,68.6909,3.72689,52.1542,0.285478,0.291915,0.282295,0.316073,0.201829,3,72,2072
3.88489,68.6017,3.74343,51.568600000000004,0.275467,0.28907,0.173281,0.30146,0.200786,3,73,2073
3.89892,67.3855,3.71091,50.5777,0.297893,0.263458,0.275404,0.347283,0.201287,3,74,2074
3.9356,66.7875,3.51974,50.1556,0.300576,0.299227,0.255819,0.331259,0.196077,3,75,2075
3.96188,66.9768,3.7067,51.4971,0.312709,0.274717,0.352009,0.347211,0.206627,3,76,2076
3.95224,66.618,3.6395,51.4812,0.312113,0.268188,0.336369,0.31485,0.202074,3,77,2077
3.94235,68.8671,3.38878,53.2388,0.304077,0.294869,0.430485,0.31636,0.201249,3,78,2078
3.98023,64.8045,3.82185,51.3417,0.289903,0.321596,0.221261,0.303799,0.198357,3,79,2079
3.98015,66.7266,3.68159,51.3533,0.289281,0.306899,0.363741,0.326163,0.204359,3,80,2080
4.01678,65.5946,4.19969,54.1782,0.2803,0.305307,0.299531,0.316132,0.20088,3,81,2081
3.96352,66.6934,3.6427,49.6855,0.281115,0.311699,0.204717,0.340956,0.200075,3,82,2082
4.0049,66.8097,3.96266,52.5092,0.267127,0.265574,0.301187,0.299015,0.203579,3,83,2083
3.98059,65.9181,3.87143,49.6574,0.267356,0.267349,0.268017,0.324362,0.198304,3,84,2084
3.99157,66.8045,3.57005,49.4117,0.27566,0.27621,0.277029,0.366331,0.198922,3,85,2085
4.03622,67.2274,3.88931,48.8091,0.269101,0.266845,0.243464,0.274798,0.201618,3,86,2086
4.01888,67.1294,3.51535,54.7474,0.257533,0.260352,0.329159,0.302019,0.201478,3,87,2087
4.06672,66.0559,3.80918,51.6127,0.264416,0.291685,0.280615,0.301483,0.20222,3,88,2088
4.04567,65.1055,3.84284,51.314,0.268142,0.293804,0.296462,0.3215,0.201288,3,89,2089
4.06276,64.7756,3.84648,51.302,0.253808,0.300144,0.293018,0.316136,0.202239,3,90,2090
4.04817,67.0354,3.58807,50.8072,0.270855,0.264433,0.223141,0.290814,0.203579,3,91,2091
4.02264,65.8024,3.71197,52.3779,0.26354,0.254545,0.290184,0.352537,0.202942,3,92,2092
4.0231,66.3662,3.72845,51.8375,0.263026,0.2516,0.275423,0.350921,0.20286,3,93,2093
4.0273,66.4446,4.11118,52.7123,0.263356,0.262706,0.25133,0.350975,0.201687,3,94,2094
3.92269,70.0405,3.54764,51.731,0.291041,0.303565,0.275635,0.282788,0.202383,3,95,2095
3.96228,69.8022,3.83953,51.7682,0.30345,0.337521,0.277637,0.309836,0.20035,3,96,2096
3.92829,68.5384,3.01592,51.2805,0.290245,0.292154,0.195067,0.33246,0.199121,3,97,2097
4.0767,68.9835,4.02104,52.8538,0.299419,0.278424,0.324265,0.320887,0.205315,3,98,2098
3.99627,68.3982,3.47233,48.6297,0.301406,0.312203,0.228019,0.426983,0.197246,3,99,2099
4.01603,68.2846,3.60536,47.6912,0.29277,0.323453,0.225162,0.375692,0.200376,3,100,2100
4.01939,69.129,3.89354,49.9517,0.277143,0.326679,0.291212,0.29484900000000003,0.201869,3,101,2101
4.08449,70.3642,3.56277,51.5658,0.280415,0.275635,0.354548,0.355627,0.201189,3,102,2102
4.11225,69.8298,3.67292,49.9481,0.281146,0.254066,0.24529,0.353915,0.201159,3,103,2103
4.185,70.4797,3.72928,55.313,0.255669,0.242407,0.249188,0.32898,0.201381,3,104,2104
4.21891,69.4728,3.82683,49.6903,0.251534,0.255677,0.244327,0.308452,0.203908,3,105,2105
4.18016,69.6306,3.65386,50.156,0.252055,0.256382,0.216997,0.315397,0.203128,3,106,2106
4.1689,69.9759,3.59123,51.7814,0.242025,0.269071,0.283723,0.281056,0.20351,3,107,2107
4.13907,68.6567,3.57904,55.0593,0.25226,0.269909,0.30464,0.301457,0.202416,3,108,2108
4.13895,68.2042,3.58036,51.8675,0.258373,0.295085,0.429658,0.253509,0.200781,3,109,2109
4.14152,66.921,3.56002,51.8392,0.263416,0.289288,0.272649,0.335768,0.200592,3,110,2110
4.13507,67.4498,3.71011,49.6146,0.25462,0.287998,0.274,0.361174,0.198837,3,111,2111
4.14898,65.6386,3.78872,50.3285,0.261992,0.302281,0.278851,0.346182,0.201053,3,112,2112
4.10679,68.9046,3.90877,51.9592,0.276139,0.253532,0.285483,0.272306,0.201571,3,113,2113
4.0944,69.0275,3.8788,51.3941,0.278789,0.252391,0.270785,0.254734,0.200667,3,114,2114
4.06556,69.8978,3.55263,51.085,0.277145,0.258776,0.25198,0.313112,0.205073,3,115,2115
4.02471,66.4496,3.63709,51.1953,0.260917,0.256068,0.146676,0.33038,0.200482,3,116,2116
4.04525,66.3478,4.09772,55.4257,0.275233,0.251347,0.200691,0.328709,0.202987,3,117,2117
4.00092,66.0804,3.61099,50.7798,0.253587,0.288496,0.248495,0.316692,0.200569,3,118,2118
4.08971,68.0548,3.78088,53.0586,0.262043,0.258336,0.243556,0.306903,0.20555,3,119,2119
4.08061,69.9329,3.46916,52.3867,0.26136,0.264788,0.330703,0.293034,0.201393,3,120,2120
4.06032,68.7096,3.59641,51.5773,0.255594,0.271621,0.313425,0.286474,0.201154,3,121,2121
4.03009,67.723,3.62895,50.5699,0.256567,0.255336,0.325108,0.316643,0.197217,3,122,2122
4.04925,67.5244,3.27026,50.57,0.257773,0.287894,0.357956,0.366007,0.202495,3,123,2123
4.03628,64.9053,4.10458,52.3372,0.265655,0.27089800000000003,0.38705,0.268691,0.202529,3,124,2124
4.04379,64.3484,4.06225,52.5461,0.262311,0.276655,0.313169,0.255519,0.202593,3,125,2125
4.0243,65.5861,3.89951,50.9132,0.254592,0.263867,0.241221,0.405622,0.19927,3,126,2126
4.03725,65.4734,4.31072,51.74,0.260475,0.252401,0.385509,0.371654,0.202418,3,127,2127
4.03563,66.8047,3.482,55.0502,0.264747,0.265997,0.297325,0.298733,0.198489,3,128,2128
4.03612,66.138,3.84105,54.7505,0.262742,0.253515,0.382754,0.313339,0.197565,3,129,2129
4.094,66.4301,4.29981,52.7572,0.257502,0.241248,0.314076,0.274787,0.203366,3,130,2130
4.03867,70.1909,3.56503,53.2484,0.258265,0.274154,0.312906,0.280582,0.201535,3,131,2131
4.09558,72.617,3.31298,52.0976,0.256328,0.274182,0.180645,0.340923,0.200991,3,132,2132
4.05947,70.6753,3.4691,51.5794,0.238155,0.274035,0.377934,0.248776,0.201248,3,133,2133
4.03769,69.0889,3.50953,52.746,0.24478,0.259647,0.306167,0.25155,0.203794,3,134,2134
4.10104,69.2496,3.71301,53.0649,0.244114,0.247269,0.423266,0.312642,0.202057,3,135,2135
4.10577,69.1516,3.87055,50.8876,0.243171,0.26376,0.363684,0.331113,0.198819,3,136,2136
4.10604,68.472,3.58386,53.1114,0.238995,0.247659,0.299162,0.355738,0.198135,3,137,2137
4.11796,69.1107,3.60261,51.6382,0.230659,0.267301,0.281684,0.342325,0.199547,3,138,2138
4.13912,68.5759,3.796,54.087,0.253902,0.265442,0.350433,0.312482,0.200211,3,139,2139
4.15056,69.7813,3.73944,51.9403,0.254787,0.276369,0.294358,0.295712,0.201929,3,140,2140
4.08873,67.547,3.56683,55.9021,0.258374,0.269885,0.300578,0.334562,0.203005,3,141,2141
4.06005,67.9568,3.71349,55.222,0.275787,0.285308,0.346413,0.274866,0.204309,3,142,2142
4.11713,68.3182,3.65337,54.7489,0.27739,0.282685,0.32194,0.339335,0.195617,3,143,2143
4.09671,67.5535,3.61613,56.5634,0.281358,0.275104,0.368104,0.306505,0.202437,3,144,2144
4.10868,69.2903,4.11424,49.8881,0.292121,0.277165,0.248089,0.326556,0.198971,3,145,2145
4.11922,69.2581,4.23463,48.6515,0.286046,0.27139,0.292475,0.311569,0.199304,3,146,2146
4.11958,71.2109,4.04675,50.784,0.281306,0.320455,0.299862,0.320431,0.202262,3,147,2147
4.1994,69.3931,3.92345,52.9301,0.288091,0.303259,0.320974,0.26648,0.199913,3,148,2148
4.19431,68.6199,3.7092,54.6409,0.294645,0.284977,0.239204,0.298187,0.198877,3,149,2149
4.18686,69.6113,3.80957,53.4907,0.302534,0.287968,0.260922,0.295702,0.200309,3,150,2150
4.14399,68.1447,3.74518,52.3352,0.292124,0.285375,0.299736,0.318316,0.202932,3,151,2151
4.05699,67.2109,3.90875,51.8006,0.29837,0.306764,0.271742,0.268578,0.200912,3,152,2152
3.94215,66.232,3.92217,50.3143,0.320521,0.303068,0.205276,0.281453,0.20085,3,153,2153
3.94782,67.3152,3.8449,51.0765,0.31117,0.286177,0.209,0.298958,0.204738,3,154,2154
4.12929,69.2863,3.60186,55.2514,0.289613,0.272186,0.280818,0.255191,0.201753,3,155,2155
4.10286,67.9305,4.01498,53.3622,0.28538,0.286324,0.303853,0.29694,0.19969,3,156,2156
4.0861,68.1903,3.64505,49.7683,0.29827,0.262062,0.202662,0.344928,0.202821,3,157,2157
4.03174,65.2566,4.13155,52.5792,0.322696,0.256252,0.255827,0.294181,0.200892,3,158,2158
3.9539,67.267,3.3476,48.8154,0.319914,0.285162,0.190966,0.290784,0.203102,3,159,2159
3.96019,69.9481,3.83846,52.5078,0.329885,0.266357,0.101242,0.278311,0.203746,3,160,2160
3.97133,67.5435,3.88439,49.4729,0.308406,0.29428,0.39958,0.295701,0.200975,3,161,2161
4.04742,66.6035,3.82671,51.9695,0.315777,0.279841,0.322987,0.298471,0.202086,3,162,2162
3.93762,65.848,3.55313,53.2744,0.332854,0.283645,0.245765,0.379838,0.202566,3,163,2163
4.02582,66.0443,3.97493,52.749,0.321449,0.226466,0.20889,0.300843,0.199816,3,164,2164
4.0653,64.0579,3.6624,51.9334,0.314808,0.318299,0.146268,0.371608,0.203037,3,165,2165
4.05008,64.4732,3.82959,51.7406,0.322961,0.3034,0.169492,0.358293,0.196478,3,166,2166
4.05213,66.8966,3.70062,50.1195,0.341072,0.276801,0.283838,0.346458,0.207892,3,167,2167
4.03572,66.6265,3.87802,50.8918,0.356411,0.271019,0.23628,0.318235,0.196305,3,168,2168
4.05821,68.1932,3.79241,51.1755,0.345556,0.257792,0.226157,0.333592,0.203543,3,169,2169
4.06774,68.233,3.91711,52.2371,0.31861,0.294941,0.275449,0.305583,0.200104,3,170,2170
4.08357,69.3886,3.63648,51.358,0.293752,0.295029,0.271068,0.264452,0.204447,3,171,2171
4.05201,70.7388,3.24622,50.7847,0.27915,0.274675,0.244055,0.289595,0.201096,3,172,2172
4.07668,69.5543,3.79934,49.535,0.303847,0.274491,0.275964,0.296527,0.2019,3,173,2173
4.07389,67.4879,3.54249,50.4881,0.300642,0.245642,0.346193,0.32472,0.20265,3,174,2174
4.06241,65.6724,3.90462,50.5026,0.310369,0.280383,0.215205,0.304521,0.202382,3,175,2175
4.04727,68.7733,3.46499,50.8577,0.305846,0.302582,0.311773,0.353349,0.20471,3,176,2176
4.04628,69.4306,4.09814,55.1151,0.299993,0.267368,0.365415,0.308149,0.19985,3,177,2177
3.94268,70.5697,3.63914,51.9086,0.31226,0.259364,0.301714,0.365618,0.19997,3,178,2178
3.94962,68.9545,3.59814,52.3382,0.315789,0.271617,0.323814,0.311774,0.202359,3,179,2179
3.96163,70.0665,4.03937,51.7478,0.310671,0.263045,0.230684,0.325673,0.198278,3,180,2180
3.9545,68.6692,3.81376,52.7617,0.314617,0.254258,0.248087,0.323225,0.201177,3,181,2181
3.95436,69.6082,3.81486,53.3675,0.319457,0.247821,0.239099,0.308878,0.201021,3,182,2182
3.96766,69.9121,3.9658,50.3712,0.324916,0.280979,0.339114,0.312218,0.199767,3,183,2183
4.09276,64.1492,3.95267,53.8298,0.304665,0.304122,0.360271,0.306137,0.201359,3,184,2184
4.09413,64.6636,3.90194,53.4328,0.296282,0.288479,0.353049,0.332723,0.198202,3,185,2185
4.06815,65.4498,4.15909,51.1613,0.294572,0.267948,0.394279,0.360417,0.2027,3,186,2186
4.04767,66.1461,3.79188,49.8878,0.306165,0.263119,0.304937,0.367701,0.200202,3,187,2187
4.03935,66.608,3.82193,53.1399,0.301793,0.279186,0.253036,0.33905,0.201877,3,188,2188
4.0108,68.3843,4.01206,50.3788,0.281761,0.250248,0.368456,0.334244,0.200681,3,189,2189
4.07884,66.3114,4.04227,53.8354,0.28441,0.27779,0.248928,0.288275,0.201148,3,190,2190
4.03744,66.4515,3.50768,51.1337,0.281501,0.2647,0.317616,0.311267,0.201819,3,191,2191
4.07261,68.1169,3.56495,54.6055,0.275423,0.298211,0.194083,0.361039,0.203576,3,192,2192
