TVCL,TVVC,TVQ,TVVP,omega[1],omega[2],omega[3],omega[4],sigma_p,.chain,.iteration,.draw
4.24668,68.6523,3.80662,47.5556,0.304065,0.278927,0.2072,0.338163,0.199177,2,807,1807
4.20885,67.6808,3.71911,52.4236,0.26577,0.27097,0.278738,0.292458,0.204519,2,808,1808
4.1013,68.1654,4.17255,49.2671,0.279917,0.309033,0.265222,0.32632,0.200358,2,809,1809
4.13226,68.0238,4.28118,51.4142,0.280495,0.297097,0.262732,0.320924,0.201353,2,810,1810
4.05679,69.9047,3.85716,52.5441,0.273889,0.289742,0.402511,0.37472,0.200212,2,811,1811
4.05374,71.5835,4.00593,49.7073,0.254448,0.276792,0.320606,0.464598,0.199007,2,812,1812
4.09781,66.2411,3.59524,53.2973,0.260365,0.256018,0.274955,0.332972,0.202693,2,813,1813
4.10711,66.7582,3.52203,52.8709,0.263675,0.308858,0.406894,0.304434,0.201187,2,814,1814
4.01343,68.2158,3.66919,51.4558,0.270093,0.293872,0.239917,0.340383,0.202324,2,815,1815
4.00681,65.795,3.70364,52.5199,0.269062,0.293069,0.238432,0.326369,0.203461,2,816,1816
3.98772,65.7449,3.69817,52.3521,0.261573,0.296356,0.269201,0.323475,0.20091,2,817,1817
4.05135,68.0551,3.72124,53.5205,0.265104,0.280491,0.264578,0.307891,0.205011,2,818,1818
4.0156,66.3682,3.71397,55.6818,0.271399,0.294033,0.31813,0.317979,0.202394,2,819,1819
3.97762,65.1329,3.67406,53.3569,0.270722,0.319144,0.358207,0.342696,0.202857,2,820,1820
3.94912,65.1804,3.96025,55.9234,0.290237,0.269378,0.242185,0.325045,0.203299,2,821,1821
3.97606,69.2958,3.24225,50.0281,0.26194,0.287825,0.342946,0.333802,0.199101,2,822,1822
3.9903,68.4158,3.74029,53.0323,0.277078,0.314484,0.316903,0.36553,0.20345,2,823,1823
3.97491,66.6309,3.82964,52.3319,0.273184,0.319067,0.31465,0.34546,0.203866,2,824,1824
3.92649,68.7145,3.43059,51.041,0.266496,0.29151,0.224061,0.303337,0.200592,2,825,1825
3.97324,68.5257,3.95209,52.1154,0.266432,0.287537,0.358652,0.352044,0.203505,2,826,1826
4.02573,65.2984,3.79586,54.8669,0.255497,0.265338,0.315638,0.32632100000000003,0.200552,2,827,1827
4.00151,69.0114,3.71729,51.7158,0.263072,0.315721,0.262869,0.359213,0.200638,2,828,1828
4.01695,68.4033,3.653,51.0138,0.263162,0.306091,0.263824,0.362913,0.200933,2,829,1829
3.93898,69.6289,3.26486,50.5459,0.28138,0.35541,0.263551,0.331939,0.198928,2,830,1830
4.03384,69.5269,4.3514,52.9092,0.266849,0.255095,0.245532,0.318317,0.204627,2,831,1831
4.04847,69.2927,4.20546,51.5761,0.255987,0.272743,0.251925,0.326374,0.204411,2,832,1832
4.04356,68.9698,3.8599,51.9936,0.256084,0.275968,0.314224,0.323981,0.199147,2,833,1833
3.97485,69.2787,3.65962,51.2568,0.271221,0.272575,0.3143,0.368987,0.203751,2,834,1834
4.0177,70.5732,4.18217,50.7878,0.26995,0.284604,0.349409,0.326786,0.199855,2,835,1835
4.02019,71.7769,3.80296,49.8848,0.265372,0.283572,0.270728,0.288369,0.206105,2,836,1836
4.054,73.197,3.92477,50.1425,0.26654,0.294346,0.299023,0.283325,0.200454,2,837,1837
4.02474,74.2541,3.6226,49.7685,0.286968,0.288611,0.276349,0.326161,0.202848,2,838,1838
3.98323,71.3255,4.03887,50.9016,0.328524,0.282613,0.236594,0.331352,0.202574,2,839,1839
3.99447,69.8304,3.6905,49.5169,0.299466,0.272865,0.177675,0.315829,0.201978,2,840,1840
4.02732,69.9583,3.85734,50.6827,0.296802,0.272757,0.20512,0.277297,0.203046,2,841,1841
4.00563,68.9989,3.3022,49.786,0.314186,0.274818,0.108334,0.383106,0.201133,2,842,1842
4.03909,69.8035,3.73611,55.6578,0.320868,0.291875,0.102198,0.427636,0.202162,2,843,1843
4.0363,70.2082,3.46056,53.0741,0.302744,0.279975,0.086573,0.349198,0.204516,2,844,1844
4.05297,72.5103,3.7548,50.4569,0.279375,0.27699,0.15861,0.296838,0.199288,2,845,1845
4.16008,71.8988,3.97502,53.3396,0.287907,0.296091,0.186827,0.326526,0.206996,2,846,1846
4.15971,71.663,3.96278,52.8326,0.291308,0.290839,0.146752,0.312812,0.202458,2,847,1847
4.1853,70.1285,3.68279,46.309,0.27914,0.301294,0.265024,0.351107,0.20024,2,848,1848
4.17296,68.7291,4.16562,51.7784,0.286647,0.298445,0.198032,0.293875,0.203335,2,849,1849
4.16159,68.917,4.0329,51.7646,0.253641,0.300343,0.229405,0.319032,0.200352,2,850,1850
4.27539,70.5201,3.4036,49.9717,0.289479,0.2183,0.149061,0.336323,0.204016,2,851,1851
4.16631,70.6749,3.939,49.4795,0.306178,0.300195,0.231274,0.3619,0.199503,2,852,1852
4.10177,70.1569,3.42186,53.1916,0.293523,0.306299,0.275598,0.336107,0.203173,2,853,1853
3.98972,69.4025,4.07803,48.848,0.311899,0.312934,0.349759,0.393251,0.19955,2,854,1854
3.95187,68.9899,3.19577,56.547,0.346072,0.271501,0.239602,0.339817,0.199106,2,855,1855
3.96116,67.3861,3.92848,53.0172,0.31906,0.279731,0.224404,0.382473,0.200972,2,856,1856
3.94277,67.6734,3.48787,54.2226,0.317745,0.257408,0.335887,0.325682,0.201068,2,857,1857
3.91065,67.892,3.45254,54.8093,0.307561,0.237126,0.33255,0.331708,0.202428,2,858,1858
3.92648,70.2406,3.8334,49.5528,0.326941,0.282478,0.242872,0.327914,0.199821,2,859,1859
3.98064,68.1302,4.07998,52.0247,0.348894,0.273786,0.386769,0.337194,0.203896,2,860,1860
3.93158,69.5844,3.52523,49.0484,0.334774,0.288649,0.319614,0.333518,0.198612,2,861,1861
3.86969,69.0607,3.71332,51.5847,0.341655,0.291909,0.353185,0.339609,0.203187,2,862,1862
3.94626,68.9195,3.79234,50.5615,0.276484,0.261756,0.305663,0.327478,0.19912,2,863,1863
3.9142,67.2569,3.95519,53.7422,0.290059,0.252383,0.33931,0.382729,0.20211200000000001,2,864,1864
3.91058,69.6293,3.61777,51.3269,0.28979,0.263413,0.294435,0.313458,0.200568,2,865,1865
3.93608,71.3171,3.64608,49.9848,0.297807,0.270378,0.315586,0.298695,0.199901,2,866,1866
3.92933,69.9251,3.61771,50.1007,0.293382,0.268406,0.31404,0.308581,0.199265,2,867,1867
4.02672,67.9159,4.00013,52.7026,0.312084,0.247962,0.191583,0.29232,0.203958,2,868,1868
3.96542,69.2274,3.81597,50.5461,0.294605,0.293649,0.259389,0.283692,0.19992,2,869,1869
3.97425,68.5425,3.36284,52.5389,0.313372,0.271853,0.233007,0.308842,0.203093,2,870,1870
4.01569,69.4628,3.51084,56.2145,0.300605,0.291557,0.308854,0.340249,0.19892,2,871,1871
3.9755,69.2635,3.30327,50.4514,0.291918,0.279811,0.225517,0.365238,0.203738,2,872,1872
3.97979,69.9541,3.37931,49.9248,0.297216,0.290527,0.27093,0.374299,0.201772,2,873,1873
4.04289,70.9927,3.76346,50.3332,0.276509,0.317162,0.294904,0.314818,0.200355,2,874,1874
4.06377,72.1513,3.63304,52.2131,0.300461,0.315418,0.15141,0.360534,0.2028,2,875,1875
4.07947,70.5161,3.92674,54.9021,0.286272,0.294154,0.238652,0.336898,0.198145,2,876,1876
4.12907,70.7848,4.21666,51.1178,0.292949,0.297375,0.199261,0.293555,0.204607,2,877,1877
4.05691,67.7776,4.13754,54.1891,0.280531,0.246085,0.262874,0.310326,0.200097,2,878,1878
4.04014,66.2369,3.72934,51.8428,0.280909,0.266882,0.286089,0.332271,0.203124,2,879,1879
4.13502,65.7314,3.83855,50.2652,0.264947,0.26338,0.28254,0.329382,0.204422,2,880,1880
4.11209,67.4645,3.49658,55.762,0.274873,0.268109,0.397923,0.293336,0.199497,2,881,1881
4.11469,67.127,3.70029,51.6428,0.267794,0.291038,0.339692,0.330823,0.201989,2,882,1882
4.13743,66.9727,3.89394,52.3897,0.260268,0.272292,0.30226,0.339791,0.200347,2,883,1883
4.18145,66.9179,3.45246,53.9884,0.281748,0.274849,0.292226,0.255262,0.200095,2,884,1884
4.1325,65.9138,3.92378,52.9551,0.253361,0.279032,0.388013,0.345438,0.202417,2,885,1885
4.20919,68.3874,3.57371,52.5438,0.264699,0.263217,0.314794,0.306906,0.199955,2,886,1886
4.15609,66.7394,3.68144,54.455,0.265674,0.285786,0.351249,0.373035,0.202724,2,887,1887
4.20909,69.8855,3.75138,49.608,0.264269,0.256068,0.417669,0.300043,0.198748,2,888,1888
4.19792,68.4411,3.85093,52.3074,0.278617,0.25379,0.299128,0.290723,0.201704,2,889,1889
4.20583,70.0252,3.76027,51.6154,0.296071,0.25145,0.315381,0.339478,0.203192,2,890,1890
4.30565,72.1061,3.93799,51.6916,0.29626,0.285583,0.326396,0.303706,0.200245,2,891,1891
4.28482,70.8855,3.94525,50.3147,0.295754,0.277666,0.365801,0.323337,0.199731,2,892,1892
4.27263,69.5137,3.91885,52.8402,0.301128,0.278189,0.419695,0.330243,0.202692,2,893,1893
4.2586,69.3398,3.73114,51.0896,0.312507,0.291471,0.375944,0.312947,0.201083,2,894,1894
4.27294,67.2396,3.73672,50.4323,0.32342,0.299586,0.319856,0.355634,0.202668,2,895,1895
4.24759,67.3436,3.60136,50.0363,0.301027,0.305797,0.290996,0.309947,0.199325,2,896,1896
4.2781,66.6633,3.46634,48.834,0.299606,0.309665,0.285899,0.316659,0.200311,2,897,1897
4.35256,66.5274,4.30715,56.0792,0.327713,0.29851,0.365688,0.409082,0.202854,2,898,1898
4.3254,66.8162,3.78495,52.9931,0.314761,0.312779,0.292688,0.297448,0.201437,2,899,1899
4.3061,69.9867,3.45969,52.0031,0.32313,0.255408,0.274052,0.268559,0.202314,2,900,1900
4.31435,69.1565,3.83698,49.7126,0.321173,0.259377,0.244471,0.2663,0.205152,2,901,1901
4.27766,70.5944,3.80304,52.8188,0.280641,0.294706,0.215086,0.35681,0.204583,2,902,1902
4.29444,66.3642,3.33047,47.9541,0.264793,0.275988,0.195994,0.302783,0.198259,2,903,1903
4.26105,65.9841,3.74688,51.588,0.30499,0.253468,0.333299,0.398747,0.20538,2,904,1904
4.19641,67.4067,3.132,48.9808,0.302269,0.277933,0.267854,0.376152,0.197039,2,905,1905
4.20907,67.4785,3.61223,52.4584,0.296613,0.270368,0.242663,0.409204,0.200286,2,906,1906
4.12209,66.8882,3.78163,53.6955,0.290571,0.271676,0.27288,0.278863,0.202929,2,907,1907
4.03279,64.693,3.57306,50.5006,0.265315,0.3026,0.357362,0.352387,0.198986,2,908,1908
4.03691,66.2988,4.12603,48.6587,0.28645,0.276195,0.274095,0.281091,0.203348,2,909,1909
4.00946,68.0905,3.67328,50.8194,0.279685,0.300412,0.322607,0.322341,0.19935,2,910,1910
3.99036,69.3856,3.51033,50.6418,0.276094,0.318904,0.260945,0.361251,0.200135,2,911,1911
4.06855,67.1013,3.82245,54.9885,0.281368,0.280983,0.338787,0.313278,0.20345,2,912,1912
4.09282,67.9085,3.76476,48.9471,0.266814,0.274544,0.359904,0.350389,0.197672,2,913,1913
4.12042,68.3875,3.95001,49.5683,0.272759,0.303773,0.322791,0.332072,0.200526,2,914,1914
4.13015,66.5906,3.73464,53.1406,0.30337,0.260241,0.312902,0.320937,0.203907,2,915,1915
4.11581,68.5641,3.30446,50.8108,0.308176,0.274638,0.255987,0.353844,0.200105,2,916,1916
4.13833,67.1027,3.69171,48.0779,0.306446,0.259501,0.354458,0.361045,0.201061,2,917,1917
4.23738,65.7139,3.83877,52.6175,0.292848,0.259701,0.265342,0.30744,0.201159,2,918,1918
4.26375,66.5946,3.57993,54.0732,0.286088,0.266729,0.327257,0.362288,0.198081,2,919,1919
4.33955,64.6548,3.72716,52.0813,0.289349,0.241592,0.360985,0.304767,0.202124,2,920,1920
4.31447,68.0507,3.83063,55.3723,0.285443,0.3014,0.291617,0.418756,0.198449,2,921,1921
4.30994,68.2466,3.84293,51.797,0.281247,0.274712,0.256824,0.381138,0.201347,2,922,1922
4.28168,68.9767,3.47679,52.1553,0.282267,0.256121,0.238568,0.413157,0.203734,2,923,1923
4.25712,67.2786,3.72065,50.5689,0.287497,0.244769,0.350262,0.391265,0.197455,2,924,1924
4.32294,69.4654,3.6077,52.6281,0.316932,0.27904,0.317764,0.367642,0.204799,2,925,1925
4.20223,68.9825,3.37918,50.8731,0.311009,0.288273,0.425581,0.376554,0.196345,2,926,1926
4.26821,70.9988,3.63517,55.4114,0.313916,0.292975,0.454266,0.362384,0.205044,2,927,1927
4.2036,69.3377,3.83997,51.681,0.293456,0.289784,0.262523,0.299469,0.198477,2,928,1928
4.18503,68.7675,3.55116,47.4584,0.322133,0.284496,0.231041,0.345738,0.201631,2,929,1929
4.25215,65.0225,3.9292,53.9154,0.286292,0.311742,0.246527,0.340039,0.200773,2,930,1930
4.26177,65.9183,3.61897,47.3248,0.287056,0.330376,0.253068,0.365087,0.201788,2,931,1931
4.16094,66.6966,3.59254,53.3407,0.30071,0.299513,0.324588,0.329241,0.199637,2,932,1932
4.15161,66.4039,3.58966,52.0828,0.297241,0.302275,0.307941,0.322353,0.199456,2,933,1933
4.05889,66.0952,3.52885,51.0036,0.311563,0.330004,0.390863,0.353685,0.203913,2,934,1934
4.1368,65.8891,3.90996,50.447,0.301622,0.29446,0.302935,0.350457,0.194996,2,935,1935
4.15918,66.0507,3.4002,50.6538,0.297471,0.29533,0.340279,0.347416,0.203598,2,936,1936
4.20199,68.5458,3.67364,51.191,0.281577,0.26394,0.245902,0.346051,0.198077,2,937,1937
4.19737,69.4545,3.31888,49.0018,0.266316,0.248907,0.278472,0.335216,0.204522,2,938,1938
4.24723,69.6189,3.48306,47.1541,0.266427,0.277656,0.309233,0.298505,0.199495,2,939,1939
4.24599,68.0125,3.52753,48.535,0.270818,0.260456,0.214494,0.32622,0.20251,2,940,1940
4.16816,67.7471,3.53021,50.789,0.277882,0.291452,0.297333,0.302654,0.200093,2,941,1941
4.12826,69.3586,3.4129,53.9837,0.273123,0.268294,0.343602,0.331019,0.201569,2,942,1942
4.07207,69.6563,3.93773,50.6164,0.269935,0.259197,0.254222,0.277165,0.201588,2,943,1943
4.10177,69.5788,3.94845,50.1484,0.27941,0.25799,0.268849,0.295774,0.1977,2,944,1944
4.16976,69.8379,4.01567,55.1942,0.255888,0.294089,0.256897,0.316831,0.203693,2,945,1945
4.05572,70.84,3.66838,52.477,0.271661,0.279313,0.243561,0.278452,0.200808,2,946,1946
4.12933,71.9434,3.5741,51.2886,0.255546,0.290594,0.131269,0.335753,0.202478,2,947,1947
4.09017,72.6539,3.87522,49.9804,0.261826,0.269845,0.212159,0.232723,0.201078,2,948,1948
3.99202,69.5446,3.38277,53.0911,0.263786,0.306721,0.211044,0.318039,0.203941,2,949,1949
3.96416,67.2906,4.12731,50.464,0.271423,0.259654,0.15399,0.252843,0.202318,2,950,1950
3.9472,68.7368,3.6509,51.7939,0.26422,0.272547,0.301464,0.319485,0.199528,2,951,1951
3.9891200000000002,71.1305,3.75244,51.864,0.262361,0.297667,0.283124,0.312276,0.203165,2,952,1952
3.94797,69.856,3.67024,50.5751,0.266519,0.265392,0.197638,0.32502,0.200118,2,953,1953
3.96493,69.1803,3.79816,53.7893,0.266635,0.260011,0.14993,0.297251,0.198816,2,954,1954
3.97464,71.3119,3.76577,48.3496,0.267551,0.262763,0.231046,0.290147,0.203363,2,955,1955
4.03769,66.6932,3.79702,53.9563,0.267325,0.255074,0.185815,0.301458,0.201613,2,956,1956
4.13813,69.03,4.09928,48.4358,0.276232,0.258834,0.295101,0.330735,0.206139,2,957,1957
4.09997,66.5938,4.06974,53.0198,0.278192,0.259334,0.374738,0.334355,0.199596,2,958,1958
4.16595,70.9024,3.49632,47.4002,0.27733,0.319701,0.236549,0.357245,0.203584,2,959,1959
4.0863,72.0057,3.98558,54.3182,0.308009,0.278499,0.291506,0.308753,0.201043,2,960,1960
4.05871,70.0188,3.57571,50.8556,0.313716,0.271702,0.264917,0.330335,0.201408,2,961,1961
3.96028,71.3004,3.21075,51.4818,0.31956,0.288345,0.259753,0.319093,0.198175,2,962,1962
3.98656,70.503,3.28086,50.9314,0.317109,0.270721,0.266216,0.311739,0.197955,2,963,1963
4.13933,70.8369,4.02021,52.1644,0.299695,0.266043,0.245808,0.313029,0.203465,2,964,1964
4.07089,71.382,3.20042,49.9429,0.278815,0.27592,0.238709,0.307713,0.201772,2,965,1965
4.08362,69.5148,3.2906,51.5615,0.293831,0.261707,0.257445,0.323523,0.202227,2,966,1966
4.00046,69.1978,3.64134,53.7401,0.272915,0.267368,0.549349,0.297879,0.20396,2,967,1967
3.97857,68.3364,3.28561,55.0882,0.280171,0.268343,0.461503,0.386336,0.19956,2,968,1968
4.04912,67.0497,4.03546,49.7194,0.269716,0.284145,0.325401,0.364596,0.202276,2,969,1969
3.95525,67.2976,3.70199,52.117,0.275022,0.246398,0.36363,0.333821,0.200683,2,970,1970
3.9561,65.9519,3.62889,55.223,0.28949,0.261607,0.239263,0.334907,0.200484,2,971,1971
4.04118,68.974,3.7922,53.6468,0.265037,0.272948,0.379224,0.338755,0.20151,2,972,1972
3.98296,69.3711,3.56217,55.1852,0.273819,0.262126,0.244195,0.404674,0.200239,2,973,1973
3.98895,69.0587,3.78652,51.5437,0.287468,0.250623,0.235928,0.362119,0.201719,2,974,1974
3.96609,67.2416,3.99666,50.7719,0.289571,0.25576,0.298787,0.345658,0.19975300000000001,2,975,1975
4.01318,70.038,3.58009,50.5396,0.295322,0.299058,0.331679,0.317824,0.202595,2,976,1976
3.91418,67.6338,3.91387,51.2015,0.280742,0.253833,0.318901,0.351562,0.198823,2,977,1977
3.93275,65.512,4.19169,52.8911,0.306552,0.278944,0.205177,0.258258,0.203602,2,978,1978
3.88186,66.379,3.82007,49.4067,0.318255,0.256892,0.397824,0.333329,0.199581,2,979,1979
4.01691,64.3475,3.85561,53.4168,0.303606,0.260869,0.336411,0.288837,0.20231,2,980,1980
4.01687,66.2153,3.95062,53.3658,0.313426,0.306904,0.371073,0.284938,0.202479,2,981,1981
4.04152,67.1044,3.99156,55.5528,0.312732,0.296945,0.35282,0.319208,0.201052,2,982,1982
4.00757,67.0652,3.93426,52.8148,0.31602,0.308046,0.300326,0.331368,0.198473,2,983,1983
4.0232,60.6843,4.00189,53.6266,0.295324,0.306423,0.415663,0.291095,0.201592,2,984,1984
4.11177,64.9236,3.70573,52.1071,0.324111,0.273636,0.333829,0.28793,0.200187,2,985,1985
4.14194,64.4936,4.13948,54.9589,0.321202,0.25877,0.323313,0.324142,0.199195,2,986,1986
4.0788,67.2845,3.63868,52.5972,0.341433,0.27243,0.386875,0.331942,0.20447100000000001,2,987,1987
4.08015,66.798,3.68018,51.9026,0.344274,0.300165,0.251619,0.321576,0.200187,2,988,1988
4.15082,66.404,3.54905,50.8769,0.296347,0.261536,0.291228,0.316815,0.204321,2,989,1989
4.10297,66.0898,3.86429,51.2984,0.287183,0.2727,0.386501,0.331791,0.203972,2,990,1990
4.04549,66.016,3.60451,49.5771,0.295149,0.266848,0.219533,0.370974,0.198728,2,991,1991
4.03947,66.1023,3.52571,49.8676,0.2955,0.264881,0.246942,0.367495,0.19885,2,992,1992
4.05481,65.497,3.82402,49.5724,0.285982,0.263404,0.306636,0.362012,0.197929,2,993,1993
4.02143,67.6418,3.7221,51.1272,0.29128,0.284263,0.356282,0.416932,0.201403,2,994,1994
4.08175,67.0398,4.07157,54.2338,0.283485,0.279981,0.319516,0.345798,0.20011,2,995,1995
4.0725,70.0142,3.62056,52.8598,0.274441,0.321716,0.280095,0.382032,0.20117,2,996,1996
4.00842,69.2278,3.62143,50.764,0.279104,0.261036,0.360582,0.37553,0.202244,2,997,1997
4.02371,66.1926,4.11315,51.5003,0.313772,0.31633,0.291618,0.300218,0.198491,2,998,1998
3.99786,65.9067,3.60151,48.5199,0.312293,0.270931,0.368801,0.350306,0.202868,2,999,1999
4.0204,64.9508,3.99135,51.8212,0.30264,0.278264,0.326954,0.345586,0.19912,2,1000,2000
4.29574,67.6865,3.35551,51.1559,0.261079,0.312912,0.280672,0.3185,0.204235,3,1,2001
4.2615,68.2616,3.60209,49.028,0.264909,0.317552,0.246227,0.363771,0.199197,3,2,2002
4.32571,69.5481,3.6846,50.2787,0.267228,0.292536,0.331538,0.36231,0.20405,3,3,2003
4.23701,67.6993,3.44541,54.1021,0.258822,0.261641,0.270196,0.311147,0.199313,3,4,2004
4.2177,65.5397,3.93987,53.2234,0.26918,0.289836,0.315513,0.283911,0.201998,3,5,2005
4.13778,67.5454,3.67212,51.1117,0.257074,0.311199,0.242736,0.382415,0.201022,3,6,2006
3.94986,66.7497,3.77138,54.3542,0.289225,0.264051,0.355137,0.312744,0.201911,3,7,2007
4.01138,71.1762,3.55048,50.9855,0.266627,0.271486,0.236171,0.339431,0.196859,3,8,2008
4.05513,69.4012,4.03127,52.4763,0.283107,0.275057,0.257629,0.296415,0.206135,3,9,2009
3.96394,69.4854,3.61177,50.2474,0.286329,0.276403,0.336495,0.313455,0.202553,3,10,2010
3.86048,70.0559,3.31501,52.0732,0.280276,0.242104,0.32318,0.294023,0.200576,3,11,2011
4.02283,70.2901,4.18994,51.2062,0.27166,0.256656,0.236426,0.289297,0.20141,3,12,2012
4.14905,68.8586,3.31955,51.8015,0.283179,0.282474,0.373289,0.357232,0.202881,3,13,2013
4.2214,71.2265,3.93912,50.2889,0.280131,0.262203,0.318054,0.337874,0.199223,3,14,2014
4.18905,68.8244,3.36126,53.5015,0.28033,0.324037,0.160607,0.343199,0.205495,3,15,2015
4.23727,68.6941,3.71015,51.046,0.274352,0.284266,0.278559,0.316839,0.202075,3,16,2016
4.17479,69.6271,3.42517,53.1372,0.255874,0.295855,0.38498,0.334304,0.201141,3,17,2017
4.18735,71.6025,3.29425,52.3055,0.254297,0.289774,0.348795,0.319751,0.202569,3,18,2018
4.17521,69.7904,4.22906,49.5092,0.27316,0.283182,0.225875,0.299032,0.202129,3,19,2019
4.08773,68.9018,3.99398,52.1276,0.269377,0.294936,0.31183,0.326807,0.202318,3,20,2020
4.0306,66.2175,3.39623,51.6264,0.266427,0.294522,0.355801,0.334278,0.200167,3,21,2021
4.02091,66.2521,4.10613,51.0442,0.269067,0.275908,0.301632,0.292929,0.201978,3,22,2022
4.0767,66.2367,4.34906,52.9698,0.259372,0.281478,0.354167,0.293036,0.198018,3,23,2023
4.07485,67.9638,3.98598,52.02,0.258614,0.263734,0.275228,0.307202,0.199911,3,24,2024
4.03218,71.1369,3.57181,54.8587,0.271846,0.281167,0.33139,0.337985,0.203767,3,25,2025
4.04788,71.2287,3.49064,53.8763,0.264138,0.287988,0.390262,0.330743,0.204276,3,26,2026
4.09183,69.2748,4.07252,52.0242,0.251819,0.280016,0.315342,0.279939,0.197215,3,27,2027
4.07792,69.5676,3.51673,51.8368,0.267131,0.285818,0.226906,0.364108,0.207379,3,28,2028
4.12854,68.8353,3.6922,51.8342,0.268081,0.254269,0.314767,0.323926,0.200501,3,29,2029
4.13587,67.5497,3.58793,51.6974,0.269975,0.261868,0.242573,0.296506,0.202975,3,30,2030
4.1193,67.5246,3.83403,52.8591,0.27154,0.288314,0.274042,0.305947,0.203079,3,31,2031
4.10832,66.1236,3.99092,52.189,0.271399,0.269773,0.242096,0.286917,0.19976,3,32,2032
4.07839,67.6874,3.61751,52.3498,0.288991,0.272271,0.224029,0.318249,0.204313,3,33,2033
4.15507,69.166,3.91314,51.5019,0.303842,0.268896,0.300667,0.296631,0.198728,3,34,2034
4.13123,68.1518,4.1105,52.2667,0.300108,0.264571,0.361275,0.293289,0.201608,3,35,2035
4.01154,69.091,3.56788,52.3447,0.287863,0.249911,0.319246,0.361323,0.202166,3,36,2036
4.02564,66.4806,3.77087,50.5468,0.269584,0.275179,0.252086,0.294214,0.199464,3,37,2037
3.99347,67.1604,3.96836,48.1772,0.267185,0.28838,0.276596,0.378266,0.199771,3,38,2038
4.05822,68.0961,3.63141,53.6685,0.298607,0.283442,0.21115,0.295915,0.202952,3,39,2039
3.92738,70.1903,3.69717,51.2071,0.303698,0.265531,0.262811,0.354565,0.198765,3,40,2040
4.04634,69.9411,3.9483,52.812,0.302782,0.277245,0.334185,0.310518,0.203951,3,41,2041
4.05194,70.5468,3.75361,50.741,0.303788,0.268246,0.224153,0.357044,0.198624,3,42,2042
4.0305,69.5061,3.74141,54.3333,0.30882,0.256737,0.187816,0.30079,0.202638,3,43,2043
4.05353,68.1371,3.83347,51.2276,0.314153,0.261862,0.187542,0.245619,0.200806,3,44,2044
4.06281,67.3212,3.65314,50.3495,0.281881,0.297756,0.218522,0.27195,0.207043,3,45,2045
4.05961,66.9623,3.8479,54.5859,0.292341,0.287821,0.189908,0.310378,0.197229,3,46,2046
4.12164,65.8511,3.72003,49.1092,0.297114,0.296744,0.158194,0.303411,0.198505,3,47,2047
4.12827,70.0949,3.46888,52.9229,0.298797,0.269372,0.297115,0.243386,0.206584,3,48,2048
4.1264,69.4461,3.85016,50.412,0.275486,0.31237,0.184528,0.287265,0.205991,3,49,2049
4.12649,67.26,3.96601,56.1538,0.265801,0.32478,0.249633,0.294406,0.199361,3,50,2050
4.07112,68.9796,3.33116,50.7104,0.289075,0.284343,0.279887,0.310968,0.202826,3,51,2051
4.15441,68.8939,4.26847,54.7609,0.282026,0.272982,0.290885,0.256436,0.201701,3,52,2052
4.18834,69.8262,3.88476,47.624,0.27862,0.28889,0.207676,0.328424,0.201607,3,53,2053
4.15405,66.7986,4.07558,51.197,0.265108,0.271748,0.257583,0.27296,0.199968,3,54,2054
4.13188,70.0758,3.30559,50.1537,0.289264,0.275117,0.23451,0.352609,0.205433,3,55,2055
4.15952,69.6365,3.61354,50.2858,0.302337,0.283659,0.239221,0.336522,0.199058,3,56,2056
4.13265,68.9916,3.41954,50.9639,0.323842,0.292439,0.342879,0.330334,0.201702,3,57,2057
4.14357,67.1226,3.96515,53.4682,0.297216,0.269607,0.293057,0.295832,0.200967,3,58,2058
4.07657,66.3936,4.20779,52.8146,0.33116,0.262585,0.240175,0.339536,0.203436,3,59,2059
4.10123,66.9612,4.13863,51.4179,0.309522,0.265747,0.342569,0.335601,0.19653,3,60,2060
4.00244,67.8868,3.4383,55.2067,0.275227,0.288587,0.367813,0.327387,0.199811,3,61,2061
4.03107,68.144,3.94148,52.801,0.279011,0.280876,0.378782,0.339881,0.203523,3,62,2062
4.01148,67.3131,3.66142,51.7971,0.274657,0.280321,0.365828,0.336029,0.200571,3,63,2063
4.00984,68.8223,3.86495,54.7149,0.286139,0.292464,0.471836,0.414472,0.201308,3,64,2064
4.03776,69.9774,3.55846,54.2661,0.265734,0.293782,0.475957,0.376058,0.199911,3,65,2065
4.00874,68.0836,3.53282,55.1896,0.266221,0.277487,0.436381,0.388713,0.200164,3,66,2066
4.00558,68.5148,3.45712,49.9625,0.261468,0.287296,0.33409,0.32834,0.202675,3,67,2067
4.02781,69.253,3.69104,50.9718,0.284948,0.246602,0.359463,0.322284,0.200236,3,68,2068
4.0355,68.682,3.6616,48.3,0.287631,0.263217,0.273809,0.307183,0.202959,3,69,2069
3.99732,68.528,3.80518,54.9119,0.297398,0.26459,0.332397,0.311001,0.199979,3,70,2070
4.03962,66.4451,3.93821,51.841,0.298699,0.280877,0.345541,0.318109,0.203883,3,71,2071
4.05157,67.697,3.87869,55.8824,0.283992,0.263553,0.415988,0.321671,0.198409,3,72,2072
4.0322,65.9375,3.77759,53.548,0.266846,0.258189,0.274733,0.288261,0.203326,3,73,2073
4.12636,64.8306,3.52566,49.1092,0.276811,0.286885,0.251381,0.325603,0.203434,3,74,2074
