TVCL,TVVC,TVQ,TVVP,omega[1],omega[2],omega[3],omega[4],sigma_p,.chain,.iteration,.draw
4.00996,67.8535,4.18212,52.2406,0.295675,0.238346,0.513196,0.344409,0.1959,2,946,1946
4.00783,68.5798,3.93721,54.6596,0.315608,0.23423,0.443555,0.270522,0.192828,2,947,1947
4.23714,68.6092,4.04508,54.3121,0.277007,0.235235,0.543244,0.299648,0.199159,2,948,1948
4.29657,69.4356,4.2128,56.6993,0.301304,0.266048,0.467603,0.186389,0.19851,2,949,1949
4.35872,70.279,3.72413,57.486,0.324452,0.281742,0.529915,0.292988,0.198097,2,950,1950
4.30932,68.0926,4.05487,53.7821,0.33819,0.286629,0.37123,0.257212,0.196781,2,951,1951
4.24842,66.6217,3.88154,52.8373,0.314347,0.264481,0.36356,0.27024,0.201593,2,952,1952
4.2449,65.4587,3.56692,51.1431,0.319762,0.257122,0.375219,0.296961,0.19396,2,953,1953
4.39417,65.1263,4.4539,55.3196,0.314908,0.272134,0.45077,0.32528,0.195117,2,954,1954
4.43932,65.3424,4.07487,53.8538,0.302741,0.227622,0.452749,0.293944,0.198092,2,955,1955
4.40898,65.988,4.13966,52.4355,0.275261,0.230256,0.513831,0.288971,0.193755,2,956,1956
4.35492,65.6578,4.13653,56.7629,0.288862,0.245051,0.446271,0.262727,0.19378,2,957,1957
4.36568,67.7791,3.64342,55.7227,0.275456,0.245073,0.460227,0.342412,0.194537,2,958,1958
4.39019,67.8585,3.52054,54.8253,0.259899,0.254472,0.450937,0.346316,0.195433,2,959,1959
4.24682,70.4707,3.78853,52.7675,0.279197,0.262678,0.462763,0.256449,0.196647,2,960,1960
4.25686,69.8002,3.80877,53.8248,0.282669,0.250502,0.434533,0.324309,0.192801,2,961,1961
4.14322,69.3405,3.30252,51.7194,0.283175,0.263827,0.395194,0.312049,0.198922,2,962,1962
4.13696,71.9184,3.64776,53.5143,0.289785,0.245833,0.421088,0.315675,0.201934,2,963,1963
4.13019,71.7338,4.19555,50.7732,0.320554,0.258859,0.309404,0.286775,0.192219,2,964,1964
4.06639,71.6201,3.65776,50.6042,0.296454,0.267616,0.350261,0.315634,0.203537,2,965,1965
4.07855,69.2328,3.85661,53.0533,0.304491,0.250527,0.449912,0.317955,0.188416,2,966,1966
4.19513,66.0572,3.85703,58.8573,0.280213,0.270652,0.48248,0.279484,0.197695,2,967,1967
4.28376,67.3923,3.56583,54.347,0.257889,0.262098,0.427299,0.277472,0.192276,2,968,1968
4.20411,68.1312,4.5505,56.2039,0.267793,0.248189,0.40426,0.291011,0.196376,2,969,1969
4.17262,65.9571,3.84218,52.2911,0.265888,0.283933,0.336364,0.263016,0.194679,2,970,1970
4.11953,65.1415,4.11816,54.3357,0.280139,0.274244,0.367795,0.229183,0.200635,2,971,1971
4.05546,68.4608,3.69519,54.7112,0.296357,0.271876,0.3658,0.347972,0.192649,2,972,1972
4.05275,67.3755,3.58568,55.322,0.287947,0.275981,0.387299,0.310455,0.191246,2,973,1973
4.09237,66.477,3.70689,55.869,0.288337,0.278291,0.4173,0.369397,0.200786,2,974,1974
4.15655,66.3626,3.90407,54.0255,0.293022,0.280241,0.489797,0.363636,0.200089,2,975,1975
4.1882,66.2687,4.40647,57.5219,0.278823,0.270931,0.413997,0.279265,0.200894,2,976,1976
4.24555,66.3945,4.17319,58.3764,0.267987,0.279757,0.461028,0.31581,0.200556,2,977,1977
4.08161,67.1768,4.12046,60.0227,0.289234,0.259013,0.374082,0.283445,0.193949,2,978,1978
4.14583,66.6301,4.08804,56.6483,0.271588,0.265256,0.443071,0.217524,0.197678,2,979,1979
4.21114,68.426,3.63959,50.415,0.277584,0.269242,0.527456,0.242265,0.19774,2,980,1980
4.04726,68.6404,3.9249,54.4383,0.293324,0.254004,0.408568,0.249645,0.196364,2,981,1981
4.02326,69.8906,4.2367,54.2537,0.284286,0.25389,0.486417,0.274194,0.19539,2,982,1982
4.01308,70.5021,3.40529,54.0995,0.290669,0.266448,0.399332,0.272746,0.201624,2,983,1983
3.97502,71.8299,3.61928,57.6891,0.306787,0.280849,0.441883,0.228843,0.191207,2,984,1984
4.09851,70.4925,3.93079,56.894,0.318365,0.229169,0.367965,0.280073,0.19754,2,985,1985
4.07122,68.2588,4.25623,54.613,0.316438,0.270252,0.480309,0.27646,0.189778,2,986,1986
4.08738,69.3873,4.1787,53.081,0.329053,0.243103,0.377631,0.246324,0.186186,2,987,1987
4.05614,67.9258,4.25824,53.7521,0.317303,0.249353,0.431945,0.267104,0.186449,2,988,1988
3.98492,68.6981,3.85789,56.5316,0.324123,0.28348,0.397756,0.30686,0.204586,2,989,1989
4.03908,67.0725,3.98537,53.1556,0.363493,0.290852,0.513029,0.195554,0.192252,2,990,1990
3.95169,67.9279,3.7799,61.2336,0.359141,0.269451,0.369135,0.293406,0.201852,2,991,1991
4.04581,69.1371,3.42848,55.8914,0.329423,0.276309,0.525876,0.249701,0.191684,2,992,1992
4.07331,70.96,3.50831,58.7686,0.344931,0.280399,0.62224,0.229056,0.191176,2,993,1993
4.07212,68.425,3.66734,60.6794,0.355643,0.263147,0.568167,0.258335,0.190368,2,994,1994
4.12468,68.0751,3.74884,58.5462,0.277607,0.244798,0.607514,0.234096,0.202274,2,995,1995
4.0862,66.9885,4.26455,59.517,0.270954,0.2515,0.575604,0.223307,0.195253,2,996,1996
4.11603,66.2057,3.72755,58.642,0.294995,0.253809,0.455139,0.275513,0.199648,2,997,1997
4.02007,65.1082,3.69309,56.8116,0.293091,0.253221,0.434088,0.257104,0.201455,2,998,1998
4.13245,65.3626,4.08263,59.5033,0.281077,0.249367,0.345795,0.249373,0.198294,2,999,1999
4.0993,65.6828,3.48114,54.6743,0.280836,0.247171,0.362984,0.241118,0.195796,2,1000,2000
4.27022,66.5479,3.95469,52.6968,0.276623,0.271794,0.394817,0.275842,0.202623,3,1,2001
4.1798400000000004,67.1833,4.10685,52.5982,0.279302,0.263548,0.372488,0.308449,0.195056,3,2,2002
4.23155,66.5763,4.3691,50.4309,0.269064,0.258675,0.438482,0.277869,0.198413,3,3,2003
4.22716,66.7327,4.16553,51.6759,0.264802,0.262564,0.28789,0.260551,0.196464,3,4,2004
4.1874,65.9641,4.06901,52.9357,0.259225,0.266141,0.311223,0.238027,0.195937,3,5,2005
4.12957,67.1597,3.88602,52.664,0.2579,0.231072,0.257308,0.278516,0.198302,3,6,2006
4.09798,65.4144,3.44172,53.0773,0.301213,0.291306,0.253905,0.323998,0.20136,3,7,2007
4.18987,66.1811,3.59351,55.7821,0.308906,0.282048,0.207072,0.360691,0.197371,3,8,2008
4.19507,64.368,4.57086,53.2487,0.269159,0.276877,0.337117,0.250243,0.197003,3,9,2009
4.23146,65.6931,4.18436,49.9164,0.269498,0.283894,0.382436,0.24583,0.196835,3,10,2010
4.10447,66.9915,4.17643,53.6465,0.280888,0.265659,0.397637,0.297015,0.196838,3,11,2011
4.14522,66.8018,4.19197,53.1167,0.260615,0.282983,0.389349,0.305623,0.201388,3,12,2012
4.13497,66.1043,4.32074,55.8419,0.28729,0.293698,0.440106,0.248695,0.193533,3,13,2013
4.2259,66.7003,3.92772,55.6879,0.3028,0.25344,0.396443,0.245646,0.202908,3,14,2014
4.17799,65.3515,3.90643,54.4153,0.328087,0.247869,0.346157,0.257823,0.195124,3,15,2015
4.14908,63.3187,4.20705,55.4588,0.343754,0.245445,0.388299,0.214472,0.197543,3,16,2016
4.1461,64.9306,3.54621,58.1424,0.291645,0.24827,0.323039,0.366492,0.201755,3,17,2017
4.13585,63.8554,3.88442,58.5508,0.30523,0.27372,0.33435,0.346893,0.198149,3,18,2018
4.03403,63.8691,3.95344,56.0172,0.296677,0.274018,0.397727,0.285817,0.20472,3,19,2019
4.04366,64.2906,3.82351,56.4534,0.292177,0.264098,0.376042,0.297763,0.199373,3,20,2020
4.01149,65.3782,3.81229,60.5613,0.296595,0.259208,0.475196,0.246974,0.196407,3,21,2021
4.15225,64.524,3.89651,56.1234,0.258962,0.233803,0.390266,0.293353,0.195357,3,22,2022
4.12926,65.4384,3.81571,52.0548,0.278977,0.250979,0.375908,0.295209,0.196464,3,23,2023
4.08674,63.7852,3.83524,53.7714,0.283096,0.250346,0.456425,0.292041,0.196676,3,24,2024
4.02343,66.2443,3.89762,53.2277,0.285579,0.257312,0.43218,0.320534,0.193548,3,25,2025
3.88876,68.0038,3.6883,55.3397,0.277319,0.23293,0.398492,0.2535,0.202444,3,26,2026
3.99443,67.0889,3.96623,54.449,0.255787,0.238101,0.390979,0.31984,0.200312,3,27,2027
4.02828,68.7833,3.80606,55.2593,0.259279,0.239063,0.354907,0.227976,0.194426,3,28,2028
4.14434,68.5087,4.17125,56.4906,0.241991,0.266923,0.431351,0.314933,0.200242,3,29,2029
4.16264,67.5004,4.02434,53.9595,0.250022,0.267837,0.36799,0.269689,0.196875,3,30,2030
4.15751,66.9011,4.25446,52.8754,0.240815,0.249914,0.446654,0.362322,0.200203,3,31,2031
4.12588,66.029,3.82766,54.3548,0.246569,0.297213,0.295811,0.368398,0.191447,3,32,2032
4.13825,65.8463,3.89886,55.2014,0.245213,0.283873,0.3826,0.31569,0.194764,3,33,2033
4.12904,64.8314,3.89675,56.0661,0.249155,0.305703,0.338705,0.295728,0.197921,3,34,2034
4.16771,65.7299,4.0949,50.1207,0.246762,0.306196,0.3478,0.268313,0.199722,3,35,2035
4.16567,67.9227,3.83547,52.8339,0.241265,0.296049,0.311858,0.322196,0.194901,3,36,2036
4.17296,67.6565,3.65554,51.9529,0.253799,0.305593,0.29794,0.332997,0.194829,3,37,2037
4.14582,67.7237,3.66823,52.331,0.244853,0.290443,0.316266,0.31946,0.193555,3,38,2038
4.02498,69.4637,4.09991,51.1941,0.254459,0.284768,0.314078,0.316467,0.202215,3,39,2039
4.0978,66.7376,3.80565,50.4863,0.248752,0.262264,0.355274,0.313599,0.195806,3,40,2040
4.10336,67.8693,3.64977,52.8325,0.256742,0.262901,0.306042,0.30127,0.195168,3,41,2041
4.06085,67.3821,3.8361,54.4101,0.315457,0.252407,0.289481,0.333594,0.201624,3,42,2042
4.10768,66.072,3.99739,53.5572,0.308782,0.268342,0.248707,0.302366,0.201801,3,43,2043
4.10955,66.9461,3.78742,53.9773,0.300652,0.257382,0.266113,0.369295,0.197334,3,44,2044
4.07192,66.5148,3.80284,52.3176,0.316002,0.275692,0.297146,0.373705,0.196342,3,45,2045
4.03888,66.6784,3.6235,51.1125,0.285048,0.254562,0.321745,0.254935,0.201128,3,46,2046
4.08528,65.7866,3.88179,48.998,0.278935,0.257272,0.309929,0.227616,0.198675,3,47,2047
4.06377,67.5944,3.56941,51.6087,0.26592,0.259831,0.393127,0.29413,0.19805,3,48,2048
4.07122,67.5378,3.88602,53.2969,0.260302,0.27998,0.288855,0.33069,0.199116,3,49,2049
4.10772,64.1549,3.87,51.0203,0.264408,0.252438,0.282756,0.282355,0.195046,3,50,2050
4.12165,64.9735,3.89494,50.7287,0.258047,0.24531,0.24497,0.288692,0.194047,3,51,2051
4.09306,65.2007,3.96729,49.6639,0.253057,0.264336,0.289532,0.270965,0.191567,3,52,2052
4.21317,67.0301,4.09803,52.7362,0.259143,0.244474,0.387207,0.316883,0.204298,3,53,2053
4.07206,66.0138,4.05002,53.4455,0.270211,0.222201,0.333244,0.27433,0.203246,3,54,2054
4.10975,65.4509,4.34326,56.338,0.275404,0.229613,0.369706,0.229844,0.200973,3,55,2055
4.12735,65.2665,4.24859,51.7962,0.28631,0.242108,0.398697,0.219016,0.200363,3,56,2056
4.06821,65.0386,4.23637,54.3933,0.288352,0.239793,0.315298,0.25084,0.196263,3,57,2057
4.06242,66.5007,3.9866,55.2198,0.282549,0.240306,0.351263,0.213618,0.197882,3,58,2058
4.09203,67.6031,4.23063,55.821,0.280817,0.249604,0.399286,0.249998,0.197928,3,59,2059
4.09898,68.2849,4.11199,58.3161,0.284381,0.261233,0.371173,0.252068,0.19927,3,60,2060
4.13084,68.1528,3.97368,56.2762,0.276052,0.271093,0.39812,0.246318,0.199743,3,61,2061
4.13011,68.6645,3.87031,55.3927,0.261207,0.245563,0.356144,0.310301,0.199481,3,62,2062
4.15251,66.5883,4.04239,54.4658,0.266374,0.249893,0.369517,0.237207,0.198832,3,63,2063
4.0364,66.2799,3.51384,51.4293,0.258288,0.253877,0.343319,0.269811,0.195568,3,64,2064
4.23725,65.1379,4.05169,52.139,0.257243,0.251297,0.442633,0.276797,0.197538,3,65,2065
4.13905,66.9692,3.73182,51.5306,0.253972,0.275937,0.355515,0.280167,0.199007,3,66,2066
4.17791,67.4026,4.13802,54.4974,0.243209,0.276298,0.329539,0.284508,0.198281,3,67,2067
4.11221,66.1933,3.69644,55.2245,0.255724,0.297425,0.344656,0.265314,0.200003,3,68,2068
4.10391,66.6335,3.74299,56.67,0.270626,0.266661,0.320169,0.357755,0.199693,3,69,2069
4.12449,66.2313,3.61896,54.7698,0.297987,0.292774,0.315576,0.322206,0.199861,3,70,2070
4.10886,67.6968,3.94422,57.9468,0.300429,0.256276,0.414804,0.315994,0.193528,3,71,2071
4.16117,66.6089,4.11618,53.6776,0.27921,0.267345,0.321888,0.275627,0.196722,3,72,2072
4.12589,69.2742,3.66923,54.0172,0.294403,0.293506,0.283744,0.354951,0.200013,3,73,2073
4.12304,67.6925,3.87671,54.1843,0.297555,0.259602,0.368653,0.289135,0.202666,3,74,2074
4.22528,67.9417,3.58937,52.2042,0.315961,0.241613,0.367138,0.302576,0.192749,3,75,2075
4.20066,68.4933,4.02169,50.8007,0.295626,0.231352,0.454762,0.345151,0.198578,3,76,2076
4.36054,67.9237,3.57721,53.3131,0.254209,0.24261,0.323727,0.265488,0.194765,3,77,2077
4.24555,67.7313,3.74945,53.6316,0.274535,0.239185,0.384979,0.366768,0.193792,3,78,2078
4.3194,67.8851,3.98096,51.7416,0.271721,0.294847,0.345756,0.246104,0.200605,3,79,2079
4.33067,67.496,4.12825,57.453,0.257218,0.259627,0.377646,0.317525,0.199789,3,80,2080
4.23819,67.8361,3.89965,59.0982,0.256569,0.257289,0.435225,0.385674,0.202221,3,81,2081
4.27625,68.8204,4.23078,56.9966,0.25376,0.254405,0.426469,0.401807,0.20323,3,82,2082
4.25542,69.2649,3.726,55.0926,0.261963,0.261468,0.361419,0.370464,0.196409,3,83,2083
4.42322,67.4992,4.63854,51.4994,0.276774,0.242295,0.341766,0.281587,0.199836,3,84,2084
4.37838,67.9422,3.8485,52.9616,0.273497,0.245806,0.350426,0.253952,0.206354,3,85,2085
4.25527,66.3306,3.96036,54.7736,0.295178,0.228003,0.32611,0.256317,0.190977,3,86,2086
4.20968,66.4602,3.83491,52.8685,0.33034,0.240007,0.349432,0.276831,0.199139,3,87,2087
4.31075,66.8384,4.05295,53.6739,0.295449,0.256288,0.384285,0.244344,0.19514,3,88,2088
4.33486,66.1348,3.86462,51.0218,0.295566,0.277964,0.36006,0.25953,0.20174,3,89,2089
4.15017,65.0528,3.62347,52.4302,0.301439,0.254756,0.368078,0.264953,0.193721,3,90,2090
4.06382,65.2969,3.52347,58.0729,0.290781,0.264841,0.403708,0.278026,0.192912,3,91,2091
4.09284,64.93,3.52863,55.4841,0.309695,0.235948,0.435533,0.200573,0.198052,3,92,2092
4.08494,67.1861,3.58997,51.857,0.283682,0.241884,0.461481,0.277162,0.200961,3,93,2093
4.00972,67.7242,3.7889,58.3422,0.294584,0.236598,0.359312,0.279944,0.194366,3,94,2094
4.0688,67.2623,3.83351,52.7388,0.294423,0.225712,0.286755,0.219182,0.201081,3,95,2095
3.98523,66.4591,3.84042,53.147,0.290599,0.231751,0.327722,0.343282,0.196375,3,96,2096
3.95329,65.6313,3.6839,52.8716,0.283678,0.229898,0.308314,0.332204,0.196854,3,97,2097
3.99142,65.9039,3.67576,53.9205,0.290966,0.234815,0.363229,0.28016,0.196569,3,98,2098
3.94439,67.0421,3.45324,57.5024,0.298647,0.245238,0.373517,0.297011,0.197531,3,99,2099
3.87658,68.4302,3.70375,53.3234,0.310899,0.262326,0.446272,0.228777,0.198855,3,100,2100
3.91806,67.5881,3.7155300000000002,51.7582,0.314919,0.283818,0.262758,0.285294,0.207287,3,101,2101
4.12869,68.3568,3.78961,51.399,0.25921,0.301079,0.427596,0.334735,0.194311,3,102,2102
4.20406,69.3399,3.94806,52.8076,0.265624,0.306664,0.362602,0.336218,0.194693,3,103,2103
4.1425,68.4717,3.81426,51.6192,0.273782,0.279774,0.395125,0.319385,0.195008,3,104,2104
4.08341,69.6399,4.33885,56.1297,0.29057500000000003,0.285422,0.490759,0.203996,0.199255,3,105,2105
4.0021,70.0283,3.80248,55.495,0.282926,0.273165,0.523537,0.302326,0.19033,3,106,2106
4.01354,69.9633,3.84044,55.8079,0.282737,0.276881,0.518412,0.309571,0.18974,3,107,2107
3.9684,67.1142,3.67612,51.8981,0.282571,0.28179,0.500105,0.307969,0.199814,3,108,2108
4.12822,63.3701,4.61936,55.4567,0.250704,0.259355,0.362227,0.283318,0.196616,3,109,2109
4.09646,65.074700000000007,4.00498,54.8315,0.25688,0.240674,0.280555,0.229326,0.192582,3,110,2110
4.10326,67.5151,4.52537,51.016,0.267276,0.273226,0.42625,0.27969,0.202339,3,111,2111
4.10599,69.2848,4.41142,51.805,0.277378,0.29955,0.40822,0.344556,0.19655,3,112,2112
4.1643,72.4382,3.79597,55.3599,0.262991,0.310635,0.49169,0.251127,0.196409,3,113,2113
4.1449,71.4282,4.04163,53.784,0.265659,0.273344,0.571344,0.270331,0.201728,3,114,2114
4.08725,67.2547,4.18039,54.5434,0.289147,0.211044,0.492313,0.328916,0.19164,3,115,2115
4.22143,67.1438,3.97181,52.9191,0.283615,0.204789,0.334924,0.294214,0.187428,3,116,2116
4.13784,67.9437,4.12684,51.3533,0.270476,0.227583,0.387045,0.324237,0.208871,3,117,2117
4.19632,68.551,4.28451,50.5299,0.249259,0.238243,0.416383,0.236296,0.195952,3,118,2118
4.18318,69.5277,3.79714,54.8644,0.27044,0.289397,0.398342,0.226539,0.196512,3,119,2119
4.2317,69.3248,4.16209,54.7936,0.266945,0.266056,0.431841,0.214512,0.193899,3,120,2120
4.2453,68.9041,3.95229,53.6408,0.28729,0.26678,0.4682,0.215731,0.196258,3,121,2121
4.26962,69.5372,3.96564,51.5097,0.268745,0.272808,0.331957,0.295636,0.203416,3,122,2122
4.19244,68.1818,3.6282,58.2707,0.273583,0.231896,0.427757,0.328098,0.194908,3,123,2123
4.14066,68.6502,3.90597,57.9596,0.275739,0.232257,0.439029,0.351716,0.1919,3,124,2124
4.1726,68.7665,3.5418,56.9321,0.278388,0.225573,0.603755,0.260498,0.194998,3,125,2125
4.29072,67.2446,3.87061,59.3389,0.286795,0.275004,0.502108,0.289462,0.195629,3,126,2126
4.22879,66.6622,3.69928,58.3463,0.294186,0.243771,0.542305,0.310322,0.189865,3,127,2127
4.25868,67.7073,3.75962,56.6503,0.288612,0.241322,0.529472,0.307209,0.192256,3,128,2128
4.21717,65.22,4.14728,58.1113,0.293118,0.25221,0.420235,0.256698,0.201368,3,129,2129
4.25273,66.6996,3.60012,54.1094,0.3039,0.261247,0.367298,0.292906,0.189401,3,130,2130
4.1525,67.647,3.81432,52.0918,0.29272,0.239522,0.405551,0.316934,0.201778,3,131,2131
4.34442,65.3753,4.06607,52.9405,0.302373,0.25875,0.401434,0.232751,0.193605,3,132,2132
4.34583,66.0667,4.28857,56.0001,0.307816,0.228978,0.469689,0.277526,0.194632,3,133,2133
4.35696,65.4733,4.28547,54.7478,0.288753,0.229129,0.449968,0.235396,0.196902,3,134,2134
4.21391,67.5873,3.79862,53.3697,0.28063,0.24738,0.451955,0.286186,0.199599,3,135,2135
4.30198,65.9259,4.50954,58.5606,0.292979,0.233732,0.465325,0.249906,0.189539,3,136,2136
4.06106,67.1455,3.55857,55.5019,0.331648,0.253994,0.390294,0.234892,0.205184,3,137,2137
4.01364,68.0725,3.73281,53.4927,0.32117,0.266406,0.256513,0.244268,0.201859,3,138,2138
4.01421,69.6705,3.97244,52.5179,0.288528,0.24641,0.317684,0.234837,0.198895,3,139,2139
4.03127,69.2545,4.15678,55.1267,0.293924,0.241572,0.308748,0.194327,0.202887,3,140,2140
4.01853,67.352,3.78574,50.989,0.257886,0.223539,0.346597,0.308175,0.195588,3,141,2141
4.15088,68.5387,4.15072,53.0422,0.244696,0.277334,0.380909,0.196052,0.200632,3,142,2142
4.15202,68.7184,4.10967,53.1971,0.248098,0.272527,0.37687,0.196617,0.199528,3,143,2143
4.05517,70.6777,3.8207,52.4179,0.252562,0.287829,0.318822,0.343297,0.194789,3,144,2144
4.10372,68.5252,4.12308,56.0806,0.24793,0.273496,0.405349,0.251224,0.20062,3,145,2145
4.09018,69.5094,4.02335,55.0886,0.272358,0.275587,0.43166,0.254516,0.194986,3,146,2146
4.14322,67.411,4.31567,51.9021,0.275714,0.275549,0.365608,0.260595,0.203169,3,147,2147
4.04521,67.8996,3.52495,53.5423,0.282936,0.264261,0.342817,0.332706,0.196449,3,148,2148
4.02761,67.9282,3.86456,52.3542,0.299196,0.268644,0.354908,0.257363,0.191514,3,149,2149
3.97869,69.2226,3.55713,57.0925,0.29957,0.273285,0.258934,0.3292,0.20373,3,150,2150
4.01149,67.1512,3.71105,58.8771,0.284423,0.249382,0.304857,0.299696,0.209113,3,151,2151
3.97721,68.8173,3.37818,53.1038,0.283363,0.251996,0.356451,0.323567,0.209082,3,152,2152
3.98631,68.0133,3.29785,55.2725,0.295327,0.263387,0.359096,0.294488,0.201412,3,153,2153
4.05187,68.4391,3.87486,51.7237,0.294918,0.233056,0.309802,0.30338,0.202185,3,154,2154
4.0982,65.2927,3.75156,50.3687,0.289907,0.270367,0.429844,0.294656,0.190878,3,155,2155
4.12597,66.5736,4.1191700000000004,50.0355,0.29457,0.273588,0.341673,0.293372,0.199443,3,156,2156
4.13938,66.0316,3.53938,52.817,0.266556,0.261823,0.326584,0.264561,0.196057,3,157,2157
4.14295,69.5707,3.57512,48.9528,0.253418,0.304259,0.281141,0.216876,0.198592,3,158,2158
4.11954,69.7571,3.73865,49.2663,0.261093,0.294051,0.259404,0.271796,0.197934,3,159,2159
4.09021,70.088,3.62947,50.1832,0.263988,0.297303,0.250553,0.264911,0.197221,3,160,2160
4.08881,69.2709,3.6326,54.1563,0.304286,0.250993,0.355411,0.303284,0.200177,3,161,2161
4.19646,67.839,3.84278,50.7841,0.315439,0.260024,0.2576,0.269568,0.201037,3,162,2162
4.23402,66.183,3.64112,52.0472,0.298864,0.277655,0.429781,0.292061,0.193759,3,163,2163
4.16938,65.3367,3.94603,52.4725,0.252106,0.27523,0.416389,0.28532,0.198942,3,164,2164
4.17864,67.5051,3.9814,52.1377,0.261565,0.277373,0.457573,0.207876,0.204013,3,165,2165
4.21401,66.3301,3.98128,52.2664,0.271333,0.277868,0.493682,0.211308,0.202372,3,166,2166
3.97,68.9282,3.5399,61.6095,0.294024,0.273781,0.358193,0.221555,0.198217,3,167,2167
4.06017,68.9573,4.34123,57.5044,0.268595,0.237422,0.399512,0.256089,0.196563,3,168,2168
3.9439,71.2937,3.38119,60.6261,0.296635,0.268377,0.420589,0.254871,0.197332,3,169,2169
4.05364,67.9795,3.88757,54.7628,0.272032,0.240797,0.427656,0.240888,0.195898,3,170,2170
4.08555,69.0789,3.8778,52.4647,0.276885,0.265977,0.306479,0.302801,0.198888,3,171,2171
4.18207,67.7498,3.88384,54.0365,0.259282,0.290871,0.308996,0.264256,0.19709,3,172,2172
4.22216,66.7053,4.02486,55.3894,0.276007,0.265056,0.344398,0.2461,0.199275,3,173,2173
4.20411,69.8815,3.86244,54.8915,0.245856,0.255841,0.393138,0.268075,0.196157,3,174,2174
4.23293,66.9812,3.67076,54.7817,0.27737,0.274764,0.370354,0.322429,0.199935,3,175,2175
4.18269,65.6593,4.00547,55.9442,0.280581,0.252453,0.385731,0.260286,0.192669,3,176,2176
4.14669,66.9217,4.35703,57.5188,0.290536,0.278956,0.530462,0.265372,0.199651,3,177,2177
4.08039,64.9288,3.92069,55.434,0.287448,0.275067,0.349334,0.336515,0.190058,3,178,2178
4.07966,65.2589,3.75098,55.3906,0.311337,0.263141,0.356025,0.283201,0.19101,3,179,2179
4.0217,65.2871,3.6606900000000002,58.0905,0.316249,0.250059,0.339525,0.298055,0.191312,3,180,2180
4.0716,65.9852,4.11895,57.0064,0.314439,0.295238,0.393031,0.255059,0.198002,3,181,2181
4.05246,68.1464,3.518,53.0476,0.317272,0.284337,0.294717,0.287728,0.196616,3,182,2182
4.01945,69.2411,3.65834,53.7728,0.315069,0.266655,0.454855,0.32486,0.195512,3,183,2183
4.13829,70.1525,4.16799,54.8195,0.314866,0.272426,0.437105,0.337007,0.199401,3,184,2184
4.06961,68.5707,3.918,51.3305,0.289034,0.235326,0.399294,0.313554,0.193708,3,185,2185
4.10999,67.9889,4.18671,51.9629,0.31728,0.244067,0.358265,0.310163,0.192175,3,186,2186
4.11282,68.9565,3.95825,52.0192,0.300569,0.247238,0.345135,0.370487,0.203025,3,187,2187
3.93953,64.6628,3.99956,52.3385,0.31695,0.286969,0.390276,0.29264,0.191432,3,188,2188
3.91568,65.792,3.66666,55.2691,0.319226,0.269521,0.258291,0.267326,0.197742,3,189,2189
3.99147,66.4103,3.81665,54.0575,0.303137,0.258657,0.286018,0.246705,0.197234,3,190,2190
4.07458,65.8904,3.68554,52.0716,0.305854,0.283149,0.347855,0.282261,0.196165,3,191,2191
3.95275,66.7347,3.92347,50.971,0.270407,0.27773,0.310014,0.258131,0.203734,3,192,2192
3.92614,67.9576,3.7092,51.856,0.277607,0.261435,0.342464,0.318651,0.19078,3,193,2193
4.02662,68.4495,4.07151,58.6139,0.304922,0.242042,0.380401,0.318842,0.203901,3,194,2194
4.09982,65.6271,4.28618,56.7217,0.298251,0.255784,0.438112,0.375135,0.189392,3,195,2195
4.17333,67.7187,3.96597,52.121,0.299061,0.270294,0.345226,0.328791,0.2046,3,196,2196
4.17967,63.5947,4.04551,57.1298,0.28594,0.258873,0.394516,0.303648,0.190244,3,197,2197
4.0818,66.6644,4.08683,56.1388,0.280773,0.249463,0.421945,0.315219,0.204201,3,198,2198
4.09186,66.7101,4.32656,55.6899,0.274532,0.233094,0.490406,0.315363,0.202851,3,199,2199
4.10769,64.2193,4.083,53.881100000000004,0.287961,0.270389,0.381742,0.273159,0.200693,3,200,2200
4.10298,64.6394,4.15724,52.0469,0.283559,0.267935,0.412149,0.28557,0.201377,3,201,2201
4.11657,65.3458,4.50492,54.3151,0.267797,0.240144,0.377549,0.322465,0.202311,3,202,2202
4.20099,66.0987,4.05322,53.9476,0.280876,0.277171,0.3789,0.241144,0.192431,3,203,2203
4.12798,67.4904,4.02418,55.2433,0.271336,0.292339,0.437396,0.305302,0.199407,3,204,2204
4.12096,65.3765,3.99078,55.7907,0.273173,0.260533,0.437558,0.339667,0.197867,3,205,2205
4.18408,67.1867,3.79824,52.5592,0.264108,0.277272,0.464355,0.301831,0.201288,3,206,2206
4.00498,67.4787,4.08371,56.282,0.25887,0.28451,0.397327,0.312489,0.193225,3,207,2207
3.99839,68.0709,4.07809,56.5209,0.261827,0.284688,0.396701,0.31042,0.192751,3,208,2208
4.06028,66.3642,4.42678,54.9407,0.26067,0.289933,0.489245,0.285515,0.193619,3,209,2209
3.98752,66.6674,3.84892,55.2974,0.2595,0.269458,0.392619,0.275278,0.192172,3,210,2210
3.89189,65.8755,3.87697,53.6404,0.26946,0.276718,0.459214,0.326908,0.19878,3,211,2211
3.89058,64.8762,3.74196,52.8655,0.266995,0.300469,0.362878,0.303021,0.200166,3,212,2212
4.01864,66.5713,3.72867,55.6085,0.303671,0.269672,0.404129,0.247191,0.189194,3,213,2213
