TVCL,TVVC,TVQ,TVVP,TVKA,TVMTT,TVCIRC0,TVGAMMA,TVALPHA,omega[1],omega[2],omega[3],omega[4],omega[5],omega[6],omega[7],omega[8],omega[9],sigma,sigma_pd,.chain,.iteration,.draw
4.95399,57.311,3.20452,36.3727,0.953832,99.4657,4.78811,0.067509,2.15999e-4,0.403524,0.262178,0.140253,0.350257,0.148083,0.155165,0.30678,0.678695,0.418593,0.181309,0.212216,3,47,2047
5.12294,53.9999,4.18394,45.1955,0.879164,124.202,4.34322,0.138717,2.16598e-4,0.482606,0.157235,0.0774406,0.266653,0.448893,0.31341,0.389784,0.935262,0.865703,0.187286,0.227525,3,48,2048
5.28849,51.2724,4.43909,42.9425,0.851647,102.91,3.10745,0.11042,3.62191e-4,0.418331,0.179203,0.0462531,0.322333,0.325294,0.297803,0.651493,0.456581,0.253701,0.19614,0.198995,3,49,2049
4.95008,49.1698,4.47367,54.2059,1.02288,97.2298,4.927,0.142318,3.50659e-4,0.453952,0.22459200000000001,0.152065,0.148414,0.391004,0.180252,0.621206,0.454363,0.609652,0.182221,0.21865,3,50,2050
5.20416,50.5507,3.63437,48.5715,1.06946,87.1227,5.05389,0.107902,2.98014e-4,0.444502,0.292728,0.301102,0.0906718,0.45204,0.474567,0.526321,0.681242,0.454782,0.186422,0.199876,3,51,2051
5.13149,48.9419,3.12501,46.1908,0.99664,69.0836,4.56717,0.0948671,3.39288e-4,0.447569,0.247412,0.289151,0.0888248,0.314442,0.473557,0.382373,0.549679,0.369593,0.196554,0.209888,3,52,2052
5.05999,55.5165,3.63472,48.7596,1.27095,94.0758,3.60878,0.0695389,2.67193e-4,0.457424,0.249281,0.148557,0.222843,0.467067,0.354952,0.573222,0.637686,0.513993,0.19415,0.211471,3,53,2053
5.22128,46.4208,5.32635,49.1884,0.678713,117.159,4.89777,0.10566,2.68309e-4,0.505692,0.202249,0.0524169,0.22072,0.363719,0.251248,0.406304,0.612762,0.515845,0.184907,0.205502,3,54,2054
5.26765,50.4239,4.10366,47.8417,0.731803,115.339,4.59016,0.106472,2.9314e-4,0.498141,0.208823,0.014338,0.276308,0.356772,0.176089,0.318708,0.614067,0.51307,0.18974,0.210361,3,55,2055
4.46452,51.0094,4.21755,50.8034,0.810345,122.229,4.57953,0.179175,3.64488e-4,0.364948,0.136007,0.42388,0.21864,0.252123,0.289433,0.294711,0.391807,0.327489,0.189043,0.231654,3,56,2056
4.31802,58.0142,3.24563,40.282,1.0358,130.482,5.47214,0.15951,3.33358e-4,0.368455,0.193829,0.0989794,0.123381,0.117898,0.238603,0.464831,0.565716,0.291666,0.198287,0.19028,3,57,2057
4.02752,50.6226,5.33851,54.068600000000004,0.770446,150.99,3.91313,0.299439,4.00755e-4,0.4158,0.257031,0.0622701,0.083812,0.262685,0.304623,0.330678,0.41932,0.63681,0.205086,0.22059,3,58,2058
4.0534,56.6327,5.82865,45.1725,0.897592,197.948,4.28423,0.10833,2.73579e-4,0.31725,0.274269,0.325129,0.177896,0.309316,0.517381,0.32643,0.392371,0.379989,0.188063,0.214532,3,59,2059
4.20891,45.0647,4.12638,51.8119,0.604454,95.2821,4.47548,0.219284,3.90921e-4,0.359837,0.148183,0.030045,0.233938,0.466205,0.367089,0.31496,0.472136,0.297656,0.195969,0.218536,3,60,2060
4.14071,45.9517,5.08109,55.2536,0.676328,92.9047,4.68546,0.0988454,3.16552e-4,0.363239,0.1329,0.112652,0.155249,0.36762,0.369869,0.281625,0.394487,0.285161,0.183256,0.209689,3,61,2061
4.56008,49.1102,3.5025,44.9782,0.809323,126.791,5.64803,0.169912,3.24743e-4,0.385702,0.269439,0.172396,0.413402,0.154427,0.170035,0.468289,0.436458,0.305383,0.200175,0.220195,3,62,2062
3.84116,49.2304,4.73117,49.6968,0.734533,115.263,4.90953,0.143465,3.23137e-4,0.33929,0.230199,0.0812228,0.285083,0.298923,0.340523,0.35743,0.41062,0.62203,0.189814,0.20744,3,63,2063
3.68498,44.8916,5.89922,74.3405,0.670678,119.496,4.05417,0.131878,4.61309e-4,0.332778,0.22233,0.265936,0.285644,0.168694,0.217303,0.503948,0.759671,0.466305,0.188207,0.201197,3,64,2064
3.26144,51.4636,4.70325,40.1588,0.855271,128.389,4.92621,0.185329,2.66858e-4,0.42122,0.249588,0.0496092,0.323449,0.133548,0.323467,0.344122,0.32288,0.444693,0.196804,0.216054,3,65,2065
4.16919,54.1065,4.9454,42.5381,0.975949,114.274,4.44216,0.145538,3.57248e-4,0.349249,0.210253,0.45071,0.156254,0.0442472,0.473076,0.397371,0.557717,0.287038,0.186956,0.215213,3,66,2066
4.07519,42.4335,4.95659,49.1123,0.696765,116.366,4.24636,0.146769,3.99623e-4,0.582451,0.308112,0.0981315,0.0790345,0.0363375,0.352657,0.354183,0.599517,0.453039,0.189266,0.208545,3,67,2067
4.0574,54.0934,3.99929,46.8896,0.812525,121.723,5.32162,0.133192,3.09079e-4,0.251457,0.242121,0.371919,0.198108,0.0690724,0.238015,0.303075,0.383326,0.363713,0.208716,0.215725,3,68,2068
4.44437,60.8941,4.48864,40.6211,0.833971,131.725,3.94375,0.142835,3.97113e-4,0.286244,0.250415,0.262122,0.160079,0.00402059,0.195216,0.326064,0.344395,0.271149,0.193825,0.20917,3,69,2069
4.14138,56.1198,3.67868,42.4384,0.786755,125.391,5.02483,0.172512,3.04512e-4,0.276942,0.285373,0.147662,0.0909291,0.00767202,0.25652,0.32885,0.493619,0.367533,0.202412,0.217508,3,70,2070
4.00692,51.385,4.52818,50.0749,0.712349,138.246,4.90338,0.119589,3.25089e-4,0.327548,0.227006,0.0140285,0.494599,0.07275,0.401751,0.406172,0.482387,0.483004,0.191658,0.203241,3,71,2071
4.17781,51.645,3.9948,41.5737,0.81449,110.119,5.2201,0.157832,4.07177e-4,0.408527,0.331049,0.081878,0.275118,0.175392,0.611793,0.26698,0.573006,0.297705,0.20327,0.219277,3,72,2072
4.45627,54.799,3.25833,43.2222,0.909804,122.625,4.78845,0.188828,3.4695e-4,0.429957,0.163871,0.227012,0.244756,0.165468,0.310633,0.231172,0.320049,0.346502,0.19015,0.20584,3,73,2073
4.4827,54.3992,4.11948,48.9914,0.890233,99.6645,4.66419,0.127073,2.96315e-4,0.325756,0.212161,0.0258279,0.21651,0.211234,0.517717,0.362143,0.551163,0.358004,0.199839,0.220275,3,74,2074
4.4397,49.1897,3.78613,43.7318,0.766928,110.174,4.45768,0.165985,3.116e-4,0.328594,0.103382,0.0340388,0.341449,0.419749,0.211938,0.29233,0.606888,0.390884,0.197561,0.201002,3,75,2075
4.33226,55.9083,3.95257,46.9357,0.835557,115.612,4.65696,0.0906219,2.94887e-4,0.446419,0.160001,0.0254234,0.276916,0.223144,0.0503936,0.414229,0.709325,0.357273,0.185418,0.224716,3,76,2076
4.31723,57.5864,2.89907,34.7011,0.943957,113.129,5.25312,0.172744,4.03289e-4,0.522996,0.107277,0.23283,0.343986,0.245268,0.231229,0.439777,0.602276,0.683801,0.196637,0.202303,3,77,2077
4.45662,54.9824,3.1046,38.8294,0.886511,101.88,5.25016,0.143126,4.19302e-4,0.44427,0.087786,0.0864287,0.285751,0.389492,0.13324,0.403481,0.563208,0.591185,0.197679,0.212603,3,78,2078
4.97318,48.9151,4.25316,49.2155,0.787527,110.137,4.9096,0.123765,2.71411e-4,0.484301,0.395576,0.237232,0.191211,0.337172,0.0397657,0.481435,0.760744,0.364164,0.188361,0.210028,3,79,2079
4.62229,46.3534,3.90682,47.3144,0.741897,108.385,4.81953,0.126087,2.53366e-4,0.447096,0.287244,0.221555,0.273364,0.292342,0.0621388,0.547173,0.691547,0.474703,0.188197,0.231944,3,80,2080
4.02933,44.3301,6.01455,50.8659,0.613816,110.453,5.84743,0.106713,3.60751e-4,0.492737,0.250215,0.142718,0.211611,0.251742,0.152738,0.506923,0.557772,0.391603,0.193491,0.208408,3,81,2081
3.71483,60.8413,3.46435,48.2619,0.914902,97.5567,4.65465,0.0718048,2.44148e-4,0.395278,0.269778,0.105403,0.257186,0.41853,0.251332,0.440219,0.82489,0.498787,0.186162,0.221237,3,82,2082
3.83358,58.696,3.63443,46.509,0.970732,102.045,4.56612,0.105737,3.53783e-4,0.354142,0.135925,0.059632,0.470601,0.267225,0.214078,0.363182,0.599045,0.321953,0.195715,0.198881,3,83,2083
3.93213,56.1154,3.1248,52.533,0.878479,106.165,4.16528,0.0814559,3.4976e-4,0.418691,0.163231,0.210617,0.381789,0.334777,0.345642,0.387884,0.606043,0.54473800000000006,0.191471,0.207067,3,84,2084
4.47618,49.0409,4.64681,46.877,0.72383,116.55,5.10594,0.159555,3.27809e-4,0.354079,0.141605,0.357263,0.142467,0.28856,0.237578,0.33708,0.421784,0.520424,0.189853,0.215995,3,85,2085
4.14343,50.8974,4.28028,51.5182,0.822049,133.868,4.88779,0.0986148,3.68308e-4,0.316498,0.220685,0.122192,0.170154,0.381743,0.341732,0.286435,0.836649,0.369732,0.19068,0.214621,3,86,2086
4.17106,53.0935,4.02369,48.9994,0.894032,123.265,4.77852,0.11424,3.68281e-4,0.334958,0.209639,0.0594157,0.156986,0.48559,0.248705,0.255824,0.770682,0.370854,0.191004,0.21541,3,87,2087
4.19976,53.1603,3.91647,44.0294,0.759918,99.0731,4.74094,0.1076,2.5743e-4,0.368562,0.299646,0.254356,0.110439,0.336354,0.10779,0.533629,0.572982,0.334545,0.194848,0.20908,3,88,2088
4.0933,56.2311,3.25192,33.364,0.831212,105.033,4.37085,0.149882,3.21728e-4,0.26835,0.163983,0.126487,0.351588,0.1895,0.0482903,0.745385,0.582198,0.284963,0.19227,0.232652,3,89,2089
4.00767,47.8325,3.36148,44.1502,0.840727,99.9839,4.60126,0.0616888,2.98573e-4,0.403925,0.224862,0.0134157,0.156337,0.40244,0.226005,0.319739,0.950179,0.506988,0.196321,0.191366,3,90,2090
4.0635,44.2388,5.40691,52.478,0.671033,120.145,4.73452,0.205757,3.91233e-4,0.289263,0.17568,0.240166,0.167834,0.219857,0.278499,0.314539,0.454296,0.493056,0.20601,0.223313,3,91,2091
4.22897,45.2225,4.4971,52.5014,0.694103,108.14,4.33239,0.165018,3.8121e-4,0.413463,0.251646,0.0399356,0.132143,0.255027,0.191643,0.467063,0.426326,0.303311,0.189388,0.203787,3,92,2092
3.96589,56.7355,4.5486,42.8098,0.865757,116.049,5.52785,0.0824274,2.75699e-4,0.32961,0.120601,0.0394526,0.22675,0.329033,0.410792,0.392078,0.664805,0.540061,0.199732,0.219806,3,93,2093
4.26761,48.737,5.22527,57.6914,0.712922,107.291,4.66717,0.144164,3.66273e-4,0.369919,0.191393,0.16154,0.236607,0.203743,0.224233,0.415936,0.635252,0.438702,0.189096,0.207613,3,94,2094
4.34422,57.0228,3.62265,43.2979,0.80854,106.956,4.69861,0.173362,2.8803e-4,0.472386,0.0402011,0.148756,0.315671,0.30516,0.0870199,0.30241,0.656349,0.402165,0.200404,0.214495,3,95,2095
4.81818,53.1339,5.20852,47.5865,0.706342,130.049,4.62095,0.137573,4.1868e-4,0.393697,0.548567,0.0884,0.244447,0.261669,0.21526699999999999,0.413664,0.478022,0.416174,0.184056,0.221084,3,96,2096
4.60487,44.2672,4.28416,43.8801,0.624467,90.6412,5.69901,0.0842376,2.58596e-4,0.42484,0.331564,0.145387,0.0680329,0.311604,0.259126,0.504711,0.780554,0.26026,0.192557,0.201968,3,97,2097
4.00252,45.4143,4.69627,46.835,0.64573,113.193,5.23621,0.10324,3.31717e-4,0.381187,0.240136,0.0733881,0.0950451,0.240545,0.399484,0.540451,0.893763,0.397216,0.190098,0.199982,3,98,2098
4.80081,54.4499,4.10481,49.0348,0.916901,119.544,5.62834,0.11963,3.70643e-4,0.288895,0.115506,0.284245,0.0955372,0.254847,0.2525,0.363916,0.527186,0.435427,0.196351,0.211247,3,99,2099
4.91525,48.085,6.00973,50.9564,0.745887,118.069,5.03122,0.12331400000000001,3.23051e-4,0.381447,0.143841,0.188804,0.203702,0.542525,0.145175,0.582699,0.661138,0.303119,0.201275,0.208537,3,100,2100
4.57908,39.7311,5.696,57.153,0.588621,103.513,5.47229,0.158767,3.8436e-4,0.366677,0.230131,0.0230365,0.168926,0.239302,0.0907357,0.303951,0.630279,0.687818,0.191682,0.208977,3,101,2101
3.78468,51.7432,4.72326,50.2794,0.608236,114.111,4.62781,0.199187,3.12026e-4,0.38498,0.212514,0.136538,0.115204,0.506048,0.146922,0.26746,0.459284,0.388228,0.191956,0.215421,3,102,2102
3.68503,59.5579,4.28651,53.8588,0.942941,129.559,4.60821,0.100464,2.54326e-4,0.345165,0.1955,0.0203484,0.331509,0.263736,0.212793,0.377269,0.76065,0.531628,0.180407,0.209608,3,103,2103
4.05361,52.0065,4.33392,49.3513,0.834405,126.157,4.68116,0.164279,3.41879e-4,0.32136,0.148455,0.186243,0.195284,0.249073,0.22676,0.281084,0.383197,0.284036,0.209622,0.212183,3,104,2104
4.52281,56.5492,3.67498,42.7479,0.820619,120.263,5.51909,0.164181,3.24131e-4,0.363546,0.149363,0.0537901,0.224209,0.174729,0.2425,0.442921,0.685212,0.378399,0.179615,0.210465,3,105,2105
4.25375,58.7638,3.6414,46.6886,0.896461,125.79,6.04351,0.152373,3.34591e-4,0.311339,0.158936,0.0939853,0.165914,0.202202,0.248681,0.468565,0.513081,0.36701,0.17896,0.211992,3,106,2106
4.31022,49.1068,5.92621,55.701,0.666532,114.82,5.73066,0.148396,3.63008e-4,0.379878,0.2077,0.294261,0.14419,0.177529,0.173736,0.325943,0.629951,0.367534,0.196887,0.214453,3,107,2107
4.28153,51.7135,3.87198,52.2377,0.825435,138.428,4.87732,0.207237,3.36751e-4,0.375416,0.10911,0.136084,0.434324,0.325976,0.361121,0.464117,0.231239,0.318269,0.187883,0.212019,3,108,2108
5.24642,53.7448,3.7632,45.6271,0.853903,137.783,4.91609,0.17147,2.67299e-4,0.608172,0.189855,0.113174,0.209437,0.105717,0.288961,0.344245,0.694043,0.42563,0.194175,0.214914,3,109,2109
4.61192,48.4584,5.42076,43.8278,0.739576,100.785,5.78752,0.107952,3.10868e-4,0.4754,0.164861,0.366453,0.361496,0.30472900000000003,0.457555,0.557548,0.439755,0.411278,0.198088,0.194699,3,110,2110
3.96887,56.6134,2.9656,45.2367,0.858868,137.969,4.36445,0.218929,3.44171e-4,0.290849,0.203748,0.30406300000000003,0.193418,0.209521,0.297829,0.347221,0.391877,0.534179,0.193138,0.228348,3,111,2111
3.8207,52.8564,4.87194,46.7593,0.836138,94.492,5.11968,0.0784141,2.76602e-4,0.420467,0.144571,0.141437,0.181901,0.170508,0.291213,0.365519,0.970151,0.442497,0.196122,0.197763,3,112,2112
4.18082,53.4869,3.67063,42.1428,0.738739,101.571,4.85146,0.136978,2.7554e-4,0.509325,0.109068,0.244782,0.168593,0.4699,0.186147,0.362413,0.62064,0.407654,0.194481,0.209589,3,113,2113
4.45462,51.318,3.6758,41.2031,0.766954,114.967,4.99867,0.163929,3.09215e-4,0.451172,0.098324,0.288828,0.290274,0.249445,0.198003,0.354996,0.664526,0.497277,0.194474,0.211957,3,114,2114
4.91952,51.1955,3.91983,44.5586,0.961932,113.087,4.27517,0.0920539,2.40979e-4,0.481212,0.0219783,0.061477,0.448014,0.491375,0.299673,0.375004,0.372303,0.364719,0.191015,0.223975,3,115,2115
4.57643,53.6207,3.70563,45.5209,0.810949,89.4623,4.80096,0.128967,3.13628e-4,0.302996,0.0520212,0.00886999,0.239524,0.470535,0.14616,0.425006,0.805666,0.524736,0.193772,0.205913,3,116,2116
3.43646,49.2825,4.34766,45.2601,0.806555,110.368,5.02579,0.0850587,2.33034e-4,0.748551,0.129662,0.00654147,0.273332,0.354814,0.0745458,0.327869,0.640388,0.590315,0.19604,0.21818100000000001,3,117,2117
3.39513,44.8433,4.54365,48.8306,0.605519,97.246,5.26279,0.163764,2.96618e-4,0.670481,0.116149,0.108437,0.279432,0.356085,0.348153,0.484312,0.433832,0.301524,0.186785,0.20875,3,118,2118
4.34758,57.5804,3.54234,44.4828,0.894264,149.712,4.66386,0.139533,3.51575e-4,0.268877,0.244333,0.0152792,0.290483,0.383176,0.377818,0.359222,0.66397,0.639949,0.198457,0.203663,3,119,2119
4.38692,55.6599,2.97488,40.756,0.897634,117.193,5.23103,0.178504,4.20938e-4,0.325295,0.157348,0.0983604,0.202873,0.262661,0.369689,0.458576,0.416448,0.741388,0.199434,0.19464,3,120,2120
4.24952,54.3478,3.07313,46.7598,0.925745,135.423,5.33736,0.186801,2.77647e-4,0.378573,0.129284,0.538771,0.35399,0.356552,0.41818,0.313367,0.400119,0.457649,0.186237,0.210342,3,121,2121
4.19555,50.8655,2.60865,52.8191,0.990426,118.499,5.32209,0.154225,2.49304e-4,0.381137,0.165526,0.199136,0.400973,0.329669,0.359428,0.375246,0.351421,0.606444,0.19375,0.212845,3,122,2122
4.11353,47.7715,4.05608,46.5838,0.726103,163.822,4.7012,0.104222,3.7882e-4,0.488701,0.155024,0.13445,0.162015,0.221879,0.449215,0.278335,0.531521,0.440958,0.20448,0.200699,3,123,2123
4.28943,53.975,3.38704,38.2025,0.93504,90.9061,4.32744,0.103791,2.9452e-4,0.3287,0.212307,0.0582815,0.414001,0.263762,0.246199,0.545634,0.499392,0.520523,0.185316,0.222693,3,124,2124
4.08576,50.2185,4.52565,52.7648,0.752434,130.028,5.14635,0.187331,3.98945e-4,0.382336,0.165029,0.145856,0.19381,0.341483,0.417656,0.245752,0.512715,0.477814,0.202522,0.203101,3,125,2125
4.09647,54.6489,3.16791,42.5972,0.802121,108.454,4.30448,0.154424,2.68808e-4,0.2975,0.27953,0.0723055,0.234001,0.19692,0.342701,0.430648,0.410161,0.338101,0.193272,0.230496,3,126,2126
3.95366,48.5039,4.2385,46.4361,0.839004,113.882,4.96357,0.125062,3.81834e-4,0.345412,0.177929,0.0922327,0.124417,0.262133,0.0948191,0.408415,0.758334,0.498744,0.193883,0.197648,3,127,2127
4.20752,50.6763,3.5333,48.2514,0.783168,93.0341,5.47819,0.14517,3.24961e-4,0.358319,0.122011,0.0844962,0.236675,0.268849,0.357287,0.348514,0.417684,0.57143,0.197002,0.235369,3,128,2128
5.75754,57.4045,3.97191,51.321,0.993129,121.353,4.83061,0.14335,3.93107e-4,0.409826,0.142024,0.0350156,0.285245,0.508294,0.291894,0.325809,0.534582,0.462102,0.18819,0.196744,3,129,2129
5.26291,54.8317,3.34454,49.9881,0.849169,108.591,4.72363,0.112553,4.23587e-4,0.4261,0.159659,0.280293,0.27142,0.291344,0.126866,0.411556,0.453701,0.428824,0.192774,0.201706,3,130,2130
5.45597,47.0671,4.16757,39.0961,0.865266,118.363,5.54486,0.148855,2.73874e-4,0.47269,0.278471,0.0397844,0.476004,0.289859,0.202311,0.341097,0.563451,0.325622,0.18714,0.219937,3,131,2131
4.81371,56.8861,3.14073,48.2239,0.866143,146.37,4.35897,0.166533,4.02795e-4,0.409118,0.0958333,0.152876,0.320462,0.360854,0.29479,0.305323,0.28961,0.402713,0.194175,0.204958,3,132,2132
5.65625,45.0664,4.21464,47.1371,0.915694,116.234,4.16484,0.167899,3.33935e-4,0.657325,0.288571,0.21906,0.245658,0.440162,0.518307,0.410957,0.490334,0.261312,0.186942,0.222207,3,133,2133
4.89415,58.0051,3.35394,45.4887,0.794297,130.999,5.00978,0.126084,3.82103e-4,0.314288,0.290772,0.162121,0.277086,0.290342,0.471883,0.281123,0.551698,0.717565,0.195345,0.198314,3,134,2134
4.41161,45.6493,4.12361,48.4664,0.746147,110.665,4.42453,0.169498,3.48249e-4,0.42575,0.337307,0.0732799,0.233725,0.180705,0.318766,0.363778,0.330089,0.340808,0.192233,0.221806,3,135,2135
4.4325,47.1878,5.33861,53.0298,0.670353,139.888,5.45489,0.169276,3.71977e-4,0.443329,0.157963,0.14176,0.134996,0.103288,0.270912,0.351794,0.206079,0.323976,0.192391,0.208594,3,136,2136
3.20388,54.8923,3.67797,48.724,0.938043,99.7699,4.91976,0.110335,2.88868e-4,0.662031,0.318143,0.0830811,0.242416,0.223923,0.231841,0.422202,0.508299,0.525593,0.193049,0.207627,3,137,2137
3.47519,38.3706,6.5691,57.6485,0.562866,103.061,4.78089,0.0955686,2.70319e-4,0.505604,0.22875,0.169023,0.256736,0.177971,0.0318908,0.34514,0.558283,0.317064,0.194429,0.210462,3,138,2138
4.10382,37.2356,6.75156,59.1396,0.447461,107.954,4.84178,0.134573,3.23985e-4,0.529166,0.335483,0.180769,0.224684,0.18779,0.14041,0.490471,0.878157,0.532332,0.189711,0.212576,3,139,2139
4.42942,41.5556,5.49529,53.4188,0.635428,112.49,4.94779,0.100093,3.14317e-4,0.418455,0.310705,0.0565964,0.316855,0.38743,0.23938,0.377846,0.623727,0.387543,0.193171,0.205124,3,140,2140
4.99267,50.6769,4.36788,47.9456,0.852819,137.776,4.23921,0.177,3.18975e-4,0.694965,0.186283,0.117966,0.24684,0.246955,0.405245,0.394969,0.564417,0.461891,0.185803,0.214544,3,141,2141
4.61366,53.9371,2.58793,30.364,0.827711,135.233,4.51615,0.0872663,2.41569e-4,0.438149,0.122166,0.286341,0.741442,0.296718,0.379362,0.396568,0.699256,0.618305,0.190331,0.196003,3,142,2142
4.33524,48.913,5.15212,59.8279,0.763239,76.7533,5.8575,0.149358,3.08876e-4,0.480676,0.265884,0.33196,0.258928,0.329667,0.474262,0.461177,0.860689,0.497852,0.191652,0.213434,3,143,2143
4.03812,53.2783,3.65921,39.8369,0.796442,153.675,4.87058,0.124396,2.6259e-4,0.351401,0.213166,0.202999,0.310821,0.228287,0.436204,0.388347,0.718737,0.809517,0.188046,0.194425,3,144,2144
4.17166,51.2498,3.73004,44.1834,0.702117,160.682,5.16146,0.117882,3.2494e-4,0.363448,0.335014,0.0636478,0.180701,0.375915,0.933636,0.385128,0.474769,0.445473,0.191955,0.215476,3,145,2145
4.4425,40.3569,6.27034,58.6949,0.578235,107.574,4.06511,0.191852,3.80673e-4,0.328243,0.314193,0.367703,0.186662,0.59542,0.392705,0.435061,0.610667,0.266765,0.191619,0.200272,3,146,2146
4.59817,54.5143,4.35476,48.8985,0.871968,109.842,4.82938,0.0964876,3.20109e-4,0.315654,0.250034,0.217956,0.184223,0.336937,0.355327,0.399228,0.653717,0.613656,0.188557,0.212982,3,147,2147
4.30009,56.475,3.24377,48.4888,0.890539,102.092,4.94927,0.111473,3.1167e-4,0.260318,0.308394,0.031552,0.206296,0.393634,0.0355627,0.407412,0.82942,0.397049,0.182287,0.219248,3,148,2148
4.89788,50.3137,4.1516,46.9422,0.886789,127.723,4.57151,0.130167,3.70747e-4,0.444484,0.146149,0.0614097,0.349381,0.212773,0.416339,0.300498,0.697142,0.485586,0.200714,0.199495,3,149,2149
4.26001,55.0504,3.20789,47.4076,0.764685,124.634,5.0224,0.167399,3.70649e-4,0.38291,0.26028,0.15058,0.334727,0.355183,0.200753,0.352629,0.312021,0.41931,0.188515,0.219175,3,150,2150
3.36038,49.7138,4.57458,44.9213,0.814952,129.29,4.59361,0.130079,3.40668e-4,0.439532,0.279849,0.13232,0.155159,0.348253,0.372749,0.331491,0.603922,0.554254,0.194071,0.219194,3,151,2151
3.52554,47.9893,5.27676,59.7822,0.609539,147.338,5.65785,0.229216,3.56564e-4,0.332713,0.143793,0.312817,0.173862,0.159934,0.214227,0.330285,0.434725,0.272364,0.19285,0.210539,3,152,2152
3.49086,50.2706,6.1793,61.2521,0.627427,146.867,5.45685,0.194347,3.7406e-4,0.312842,0.288427,0.365323,0.302094,0.195289,0.425282,0.342495,0.220588,0.281933,0.185893,0.223672,3,153,2153
3.36054,38.5489,6.71015,52.9289,0.656442,103.593,5.4081,0.107487,2.88329e-4,0.39897,0.283883,0.0458209,0.38218,0.257575,0.321666,0.411237,0.517426,0.560493,0.197714,0.199447,3,154,2154
3.3439,39.67,5.86915,51.8038,0.597335,110.342,5.29919,0.102216,2.31971e-4,0.384157,0.225752,0.0387817,0.333082,0.282388,0.403252,0.373062,0.585719,0.4813,0.195288,0.191397,3,155,2155
3.69955,58.7379,3.56516,45.5414,0.808301,119.995,4.1101,0.162221,3.43637e-4,0.392945,0.269708,0.379706,0.105456,0.214953,0.233299,0.495237,0.693189,0.414808,0.200242,0.21837,3,156,2156
3.5622,52.4948,4.50937,51.2548,0.681851,139.053,5.08089,0.210067,4.44118e-4,0.375121,0.154045,0.0395014,0.32557,0.314817,0.441493,0.461009,0.556587,0.765319,0.195482,0.201342,3,157,2157
3.42875,53.0577,2.97685,42.2659,0.843792,109.366,5.43112,0.0979347,2.81927e-4,0.397592,0.12844,0.0754742,0.190442,0.0293561,0.244953,0.395425,0.629512,0.290333,0.198026,0.214617,3,158,2158
3.49188,54.3428,3.63421,50.7393,0.772163,129.417,5.18013,0.141513,3.15396e-4,0.328694,0.118879,0.0675118,0.260867,0.0835495,0.793425,0.318111,0.571387,0.473067,0.193421,0.19488,3,159,2159
3.84146,53.2153,3.76875,49.3527,0.73953,107.128,5.1854,0.0893647,2.99882e-4,0.304081,0.149602,0.0879681,0.386559,0.240665,0.134929,0.253974,0.569785,0.57961,0.194438,0.221103,3,160,2160
3.91128,55.2221,4.07149,43.1113,0.851087,117.074,5.27042,0.115219,4.33143e-4,0.352112,0.277514,0.138339,0.231812,0.140023,0.178073,0.428085,0.599497,0.356539,0.184698,0.202997,3,161,2161
3.77496,57.2482,4.52027,50.996,0.854985,113.575,5.35245,0.127696,2.83781e-4,0.34417,0.32763,0.126517,0.282795,0.157201,0.382404,0.31946,0.738364,0.462111,0.192136,0.209172,3,162,2162
3.7909,54.7927,5.02626,55.3264,0.921261,118.882,5.26715,0.12555,3.20208e-4,0.303786,0.339997,0.301878,0.256905,0.231394,0.265911,0.379123,0.489386,0.427998,0.181652,0.205574,3,163,2163
3.7561,54.834,4.69517,53.046,0.764561,115.221,5.39565,0.123853,3.87717e-4,0.301511,0.301766,0.244749,0.318791,0.114492,0.342533,0.388162,0.506189,0.353589,0.184729,0.202207,3,164,2164
3.92463,55.905,3.95972,48.5079,0.885693,111.5,4.45935,0.12027,2.82432e-4,0.272307,0.192798,0.0367935,0.272349,0.195844,0.355997,0.313645,0.414822,0.308809,0.179401,0.212603,3,165,2165
3.71153,60.8033,4.03238,44.7211,1.06688,130.441,5.16041,0.162655,3.93691e-4,0.267987,0.314606,0.153609,0.267565,0.202529,0.349594,0.35296,0.517826,0.261289,0.201175,0.210124,3,166,2166
3.98526,41.9862,4.91458,47.7158,0.701124,124.43,4.57806,0.115155,3.59647e-4,0.35231,0.267986,0.0308007,0.20373,0.217243,0.211559,0.389666,0.503337,0.25657,0.176446,0.210452,3,167,2167
4.44137,53.0822,5.21891,48.5502,0.691634,134.005,5.73721,0.145512,4.24083e-4,0.348512,0.225493,0.0903665,0.152757,0.238828,0.349415,0.348036,0.610397,0.435259,0.196164,0.219661,3,168,2168
4.35564,49.4732,3.83419,53.6938,0.817397,111.161,4.1597,0.153756,3.60553e-4,0.399616,0.257878,0.0974813,0.527242,0.241731,0.230716,0.502156,0.402393,0.537715,0.194572,0.195536,3,169,2169
4.40596,47.5469,4.00029,49.4048,0.839469,113.037,4.01719,0.143842,3.85786e-4,0.447642,0.224322,0.014191,0.322567,0.314902,0.19014,0.51804,0.570071,0.570695,0.191871,0.204998,3,170,2170
4.17576,48.7661,4.17463,39.6761,0.737225,117.522,4.47515,0.131078,2.86131e-4,0.374204,0.285381,0.0987951,0.342639,0.24925,0.127352,0.372912,0.72682,0.382654,0.191186,0.207995,3,171,2171
4.03874,45.8072,5.55574,63.1186,0.662498,113.12,5.22019,0.171948,3.51305e-4,0.389627,0.274926,0.0936183,0.176671,0.283305,0.0162178,0.412856,0.594544,0.486681,0.194234,0.200796,3,172,2172
