TVCL,TVVC,TVQ,TVVP,TVKA,TVMTT,TVCIRC0,TVGAMMA,TVALPHA,omega[1],omega[2],omega[3],omega[4],omega[5],omega[6],omega[7],omega[8],omega[9],sigma,sigma_pd,.chain,.iteration,.draw
2.92157,55.9846,3.80538,43.8498,0.770902,130.645,5.4901,0.202763,3.8486e-4,0.610092,0.248296,0.230453,0.434205,0.237914,0.220571,0.337439,0.610765,0.618247,0.188662,0.210881,3,355,2355
3.57356,60.2867,3.46335,39.7439,0.950868,105.063,4.62663,0.101843,3.6058e-4,0.323244,0.190058,0.151299,0.210853,0.220583,0.496187,0.374741,0.615414,0.243427,0.197277,0.209795,3,356,2356
3.47806,58.1515,3.55279,41.5179,0.967888,107.179,4.60001,0.103829,3.61594e-4,0.338114,0.203176,0.161676,0.220189,0.216909,0.505379,0.388908,0.648529,0.249867,0.194165,0.208562,3,357,2357
4.15887,51.7677,3.69723,47.8916,0.752585,121.735,5.16078,0.0972353,3.0332e-4,0.410503,0.143995,0.143055,0.0972314,0.303041,0.223412,0.572419,0.573643,0.246271,0.193671,0.208729,3,358,2358
4.19676,51.0898,4.42285,48.2487,0.779001,140.4,5.28027,0.183143,4.11708e-4,0.556456,0.274438,0.084592,0.295569,0.301462,0.18851299999999999,0.321708,0.353931,0.830312,0.188391,0.21386,3,359,2359
3.73537,50.4396,3.98714,44.0047,0.732165,114.229,4.8043,0.192503,3.49539e-4,0.422864,0.388197,0.0236118,0.158396,0.571309,0.263307,0.440366,0.340093,0.369405,0.192468,0.20833,3,360,2360
4.15887,54.1958,4.03633,48.2644,0.916231,115.329,4.47465,0.0964122,3.17323e-4,0.333244,0.150897,0.0452339,0.116746,0.20111,0.193006,0.27242,0.588868,0.567589,0.191696,0.208993,3,361,2361
4.19836,57.1741,2.93888,46.5185,1.01725,101.708,4.62698,0.107322,3.6486e-4,0.339085,0.123101,0.0739135,0.406386,0.203448,0.161434,0.383102,0.651176,0.366031,0.193215,0.216763,3,362,2362
4.14522,63.6022,4.37843,50.1031,0.809257,107.776,6.29913,0.118676,2.63041e-4,0.362833,0.344198,0.207957,0.33384,0.0523707,0.160675,0.320039,0.446224,0.415042,0.185711,0.225953,3,363,2363
4.15043,50.7975,4.19663,44.9299,0.808348,100.721,4.72009,0.0966986,2.62842e-4,0.468055,0.215892,0.0162101,0.223507,0.0468516,0.115305,0.363325,0.669946,0.672248,0.195958,0.21008,3,364,2364
3.42502,56.7513,3.25784,46.7218,0.716717,106.79,5.15038,0.115116,2.97229e-4,0.432863,0.0726976,8.13443e-4,0.335886,0.320488,0.0824515,0.236401,0.674552,0.443057,0.192227,0.215891,3,365,2365
3.6475,48.8825,4.84018,49.3068,0.627198,94.3744,5.15413,0.0699123,2.95228e-4,0.43942,0.0240577,0.375815,0.16981,0.280802,0.0889063,0.413297,0.698434,0.40988,0.208144,0.207857,3,366,2366
4.05696,43.2266,6.26584,67.8177,0.689408,119.652,4.42813,0.119432,3.3632e-4,0.302632,0.00858332,0.199203,0.340839,0.256697,0.11545,0.33833,0.584815,0.386177,0.186323,0.22057,3,367,2367
3.61939,53.5111,3.17,39.4301,0.860055,121.666,4.83085,0.119778,3.02605e-4,0.469747,0.00445989,0.250595,0.386473,0.337276,0.508794,0.304473,0.416642,0.436698,0.19829,0.212553,3,368,2368
3.57943,49.8902,5.37734,53.8525,0.723086,125.304,4.79152,0.175844,3.50328e-4,0.428276,0.0124564,0.383236,0.320551,0.308784,0.193371,0.294714,0.523193,0.270207,0.185178,0.211732,3,369,2369
4.18182,51.106,4.63843,60.8067,0.772367,121.506,5.32943,0.119793,3.80619e-4,0.368421,0.00177506,0.0853576,0.526321,0.38672,0.671669,0.321421,0.515628,0.496044,0.1902,0.207087,3,370,2370
4.17269,44.3804,7.14349,55.0958,0.681508,110.499,4.95551,0.112746,3.7004e-4,0.380711,0.00293949,0.304594,0.179304,0.286962,0.215564,0.342642,0.5452,0.218996,0.196048,0.215201,3,371,2371
4.35625,41.947,5.69505,52.3178,0.596379,123.736,4.39963,0.152472,3.62915e-4,0.40377999999999997,0.00262661,0.36096,0.292579,0.366088,0.301387,0.310729,0.75421,0.344459,0.189185,0.203291,3,372,2372
4.31654,42.2645,6.86159,59.1662,0.685455,105.174,4.24848,0.11623,3.56893e-4,0.42475,0.00964116,0.168816,0.163474,0.352852,0.196981,0.635099,0.446996,0.231159,0.195045,0.206884,3,373,2373
4.36393,47.695,5.71541,49.2841,0.972858,176.445,2.99448,0.196855,3.73643e-4,0.37661,0.0171888,0.158679,0.154561,0.494267,0.475767,0.453434,0.533565,0.539153,0.188196,0.207813,3,374,2374
4.19405,55.6323,4.02928,50.5491,0.812409,99.4293,6.49607,0.155535,3.46478e-4,0.487225,0.0583746,0.0968124,0.154702,0.329725,0.413692,0.298441,0.445911,0.298626,0.206082,0.212159,3,375,2375
4.61085,50.0604,3.43769,44.7945,0.621173,103.227,5.23664,0.203556,3.8509e-4,0.492235,0.078629,0.0311033,0.185092,0.333771,0.488958,0.294201,0.385383,0.397241,0.19666,0.19147,3,376,2376
4.09009,46.2288,4.36705,48.3878,0.767437,104.868,5.68654,0.120347,2.83334e-4,0.453159,0.0635336,0.201567,0.181205,0.245961,0.176815,0.550913,0.543103,0.316446,0.197185,0.23515,3,377,2377
3.74964,45.4411,4.83975,58.6147,0.548315,113.064,5.38067,0.242572,3.61078e-4,0.314791,0.283456,0.307353,0.277244,0.249417,0.434532,0.322488,0.509395,0.523994,0.187092,0.192855,3,378,2378
3.82582,45.5191,5.15282,57.479,0.657775,111.149,6.01811,0.131813,3.77599e-4,0.34664,0.196427,0.367564,0.405449,0.238809,0.247507,0.415494,0.476637,0.547409,0.195107,0.211229,3,379,2379
3.88228,43.1743,5.36717,52.0897,0.656551,113.096,6.4929500000000004,0.102478,4.9576e-4,0.303587,0.217794,0.0798131,0.289614,0.155288,0.348446,0.384317,0.56928,0.645432,0.192497,0.197901,3,380,2380
3.8724,42.58,4.58846,53.0051,0.708331,135.678,6.08619,0.131193,5.22188e-4,0.320031,0.183632,0.17356,0.241114,0.157923,0.228763,0.413029,0.615418,0.475797,0.200874,0.202256,3,381,2381
4.03482,64.0779,4.07231,51.1329,0.793661,104.553,5.65633,0.167952,3.11411e-4,0.433414,0.375839,0.212152,0.249028,0.181547,0.288557,0.554788,0.318334,0.274572,0.191505,0.21522,3,382,2382
3.9072,60.672,3.7515,44.3534,0.801651,112.666,5.09075,0.158747,2.70303e-4,0.377039,0.39101,0.265618,0.191366,0.247044,0.262842,0.31271,0.256473,0.576745,0.203497,0.217777,3,383,2383
3.91612,33.09,7.62986,61.0231,0.543804,120.492,4.45226,0.131588,4.03843e-4,0.344578,0.0899189,0.245521,0.236667,0.19345300000000001,0.207782,0.365001,0.884085,0.384323,0.197235,0.217327,3,384,2384
4.36585,36.4756,6.00052,63.1725,0.460854,125.056,4.20207,0.218168,3.9225e-4,0.396425,0.04202,0.418223,0.217183,0.187986,0.463001,0.419093,0.175215,0.428832,0.192936,0.210837,3,385,2385
4.33218,40.6119,6.85981,47.0238,0.578435,127.49,4.22193,0.0915888,3.11381e-4,0.337495,0.0491083,0.260435,0.3531,0.238586,0.358405,0.491084,1.27219,0.258076,0.193989,0.227431,3,386,2386
3.90334,47.4997,4.10331,59.2673,0.726898,117.345,5.89447,0.19347,3.39754e-4,0.631887,0.178816,0.364822,0.446204,0.139441,0.37131,0.319742,0.29831,0.337198,0.195152,0.198963,3,387,2387
3.81514,54.5463,4.423,50.6252,0.82563,125.128,5.28886,0.139941,3.2451e-4,0.445254,0.111079,0.0374662,0.405634,0.260323,0.25549,0.341838,0.470677,0.226626,0.18172,0.220467,3,388,2388
3.86582,48.5214,4.20564,56.0515,0.66257,113.676,5.08008,0.13788,4.18072e-4,0.416,0.106907,0.122476,0.259078,0.277459,0.262489,0.509117,0.462156,0.376962,0.189669,0.225855,3,389,2389
4.30842,52.7766,3.39108,48.8438,0.704615,135.89,4.49763,0.23471,3.6071e-4,0.490715,0.234529,0.0119287,0.16944,0.292328,0.312922,0.529171,0.46531,0.441824,0.193486,0.207308,3,390,2390
4.20657,62.6524,3.5842,41.6286,0.890224,127.468,4.27082,0.167493,3.89431e-4,0.362826,0.172838,0.00159569,0.206848,0.216045,0.39485,0.500754,0.383977,0.223239,0.197896,0.200997,3,391,2391
4.25671,54.1896,3.60491,48.7903,1.0356,120.769,5.55729,0.116311,3.62553e-4,0.316344,0.23187,0.265867,0.191775,0.220544,0.467616,0.518112,0.801752,0.616874,0.183908,0.206288,3,392,2392
4.30645,45.7061,3.85304,45.2322,0.656362,121.369,4.4657,0.170003,3.66234e-4,0.396279,0.350026,0.277231,0.110676,0.380357,0.254999,0.345175,0.471763,0.37016,0.187214,0.205267,3,393,2393
4.50481,47.7984,4.34304,49.8081,0.729373,106.248,5.2355,0.107177,3.62734e-4,0.262878,0.110496,0.077662900000000007,0.2523,0.283344,0.415865,0.421968,0.644145,0.440321,0.20271,0.212151,3,394,2394
4.53985,51.5444,4.38686,46.3398,0.918997,158.712,5.079,0.19165,3.38294e-4,0.317553,0.152247,0.0311313,0.318599,0.277653,0.306847,0.314212,0.352807,0.433695,0.19507,0.217173,3,395,2395
4.43168,53.5341,3.17023,42.7132,0.871433,92.4348,4.70602,0.097935,3.08715e-4,0.446736,0.246968,0.415524,0.259417,0.0337553,0.359081,0.445157,0.611723,0.377859,0.190929,0.204955,3,396,2396
3.8963,47.928,5.24865,48.8578,0.650731,141.481,4.73302,0.137699,4.23771e-4,0.33287,0.368295,0.153455,0.29342,0.0844049,0.364714,0.394606,0.546821,0.53024,0.198409,0.209209,3,397,2397
4.2192,54.3926,3.8845,45.766,0.971792,119.271,4.55572,0.130516,3.30603e-4,0.443296,0.191555,0.16831,0.289631,0.276633,0.560086,0.328473,0.546278,0.355087,0.188602,0.206193,3,398,2398
4.00032,49.243,4.5764,53.8555,0.64958,110.998,5.29036,0.147823,2.78795e-4,0.441629,0.222359,0.224591,0.388975,0.260769,0.414514,0.485628,0.548247,0.665822,0.192801,0.211025,3,399,2399
3.17985,47.0962,4.62944,48.0833,0.692524,125.919,4.67796,0.145467,3.87745e-4,0.424175,0.14701,0.115928,0.175092,0.343135,0.299203,0.304916,0.606118,0.290293,0.192862,0.209972,3,400,2400
3.45859,47.4574,3.73423,46.5094,0.66246,122.393,4.10592,0.163272,3.9884e-4,0.349126,0.221432,0.134556,0.108286,0.342098,0.379027,0.682451,0.312296,0.468027,0.187857,0.210339,3,401,2401
3.99856,53.2331,4.40801,47.826,0.873704,104.876,4.82549,0.118168,3.24098e-4,0.492696,0.343232,0.0476228,0.155203,0.435019,0.277748,0.226139,0.901918,0.244658,0.192704,0.212167,3,402,2402
3.22244,49.2856,3.38662,43.2831,0.999211,127.683,4.58428,0.114271,2.71686e-4,0.499255,0.225959,0.0401246,0.356028,0.316013,0.191646,0.317152,0.468715,0.776595,0.19383,0.206476,3,403,2403
4.11667,54.9658,5.07108,50.1675,0.630615,109.203,5.70952,0.18412,3.68141e-4,0.32016,0.225467,0.056303,0.268368,0.383612,0.104486,0.362285,0.411895,0.361279,0.184325,0.207782,3,404,2404
3.4229,49.2186,3.89628,43.6892,0.833692,107.981,5.05448,0.151329,3.10209e-4,0.355946,0.335739,0.0185823,0.19264,0.285781,0.355853,0.37988,0.521874,0.57207,0.192355,0.201505,3,405,2405
4.03682,50.6389,3.80251,48.8671,0.649447,107.601,4.97748,0.148449,2.66178e-4,0.284553,0.164101,0.0274863,0.127146,0.328027,0.24532,0.396397,0.61318,0.510014,0.188924,0.200535,3,406,2406
4.39032,55.7478,3.45958,43.0759,0.858634,122.92,5.10404,0.101534,3.19836e-4,0.344475,0.14866,0.214793,0.276197,0.29866,0.207669,0.321455,0.456443,0.353981,0.198638,0.203267,3,407,2407
4.05732,51.3691,3.49936,44.4966,0.766188,113.174,5.2017,0.169009,3.25384e-4,0.39083,0.172426,0.0777949,0.31169,0.187089,0.342262,0.354586,0.467745,0.57379,0.199392,0.213668,3,408,2408
4.31306,55.2086,3.4094,41.9373,0.81144,105.573,4.6769,0.13978,3.44696e-4,0.390991,0.149133,0.12011,0.188285,0.317487,0.283798,0.345828,0.696574,0.370985,0.188818,0.212704,3,409,2409
4.50262,52.2266,3.27908,46.804,0.695256,126.339,5.30689,0.0489855,3.34191e-4,0.468071,0.116044,0.050535,0.16317,0.28525,0.582632,0.357697,0.84886,0.40115,0.195896,0.209826,3,410,2410
4.66124,52.4382,3.72905,48.4781,0.917381,122.077,5.02137,0.194131,2.93629e-4,0.455536,0.103269,0.0409737,0.122623,0.271929,0.216982,0.354581,0.85464,0.411464,0.190703,0.200928,3,411,2411
5.04583,49.4784,5.34016,54.0786,0.819447,118.847,5.27569,0.119485,3.97762e-4,0.440337,0.313991,0.110106,0.303139,0.174286,0.246737,0.455448,0.34150199999999997,0.357273,0.201255,0.210325,3,412,2412
4.60001,44.3253,5.85291,52.3662,0.658331,112.847,5.42257,0.175779,3.00666e-4,0.355003,0.137094,0.179328,0.306472,0.186998,0.226225,0.366512,0.482616,0.429602,0.189841,0.219322,3,413,2413
4.47381,47.4471,4.08665,46.4087,0.714837,110.514,4.94874,0.136262,3.3198e-4,0.363344,0.0816718,0.456492,0.262624,0.239849,0.193538,0.439108,0.485629,0.298619,0.194771,0.210096,3,414,2414
4.40265,45.0164,5.8082,46.7584,0.640981,136.592,4.58363,0.176625,2.89237e-4,0.378968,0.0779442,0.205724,0.3993,0.330623,0.357251,0.412271,0.435439,0.280149,0.192491,0.2297,3,415,2415
4.86352,54.6157,2.67028,41.9158,0.926801,112.545,4.62225,0.14572,4.26541e-4,0.407441,0.250992,0.149226,0.194569,0.19683,0.176072,0.387566,0.485142,0.523198,0.191601,0.194092,3,416,2416
4.82475,48.77,5.21254,52.64,0.834746,118.528,4.86402,0.129511,2.73732e-4,0.450895,0.234904,0.251983,0.273616,0.229,0.502465,0.347466,0.395135,0.405075,0.198699,0.216672,3,417,2417
4.60478,51.9959,4.83694,48.0058,0.82357,115.8,5.13958,0.105987,3.2866e-4,0.330391,0.1844,0.137759,0.203968,0.266002,0.224689,0.444467,0.431718,0.316201,0.189949,0.20485,3,418,2418
4.85846,63.719,3.61792,50.6114,0.705991,108.425,5.39714,0.193165,3.89894e-4,0.416983,0.230657,0.0678805,0.300968,0.194734,0.569137,0.297804,0.467902,0.61202,0.199419,0.21521,3,419,2419
5.14777,48.1654,3.16736,37.3774,1.02946,118.397,4.38094,0.136971,3.26085e-4,0.415285,0.390959,0.0428733,0.349408,0.297871,0.283591,0.36671,0.537757,0.440497,0.181645,0.213765,3,420,2420
5.42384,49.3105,3.49288,38.7988,1.12732,130.665,4.61867,0.111137,2.89865e-4,0.423355,0.519329,0.295969,0.353435,0.282071,0.35607,0.333936,0.476925,0.479927,0.175562,0.203908,3,421,2421
4.54384,48.4787,5.97263,65.0439,0.612344,105.215,5.09672,0.132229,2.48952e-4,0.398298,0.177013,0.0520885,0.423558,0.339586,0.372901,0.438573,0.766177,0.490616,0.1925,0.222049,3,422,2422
3.92452,62.0695,2.65096,33.7284,1.04043,145.894,4.0948,0.150124,2.49531e-4,0.622948,0.30548,9.61413e-4,0.443662,0.045266,0.302837,0.468033,0.456476,0.384037,0.198887,0.212061,3,423,2423
3.6447600000000002,53.5712,4.02399,39.2516,0.88513,117.09,4.81155,0.115312,3.78124e-4,0.577625,0.230477,0.0984625,0.264802,0.090419,0.206914,0.535007,0.414718,0.43173,0.197054,0.199389,3,424,2424
3.58728,49.921,4.62816,44.6125,0.846529,116.88,4.74251,0.122334,3.66984e-4,0.511086,0.23255,0.0225223,0.267021,0.0402284,0.285484,0.432259,0.464955,0.544915,0.195666,0.190953,3,425,2425
3.3061,46.8963,6.60452,51.4052,0.663473,117.567,6.47068,0.136537,2.99376e-4,0.402404,0.246376,0.393482,0.43136,0.0255536,0.204725,0.399894,0.688428,0.398274,0.186719,0.234099,3,426,2426
3.30794,46.8865,6.20552,61.6204,0.611596,128.447,6.69406,0.146943,2.88889e-4,0.422554,0.230996,0.278729,0.247951,0.10154,0.171699,0.376468,0.464022,0.311667,0.19552,0.197765,3,427,2427
3.65888,47.3165,5.01515,45.1115,0.750873,97.1342,4.67061,0.0963766,3.70325e-4,0.357602,0.196043,0.0775556,0.30647,0.00247166,0.396855,0.299866,0.600724,0.324954,0.19807,0.204019,3,428,2428
3.69812,49.2918,5.09332,57.3728,0.683275,126.206,4.4041,0.140861,2.93702e-4,0.385013,0.1614,0.118184,0.207002,0.0472698,0.27973,0.357508,0.522213,0.46414299999999997,0.19277,0.219814,3,429,2429
4.0558,45.8686,7.20454,49.5246,0.789708,110.247,5.21325,0.117636,3.72806e-4,0.403711,0.148064,0.460799,0.264359,0.188842,0.382697,0.351304,0.551626,0.333315,0.19626,0.20644,3,430,2430
3.72428,52.9178,3.46864,48.2018,0.801084,134.003,5.21623,0.166195,3.5332e-4,0.4813,0.19682,0.152458,0.250151,0.149205,0.373679,0.314183,0.318372,0.489068,0.191275,0.210578,3,431,2431
3.90848,55.3722,3.73668,46.9332,0.802067,120.771,4.64023,0.21724,3.72099e-4,0.412479,0.218188,0.058815,0.252493,0.212735,0.113858,0.368726,0.593116,0.344832,0.191744,0.212207,3,432,2432
4.55298,54.8954,3.26791,43.9799,0.760007,155.566,5.04672,0.134445,2.92516e-4,0.392379,0.322211,0.230748,0.405659,0.136737,0.521579,0.411473,0.85357,0.614773,0.183125,0.205501,3,433,2433
4.3824,53.836,3.33561,43.5716,0.802175,107.418,6.72354,0.190796,3.41569e-4,0.45693,0.199357,0.0541791,0.280954,0.193415,0.225906,0.390342,0.418523,0.315,0.194385,0.216111,3,434,2434
4.20522,51.0059,3.76085,54.6256,0.677753,129.251,6.0438,0.144159,3.80173e-4,0.279554,0.102465,0.0690827,0.393177,0.276538,0.289592,0.483617,0.396021,0.535966,0.182317,0.208574,3,435,2435
4.30943,59.4812,3.69037,48.4455,0.847257,129.271,5.63585,0.196431,3.93292e-4,0.262621,0.0951174,0.379458,0.322326,0.336438,0.284522,0.477174,0.32911,0.395353,0.189089,0.22583,3,436,2436
3.73571,49.2646,6.5515,55.6058,0.671991,132.6,4.65205,0.190937,3.23717e-4,0.314538,0.304596,0.170137,0.100495,0.084924,0.425254,0.419721,0.454226,0.54104,0.198481,0.199205,3,437,2437
3.8052,50.6321,3.25841,32.8686,0.821423,111.875,5.93942,0.117378,3.33325e-4,0.323234,0.28013,0.143768,0.423408,0.062263,0.325082,0.352605,0.788901,0.281836,0.192366,0.193357,3,438,2438
3.9582,53.1043,3.22995,34.1935,0.835788,112.327,5.9642,0.116791,3.4976e-4,0.331545,0.309342,0.106164,0.568489,0.0632329,0.365144,0.343377,0.747108,0.297223,0.192562,0.197206,3,439,2439
3.58971,57.1442,3.35518,44.7978,1.07818,145.385,5.4219,0.148048,3.5787e-4,0.307035,0.089102,0.0332444,0.221933,0.56444,0.375743,0.440208,0.302345,0.185106,0.197147,0.22673,3,440,2440
3.76199,48.5567,4.8171,50.2787,0.723787,104.723,4.93304,0.0941882,3.08636e-4,0.416503,0.0906873,0.00677877,0.22972,0.324319,0.473351,0.279095,0.597458,0.322732,0.191019,0.216383,3,441,2441
3.31095,56.8771,3.08553,39.5006,0.891675,144.949,5.41335,0.155941,4.48495e-4,0.409072,0.271463,0.286371,0.315399,0.231137,0.189099,0.380815,0.480077,0.347495,0.191767,0.202219,3,442,2442
3.77887,53.7891,3.31017,45.4219,0.842891,117.486,4.56333,0.135473,3.33764e-4,0.329446,0.209444,0.0109028,0.342216,0.235238,0.276187,0.358575,0.506749,0.493393,0.188475,0.213899,3,443,2443
3.60967,52.0773,3.84922,43.0717,0.798173,112.916,5.21454,0.109216,4.28614e-4,0.357476,0.10658,0.182628,0.268885,0.196547,0.217695,0.362163,0.580098,0.380748,0.197043,0.219448,3,444,2444
3.85155,54.4646,5.35351,51.5508,0.801961,147.441,4.89931,0.184219,4.03391e-4,0.343667,0.144104,0.355224,0.152768,0.175824,0.268677,0.317532,0.631749,0.269582,0.19649,0.214799,3,445,2445
4.37008,49.7452,3.85398,53.5162,0.752369,106.306,5.41655,0.127602,4.02316e-4,0.378132,0.204878,0.0715889,0.252861,0.148458,0.310957,0.316222,0.701138,0.373289,0.192436,0.210385,3,446,2446
4.29153,49.7666,3.82495,45.1493,0.758967,118.652,4.62758,0.155115,3.18957e-4,0.461272,0.161703,0.049497,0.120536,0.254022,0.381649,0.417991,0.363971,0.36615,0.203259,0.213298,3,447,2447
4.07308,49.6854,4.14409,44.6105,0.790033,105.159,4.55635,0.115108,3.55896e-4,0.324203,0.387264,0.0806202,0.22688,0.135096,0.376447,0.236395,0.651175,0.364133,0.183619,0.209733,3,448,2448
4.01437,51.9348,4.29991,46.9531,0.824908,104.227,4.80763,0.128603,3.33881e-4,0.356537,0.28461,0.0114667,0.165359,0.112097,0.420395,0.29049,0.752317,0.395099,0.184671,0.209126,3,449,2449
4.27093,47.2005,4.6513,49.8247,0.773255,114.05,5.57712,0.122514,3.19404e-4,0.30762,0.277002,0.0436345,0.325595,0.363543,0.0644043,0.395741,0.402146,0.482061,0.201254,0.211219,3,450,2450
4.6775,55.5249,3.5115,47.4578,0.789391,97.8989,5.15378,0.10572,2.52789e-4,0.558147,0.143164,0.370291,0.345083,0.337346,0.0215645,0.28531,1.05981,0.526068,0.184997,0.218743,3,451,2451
5.08851,56.9241,4.09084,47.0616,0.800235,110.948,5.15263,0.0853991,2.37471e-4,0.564102,0.322353,0.169954,0.153718,0.284657,0.0633257,0.213713,1.00416,0.584622,0.188212,0.211683,3,452,2452
4.36586,58.4271,4.04058,43.7469,0.911743,109.229,5.37937,0.0916069,3.07803e-4,0.56825,0.324424,0.267332,0.253259,0.362524,0.064441,0.288648,0.502771,0.508762,0.189916,0.225575,3,453,2453
4.31179,50.7028,4.23883,56.1151,0.864249,104.167,4.17436,0.10137,3.12212e-4,0.393935,0.214239,0.136575,0.32896,0.180711,0.0208255,0.421911,0.589283,0.548308,0.191052,0.201585,3,454,2454
4.27991,50.842,4.17409,54.7962,0.82384,100.45,4.18582,0.0962963,2.96871e-4,0.382502,0.220041,0.198829,0.280206,0.257935,0.0209077,0.421717,0.565221,0.568119,0.188997,0.2018,3,455,2455
4.33292,51.0406,4.34126,51.1665,0.894488,112.467,4.22401,0.110696,3.09487e-4,0.408063,0.180537,0.15962,0.228883,0.19857,0.0161604,0.402462,0.581647,0.493617,0.194032,0.200409,3,456,2456
3.68064,50.6454,3.74606,41.7644,0.779772,119.189,5.77083,0.129901,3.0978e-4,0.37975,0.256255,0.186143,0.215692,0.0797437,0.225857,0.3644,0.842092,0.371045,0.186131,0.197617,3,457,2457
4.82483,54.4232,3.84262,44.0261,0.849587,87.3819,4.87315,0.150488,4.31806e-4,0.422283,0.345128,0.0229341,0.276414,0.343611,0.604913,0.449944,0.506814,0.57385,0.199523,0.21687,3,458,2458
4.8204,56.279,3.759,44.6728,0.961105,83.6127,4.92207,0.134608,4.13162e-4,0.40968,0.346896,0.0360279,0.212874,0.358836,0.603178,0.448621,0.441317,0.524294,0.1986,0.216131,3,459,2459
3.55891,58.4234,3.46296,49.8048,0.674372,129.246,5.11982,0.169916,2.62073e-4,0.519203,0.254368,0.168132,0.0926047,0.48920400000000003,0.632847,0.461311,0.479792,0.695922,0.198371,0.21339,3,460,2460
4.00136,53.3781,3.65398,42.8491,0.758817,128.399,5.99294,0.241082,3.37609e-4,0.494223,0.342923,0.0898944,0.0265999,0.246981,0.236465,0.515394,0.70842,0.409586,0.184878,0.221223,3,461,2461
3.92942,46.24,5.8833,57.814,0.700505,163.96,5.55459,0.172163,4.45386e-4,0.35908,0.256306,0.0859146,0.111194,0.285466,0.69156,0.412626,0.417939,0.285786,0.207324,0.210896,3,462,2462
3.83641,44.5043,4.23392,50.7639,0.719391,155.438,6.36254,0.142117,3.6404e-4,0.385536,0.285917,0.365825,0.104441,0.390046,0.630516,0.550488,0.56853,0.393295,0.206021,0.206393,3,463,2463
4.04537,51.4354,4.49252,41.8294,0.828583,136.473,4.90024,0.171773,4.10399e-4,0.337054,0.242671,0.636016,0.11272,0.311726,0.211959,0.357242,0.313497,0.388812,0.185272,0.214795,3,464,2464
4.94098,49.1157,4.46087,53.2026,0.711582,86.3224,5.43481,0.12517,3.2674e-4,0.573388,0.172627,0.141574,0.314434,0.330838,0.398686,0.406503,0.417891,0.833566,0.193466,0.199327,3,465,2465
4.47738,55.9999,3.18354,41.3602,0.876291,125.395,4.38881,0.132677,3.59504e-4,0.300399,0.402878,0.0999405,0.290283,0.442378,0.393157,0.707703,0.760913,0.468418,0.187081,0.206954,3,466,2466
4.24979,54.3451,4.79806,49.5524,0.804307,116.567,4.31628,0.138545,3.56021e-4,0.419888,0.151767,0.115545,0.20941,0.15691,0.308199,0.397363,0.431554,0.378283,0.20159,0.21322,3,467,2467
3.91827,56.116,3.2693,42.3001,0.875782,116.02,6.31071,0.120387,3.28138e-4,0.420621,0.255936,0.0530327,0.116278,0.350574,0.302594,0.560768,0.548104,0.354667,0.185072,0.199709,3,468,2468
3.05764,51.3304,3.63954,40.0714,0.8125,112.476,4.53767,0.137131,3.12719e-4,0.686858,0.127828,0.167193,0.313858,0.214307,0.206745,0.443524,0.685792,0.66985,0.198365,0.215399,3,469,2469
3.19316,54.1589,4.70029,42.2881,0.730673,129.142,4.67591,0.205307,3.59064e-4,0.564035,0.156389,0.00347622,0.236866,0.248598,0.378264,0.789891,0.792624,0.516267,0.198858,0.205525,3,470,2470
3.2648,61.0917,2.42839,31.6604,1.08256,130.149,4.58247,0.149956,3.7648e-4,0.464892,0.235732,0.127506,0.35399,0.259633,0.346738,0.293901,0.556772,0.347242,0.188441,0.210887,3,471,2471
2.9712,55.1298,3.59605,39.4262,0.907254,91.9423,4.48265,0.105767,2.975e-4,0.497225,0.0785388,0.0375591,0.407288,0.659889,0.341231,0.413988,0.51475,0.695757,0.186356,0.212537,3,472,2472
3.442,43.9634,4.26099,50.1962,0.610556,142.214,4.24758,0.216332,3.2736e-4,0.330458,0.0731721,0.202901,0.227388,0.739233,0.269609,0.397269,0.431826,0.404166,0.195242,0.211402,3,473,2473
3.57721,50.8199,4.40495,50.9022,0.827549,134.037,4.4159,0.118957,3.72433e-4,0.350157,0.0817074,0.184333,0.408431,0.3313,0.345896,0.439264,0.525118,0.482905,0.195023,0.197195,3,474,2474
3.284,41.8498,5.8387,54.2346,0.662546,105.432,5.54738,0.114616,2.73305e-4,0.405776,0.0750731,0.0732107,0.378394,0.305253,0.267586,0.416387,0.353592,0.570313,0.19194,0.206316,3,475,2475
3.42287,49.9653,4.99634,50.1903,0.705071,111.216,4.97154,0.094109,3.27913e-4,0.338034,0.0390323,0.383393,0.228533,0.379216,0.365238,0.289154,0.764939,0.50685500000000006,0.1954,0.213461,3,476,2476
3.42824,45.5276,6.02253,49.3025,0.749094,111.107,4.7363,0.121368,3.10906e-4,0.362437,0.0284807,0.343325,0.28516,0.269557,0.257701,0.272229,0.403465,0.532142,0.189928,0.210204,3,477,2477
3.46928,57.1027,4.53836,47.8123,0.673893,159.912,6.05097,0.172334,4.36158e-4,0.403487,0.180347,0.480133,0.324816,0.266469,0.319516,0.556475,0.538199,0.470761,0.19146,0.212657,3,478,2478
4.28582,48.328,4.4106,48.1701,0.81866,112.892,4.12118,0.129368,3.08762e-4,0.405781,0.252299,0.212719,0.267824,0.0532818,0.237401,0.496965,0.852454,0.552204,0.189916,0.227457,3,479,2479
4.14363,49.5337,3.82995,45.7436,0.60951,127.734,5.16455,0.131418,3.88818e-4,0.546229,0.0384108,0.0848474,0.359301,0.372089,0.238572,0.371994,0.45991,0.366011,0.197407,0.194459,3,480,2480
