TVCL,TVVC,TVQ,TVVP,TVKA,TVMTT,TVCIRC0,TVGAMMA,TVALPHA,omega[1],omega[2],omega[3],omega[4],omega[5],omega[6],omega[7],omega[8],omega[9],sigma,sigma_pd,.chain,.iteration,.draw
3.81999,57.6532,3.98561,47.9439,0.83463,121.1,6.6906,0.123883,3.64231e-4,0.307739,0.126137,0.20622,0.39192,0.31717,0.295609,0.422016,0.440112,0.256474,0.196334,0.210227,2,931,1931
4.12162,45.0271,5.66961,52.2918,0.726179,106.051,4.02223,0.112604,2.00649e-4,0.257766,0.249093,0.39791,0.306088,0.115838,0.274773,0.267394,0.665403,0.834116,0.197663,0.202733,2,932,1932
3.94533,56.0201,3.29877,44.574,0.809404,124.951,6.43788,0.14804,3.16312e-4,0.364473,0.265369,8.6665e-4,0.421588,0.278973,0.111594,0.523544,0.458378,0.234938,0.186222,0.216554,2,933,1933
3.84382,55.3387,4.0042,45.6511,0.86853,112.251,6.44624,0.119346,3.27374e-4,0.358626,0.262855,0.00124883,0.43913,0.392887,0.181127,0.502854,0.374687,0.269052,0.183457,0.226454,2,934,1934
2.95036,54.3939,5.91763,56.8147,0.636824,133.348,3.97432,0.136405,3.50119e-4,0.456162,0.290794,0.0526707,0.20641,0.447894,0.272746,0.32855,0.470768,0.39574,0.19364,0.214818,2,935,1935
3.33969,50.9903,3.97043,42.0608,0.748846,118.113,5.41514,0.174558,2.83469e-4,0.568188,0.253869,0.25855,0.283041,0.220841,0.306287,0.44174,0.416445,0.450789,0.194369,0.207222,2,936,1936
3.60133,57.0937,3.4675,44.8145,0.857676,134.395,4.35412,0.196684,3.39306e-4,0.362095,0.21256,0.225644,0.191615,0.246684,0.157595,0.326401,0.458668,0.840203,0.191473,0.208652,2,937,1937
4.20975,51.2092,4.82903,46.9088,0.665529,104.87,4.6128,0.127143,3.17762e-4,0.409226,0.273643,0.0176497,0.599396,0.354431,0.334895,0.448221,0.511209,0.344022,0.189185,0.21301899999999999,2,938,1938
4.27959,49.5476,4.01338,44.6331,0.760704,127.96,3.74899,0.144549,2.83573e-4,0.531355,0.282767,0.398841,0.325163,0.422101,0.195245,0.375998,0.554259,0.430239,0.195968,0.2132,2,939,1939
3.62983,42.6222,5.13722,44.5989,0.678411,123.448,4.23175,0.107161,3.43778e-4,0.37793,0.2553,0.200969,0.204437,0.295454,0.261427,0.395193,0.44112,0.382751,0.192348,0.212317,2,940,1940
4.17819,59.6155,3.47252,48.837,0.910433,118.62,5.46113,0.151692,3.83496e-4,0.443309,0.111376,0.148079,0.137356,0.198965,0.392635,0.408976,0.557432,0.537659,0.191788,0.202613,2,941,1941
3.88256,45.0123,7.74255,51.1707,0.713758,117.72,4.10594,0.131293,3.32204e-4,0.335736,0.122159,0.421461,0.152796,0.351143,0.35911,0.475155,0.520759,0.555333,0.19438,0.203413,2,942,1942
3.81803,46.9684,7.13791,54.2432,0.674714,107.865,3.96159,0.124076,3.10636e-4,0.338011,0.0874275,0.304817,0.200463,0.330885,0.472544,0.413329,0.530926,0.452917,0.186524,0.197795,2,943,1943
4.30039,42.7544,5.08658,60.4012,0.518557,126.026,6.06248,0.179513,3.98465e-4,0.250993,0.157128,0.130846,0.27331,0.447406,0.427415,0.529187,0.524848,0.343415,0.192752,0.219963,2,944,1944
3.34917,45.7679,4.09704,43.9124,0.667378,94.365,5.02923,0.100796,3.27707e-4,0.613278,0.113207,0.16618,0.508799,0.457313,0.521337,0.305638,0.658532,0.591353,0.184475,0.207623,2,945,1945
3.45418,48.4652,3.3058,38.0839,0.85264,106.512,4.13928,0.103449,2.96023e-4,0.457344,0.0171449,0.583647,0.33349,0.37271,0.266488,0.337334,0.594758,0.310494,0.197346,0.207604,2,946,1946
3.37029,53.7177,4.47368,44.5904,1.02081,110.796,5.00572,0.102289,3.55877e-4,0.483214,0.0205964,0.0588238,0.266326,0.347445,0.332646,0.331251,0.560001,0.344737,0.183708,0.208884,2,947,1947
3.36221,46.4245,3.928,45.177,0.713838,107.723,5.69137,0.152164,4.16237e-4,0.559371,0.0279268,0.0585207,0.221235,0.360173,0.347827,0.414628,0.531056,0.542584,0.185365,0.208751,2,948,1948
3.54314,53.8111,5.28118,46.3507,0.852089,128.501,5.23055,0.192492,3.09729e-4,0.466815,0.143149,0.132207,0.49881,0.273048,0.136172,0.363067,0.731031,0.252474,0.204576,0.210818,2,949,1949
3.77848,57.0624,2.92936,43.3388,1.17125,127.583,5.28033,0.140229,4.44297e-4,0.354192,0.148743,0.176671,0.266297,0.489685,0.500555,0.411232,0.454774,0.385876,0.1871,0.209973,2,950,1950
4.14277,44.438,5.30816,53.5097,0.559952,101.08,5.08019,0.173534,3.29162e-4,0.341931,0.201968,0.237286,0.175788,0.409215,0.26249,0.346627,0.523214,0.651622,0.193667,0.207464,2,951,1951
4.10699,55.5661,3.74092,51.8477,0.856196,126.457,3.5046,0.123916,2.70208e-4,0.342443,0.0600637,0.0303253,0.388268,0.28603,0.276467,0.43765,0.681606,0.380001,0.184773,0.210775,2,952,1952
3.87654,54.3152,4.07841,50.4652,0.800084,106.627,3.61213,0.118458,3.71954e-4,0.450745,0.237442,0.0487311,0.254125,0.131572,0.171034,0.668422,0.409436,0.435922,0.200163,0.217123,2,953,1953
3.82875,53.6932,4.43631,44.7481,0.805059,112.075,4.28307,0.154495,3.46581e-4,0.47332,0.270627,0.0123302,0.285784,0.210852,0.131577,0.6069,0.845487,0.474007,0.180612,0.209054,2,954,1954
3.90966,60.0446,2.59247,34.4313,1.02199,124.828,4.98669,0.0819019,3.07849e-4,0.423799,0.321048,0.131665,0.270606,0.171683,0.162879,0.276451,0.552987,0.349985,0.203586,0.209561,2,955,1955
4.18185,51.5327,3.94413,42.044,0.906453,100.436,5.80568,0.170376,2.08584e-4,0.463326,0.181461,0.0809224,0.36552,0.29228,0.237627,0.471883,0.636315,0.535361,0.185782,0.209307,2,956,1956
3.74469,55.1624,4.15119,49.4908,0.711788,114.858,5.32711,0.100338,2.65824e-4,0.276763,0.294711,0.100101,0.214875,0.36364,0.211478,0.355604,0.503196,0.522013,0.193066,0.213968,2,957,1957
3.9087,50.0427,4.42917,43.5818,0.604683,114.234,5.31917,0.127965,2.80275e-4,0.301995,0.0964908,0.207611,0.409014,0.339991,0.160232,0.357023,0.587895,0.466543,0.183836,0.223912,2,958,1958
4.06367,51.0982,3.70266,43.2035,0.896869,114.674,5.68064,0.0863001,3.01445e-4,0.277218,0.122164,0.389435,0.511175,0.220624,0.117807,0.39395,0.832832,0.435087,0.183391,0.202606,2,959,1959
5.00786,52.1448,4.37017,57.7185,0.674541,110.644,4.24768,0.120377,2.97302e-4,0.470326,0.246049,0.10916,0.174494,0.255267,0.182034,0.337152,0.654144,0.333779,0.200741,0.225234,2,960,1960
5.12753,62.8926,2.77202,42.9162,0.971725,106.56,5.28999,0.0999263,2.46704e-4,0.559188,0.205961,0.0714251,0.238097,0.131285,0.289451,0.48927,0.67482,0.55691,0.189212,0.198279,2,961,1961
3.51901,43.5402,6.20514,52.0476,0.594838,107.555,4.5272,0.0921116,2.57861e-4,0.518185,0.161594,0.379482,0.144476,0.101634,0.278209,0.423034,0.502928,0.422686,0.199142,0.226663,2,962,1962
4.2071,38.8927,6.11078,60.1243,0.569213,118.14,4.66275,0.164506,3.05863e-4,0.335901,0.341024,0.174184,0.0854337,0.130682,0.207517,0.491391,0.525867,0.424816,0.188758,0.19618,2,963,1963
4.23119,41.0403,5.86822,59.5051,0.542703,110.391,4.82975,0.11876,2.5867e-4,0.358823,0.348454,0.161069,0.322481,0.0825464,0.0446239,0.283452,0.568314,0.395314,0.191763,0.239791,2,964,1964
4.55517,37.3603,7.02802,69.9372,0.58879,117.381,4.71761,0.121961,3.85795e-4,0.404553,0.123374,0.297641,0.228053,0.309203,0.458933,0.401373,0.547016,0.331332,0.197557,0.193369,2,965,1965
4.52348,47.4124,4.77783,57.5296,0.720206,105.277,4.54647,0.127699,3.44643e-4,0.418105,0.19757,0.355572,0.197278,0.311463,0.259107,0.288015,0.521212,0.409949,0.200223,0.212714,2,966,1966
4.9265,43.9388,5.11763,52.2949,0.600632,128.267,5.92372,0.141283,3.31058e-4,0.439063,0.189838,0.244616,0.168501,0.0711537,0.180174,0.494594,0.38902,0.297215,0.19207,0.208474,2,967,1967
4.86291,41.3218,5.79138,55.5614,0.573914,115.027,5.4118,0.176149,3.2607e-4,0.427389,0.238209,0.240269,0.226344,0.111705,0.181789,0.581107,0.37087,0.241999,0.194706,0.211164,2,968,1968
4.84385,44.278,5.35637,51.1541,0.626146,126.658,5.30111,0.179282,3.55746e-4,0.47923,0.18026,0.429562,0.285591,0.0879612,0.177425,0.524033,0.348881,0.256386,0.192675,0.206206,2,969,1969
4.49,49.6398,4.73522,51.7585,0.756334,106.206,5.38086,0.130367,2.6797e-4,0.306353,0.284371,0.420681,0.186957,0.229296,0.356013,0.408777,0.464362,0.560804,0.194037,0.215327,2,970,1970
3.7252,54.1964,3.20694,43.0757,0.97153,139.812,4.88055,0.176346,2.92112e-4,0.440671,0.274006,0.338808,0.100019,0.42057,0.398102,0.398866,0.334289,0.506913,0.196157,0.224739,2,971,1971
4.42495,48.544,6.37006,56.8818,0.598785,133.04,4.22423,0.164363,4.05175e-4,0.448025,0.199958,0.106569,0.218938,0.202168,0.289484,0.394958,0.494045,0.204761,0.189669,0.197633,2,972,1972
4.28074,48.3992,6.15408,56.3684,0.645797,143.014,4.59244,0.154911,3.96479e-4,0.414788,0.155969,0.487204,0.201621,0.15195,0.242122,0.288611,0.455105,0.259272,0.188374,0.209315,2,973,1973
3.93893,47.964,4.85083,52.0835,0.931786,134.902,4.358,0.171549,3.62852e-4,0.383606,0.103071,0.108572,0.438297,0.223326,0.536321,0.376139,0.411273,0.241389,0.179463,0.205041,2,974,1974
3.95355,47.938,4.71338,52.7158,0.896534,135.483,4.24919,0.188349,3.79114e-4,0.407936,0.111846,0.123406,0.480201,0.208042,0.538356,0.35916,0.398048,0.245197,0.177695,0.205227,2,975,1975
4.63063,53.7035,4.03569,50.0355,0.689192,116.99,5.72048,0.147772,3.38862e-4,0.337732,0.103026,0.18521,0.188981,0.342397,0.400341,0.329406,0.687516,0.391515,0.208241,0.220548,2,976,1976
4.40099,58.0813,3.82799,45.4539,1.04514,111.96,3.70497,0.13345,2.80847e-4,0.420401,0.224985,9.42148e-4,0.333562,0.157074,0.0821196,0.414649,0.531072,0.557983,0.17273,0.210144,2,977,1977
3.4437,50.8645,4.15195,41.4322,0.792879,97.8232,5.41986,0.0774401,2.92784e-4,0.607385,0.14236,0.0396804,0.280282,0.291173,0.326384,0.312746,0.663742,0.48183,0.208936,0.216326,2,978,1978
3.00118,55.5321,4.14238,40.2625,0.657958,97.0469,5.77599,0.159788,2.50714e-4,0.924796,0.272945,0.199524,0.27513,0.164766,0.54312,0.310388,0.389907,0.470417,0.191611,0.220033,2,979,1979
3.35347,63.6019,4.05132,52.1038,0.924007,104.665,5.43357,0.125498,2.42879e-4,0.382981,0.214324,0.109981,0.282778,0.0384526,0.22544,0.420217,0.860523,0.437735,0.193905,0.207215,2,980,1980
3.4546,54.1387,3.4054,43.6381,0.826366,126.896,5.125,0.118173,3.38468e-4,0.542974,0.234599,0.198271,0.0950396,0.0991754,0.143838,0.403973,0.665672,0.254856,0.193479,0.224185,2,981,1981
4.25868,54.5788,4.77379,48.424,0.820181,128.302,4.52185,0.170747,3.91851e-4,0.379518,0.176828,0.233612,0.0755778,0.353153,0.220952,0.334225,0.334244,0.554551,0.208542,0.219345,2,982,1982
4.00416,44.8535,4.3603,49.2023,0.726695,162.615,4.41764,0.235515,3.63257e-4,0.465211,0.399689,0.160787,0.120486,0.404871,0.630805,0.266074,0.432158,0.483087,0.19751,0.222286,2,983,1983
4.03099,60.3807,3.55163,48.7275,0.815312,99.4418,4.79946,0.154542,3.60735e-4,0.34059,0.256742,0.268647,0.0935895,0.30761,0.349081,0.360473,0.430484,0.39665,0.183698,0.208739,2,984,1984
4.16169,48.3976,4.69556,52.338,0.674781,133.161,6.1032400000000004,0.160218,3.78217e-4,0.462661,0.472029,0.155613,0.166715,0.393501,0.398954,0.35798,0.669244,0.443049,0.203879,0.222439,2,985,1985
4.63535,59.8594,4.06122,45.962,0.800796,126.534,4.55891,0.158799,4.11041e-4,0.523312,0.200189,0.18539,0.214494,0.244329,0.268146,0.511561,0.439836,0.280538,0.178768,0.197312,2,986,1986
4.22257,47.0572,4.54608,50.8937,0.762176,131.179,4.59716,0.207907,3.43062e-4,0.410959,0.152128,0.199562,0.190025,0.370425,0.357114,0.24341,0.346719,0.618527,0.204704,0.231486,2,987,1987
4.05211,58.2965,4.45598,48.8163,0.861932,105.91,5.12556,0.102848,2.96421e-4,0.41283,0.29852,0.103819,0.31951,0.0924916,0.0563642,0.413477,0.752816,0.598271,0.185514,0.204648,2,988,1988
4.18549,48.2053,4.77651,51.7132,0.751348,121.307,5.04195,0.156957,2.7636e-4,0.334491,0.229078,0.284179,0.437308,0.0244196,0.294852,0.357187,0.469101,0.474364,0.199999,0.209354,2,989,1989
3.54724,48.3232,5.5084,48.4392,0.743553,113.772,3.84822,0.151865,2.66027e-4,0.289598,0.281554,0.115639,0.223377,0.00655714,0.304103,0.368388,0.60491,0.608437,0.185883,0.213411,2,990,1990
3.20274,49.4586,5.01923,55.3396,0.715834,144.647,4.58487,0.149443,2.71847e-4,0.423472,0.26307,0.366769,0.397077,0.0875645,0.371799,0.336303,0.495709,0.442158,0.198749,0.210044,2,991,1991
3.63293,47.575,5.26783,75.8151,0.703314,117.762,5.1178,0.117729,4.32308e-4,0.302822,0.0947023,0.169064,0.385123,0.181995,0.217213,0.456622,0.733847,0.334424,0.182495,0.222259,2,992,1992
3.73429,53.5422,6.51402,68.5413,0.700011,122.498,4.34346,0.139335,4.72206e-4,0.258265,0.143904,0.290084,0.407142,0.215471,0.249355,0.487711,0.73971,0.362956,0.184976,0.221052,2,993,1993
3.52645,45.9696,4.35334,49.4966,0.734893,127.998,4.25964,0.121925,3.42864e-4,0.356805,0.241013,0.168781,0.736135,0.137284,0.440646,0.486658,0.430081,0.641508,0.207182,0.201271,2,994,1994
3.74856,40.07,5.68457,59.7379,0.571375,119.966,4.19654,0.156486,3.52792e-4,0.317834,0.345088,0.160278,0.101848,0.164213,0.363956,0.450331,0.695581,0.503281,0.178921,0.21110400000000001,2,995,1995
3.26014,39.616,5.63323,52.6371,0.538764,135.413,5.27525,0.0817495,1.9904e-4,0.621147,0.211749,0.110553,0.19781,0.164086,0.271761,0.531776,0.600736,0.638477,0.211612,0.202184,2,996,1996
3.57579,41.107,6.29889,48.9454,0.58305,117.479,5.08837,0.112448,2.4072e-4,0.504783,0.232352,0.413567,0.277203,0.123526,0.210291,0.484927,0.60958,0.4783,0.198739,0.204602,2,997,1997
3.79898,38.4628,5.49976,56.6523,0.576368,122.488,6.17411,0.123957,3.83882e-4,0.415907,0.233771,0.321248,0.128633,0.090696,0.167741,0.450159,0.712715,0.349418,0.189566,0.215835,2,998,1998
3.26911,61.8524,3.07377,41.4467,0.931495,124.949,4.67135,0.121715,3.67773e-4,0.321428,0.183236,0.111252,0.0636838,0.329322,0.188534,0.34013,0.597412,0.526611,0.182753,0.208842,2,999,1999
3.27135,68.0929,4.72479,44.3948,0.793855,131.865,5.52905,0.125892,3.04547e-4,0.39818,0.396253,0.264791,0.126246,0.30852,0.298747,0.281273,0.538287,0.469154,0.191536,0.224065,2,1000,2000
4.1353,51.4478,4.65895,53.8756,0.630261,100.111,6.07259,0.139323,3.70027e-4,0.414082,0.369992,0.105221,0.311154,0.200312,0.0682188,0.303879,0.8695,0.454705,0.198261,0.208911,3,1,2001
4.45575,46.4287,5.19847,54.8011,0.687391,101.98,6.23972,0.0698869,3.14184e-4,0.400717,0.354796,0.115851,0.140825,0.293491,0.195744,0.505447,0.781549,0.641012,0.193506,0.204046,3,2,2002
4.10158,41.2368,5.58206,49.2437,0.604718,107.665,5.7318,0.0686662,2.7668e-4,0.264846,0.42089,0.125973,0.213467,0.345868,0.39794,0.356896,0.564664,0.366855,0.197161,0.221605,3,3,2003
3.92693,46.4388,4.67717,49.6979,0.673913,130.761,4.97073,0.175667,3.55713e-4,0.327017,0.421581,0.335706,0.23287,0.25694,0.564428,0.339089,0.496394,0.393197,0.18399,0.206415,3,4,2004
4.19375,49.4642,4.60135,53.6694,0.693734,112.085,5.16052,0.15199,3.56331e-4,0.334374,0.170691,0.183958,0.18693,0.246838,0.385138,0.703285,0.385641,0.404482,0.18018700000000001,0.210973,3,5,2005
4.10282,48.1631,5.0771,51.963,0.6115,115.179,5.52615,0.153918,4.12806e-4,0.3307,0.121092,0.211983,0.23948,0.360356,0.392811,0.516053,0.534954,0.348102,0.181201,0.208129,3,6,2006
4.15137,59.3648,3.93265,48.1372,0.94786,115.465,3.90302,0.0752074,1.91472e-4,0.466236,0.348246,0.0452137,0.222371,0.174423,0.192205,0.495424,0.921082,0.557197,0.186358,0.231427,3,7,2007
4.04008,55.2366,3.32612,43.0638,0.782475,126.256,4.61961,0.0839564,3.72629e-4,0.370111,0.232357,0.0671956,0.322481,0.184584,0.225413,0.276151,0.923151,0.403172,0.197686,0.207411,3,8,2008
4.22593,54.1878,4.27751,49.6301,0.879959,89.8913,4.38082,0.107635,3.36849e-4,0.605654,0.288084,0.0997304,0.0782502,0.342643,0.22187,0.319881,0.489401,0.530694,0.198002,0.218659,3,9,2009
4.3312,62.0703,3.20401,42.1979,0.989322,115.692,4.5607,0.0771552,3.16231e-4,0.622636,0.25753,0.1144,0.0498245,0.32436,0.393194,0.256861,0.816317,0.321295,0.192691,0.207931,3,10,2010
4.05369,61.8358,3.40404,42.7575,0.902341,116.752,4.4683,0.0743968,2.31216e-4,0.490975,0.17956,0.160384,0.216294,0.242807,0.394475,0.297357,0.745603,0.644039,0.193054,0.218024,3,11,2011
3.69608,50.6593,4.2838,47.3174,0.860915,106.099,4.28131,0.0705654,3.02098e-4,0.530239,0.196529,0.0584963,0.109467,0.421652,0.239608,0.496538,0.559543,0.479411,0.185918,0.21002,3,12,2012
4.10427,45.8264,5.12337,50.5289,0.941566,109.975,4.51543,0.0910735,2.81311e-4,0.582716,0.273765,0.402968,0.134157,0.296261,0.10382,0.296713,0.741456,0.726248,0.202626,0.210592,3,13,2013
3.99185,58.7864,4.24694,45.5933,0.709202,115.865,3.57426,0.120903,4.30681e-4,0.507392,0.205617,0.205266,0.0856158,0.445566,0.414772,0.579862,0.693165,0.373163,0.196992,0.214175,3,14,2014
3.69573,54.3249,4.54548,54.3922,0.740989,115.968,5.5568,0.241743,3.27085e-4,0.323946,0.288945,0.123504,0.271526,0.0405736,0.554768,0.423782,0.43734,0.348416,0.195962,0.202399,3,15,2015
4.0253,53.3471,4.22032,39.1467,0.835057,109.69,5.06908,0.102199,3.26852e-4,0.250315,0.165959,0.270291,0.334545,0.0536899,0.130473,0.437551,0.620569,0.303109,0.189821,0.225318,3,16,2016
4.05751,54.0716,4.1311,40.9303,0.820242,105.077,5.1555,0.112219,3.36142e-4,0.241034,0.183127,0.215367,0.28395,0.0488567,0.137737,0.418198,0.645297,0.324761,0.191184,0.221541,3,17,2017
3.33585,51.1121,4.35656,48.9248,0.919541,109.27,4.84413,0.15241,2.52096e-4,0.491339,0.288816,0.27311,0.136827,0.360414,0.261504,0.359144,0.399437,0.579227,0.195885,0.209253,3,18,2018
4.09888,54.9052,3.85699,40.417,1.09735,95.3457,4.66083,0.117298,3.08379e-4,0.4548,0.208308,0.254381,0.288898,0.269402,0.442411,0.272987,0.999853,0.558411,0.183562,0.211098,3,19,2019
3.92507,34.2703,7.95198,54.7701,0.528579,110.908,5.91015,0.102697,2.76065e-4,0.396728,0.304289,0.389671,0.405338,0.0659632,0.00619867,0.484129,0.447616,0.412276,0.192691,0.217455,3,20,2020
3.59424,68.2686,2.97363,39.5425,1.05671,115.903,4.48074,0.160349,4.03326e-4,0.437245,0.282144,0.0837392,0.203655,0.192382,0.273367,0.299867,0.322013,0.419633,0.189796,0.20401,3,21,2021
3.78693,59.2923,3.50925,50.8379,0.907375,93.9319,4.20749,0.171035,3.09314e-4,0.359033,0.230684,0.0459231,0.262073,0.258981,0.335505,0.53556,0.989306,0.480776,0.193567,0.210153,3,22,2022
2.85028,56.03,6.19681,37.6696,0.764277,178.343,5.79701,0.181938,4.46064e-4,0.372972,0.226802,0.451865,0.469634,0.218233,0.48588,0.364612,0.264579,0.331745,0.189834,0.201618,3,23,2023
3.4423,56.658,2.94343,37.2992,1.05658,138.304,5.04958,0.186232,4.21901e-4,0.367751,0.136163,0.0169253,0.234377,0.227684,0.186688,0.613372,0.537306,0.631008,0.193725,0.222816,3,24,2024
3.39635,56.0294,3.09107,44.0599,0.972363,117.111,5.65194,0.141468,3.48002e-4,0.368883,0.144331,0.0155391,0.183215,0.311691,0.439754,0.556769,0.690446,0.522287,0.190471,0.200863,3,25,2025
3.51327,52.2634,3.90983,44.6634,0.686982,159.84,5.05938,0.166532,3.42687e-4,0.370201,0.151467,0.129579,0.16844,0.29659,0.53332,0.363431,0.461726,0.387438,0.199483,0.211666,3,26,2026
3.76362,55.1999,3.94657,49.3285,0.799921,107.118,4.91192,0.161867,3.09867e-4,0.373693,0.145166,0.00442303,0.374761,0.0810366,0.341953,0.429918,0.500612,0.288605,0.197444,0.199284,3,27,2027
3.88405,58.113,3.18806,41.8094,0.925078,100.717,5.12281,0.116987,3.74089e-4,0.265532,0.183872,0.351368,0.333167,0.0323926,0.140196,0.329093,0.711907,0.47033,0.190577,0.215847,3,28,2028
3.95679,57.1452,2.97003,43.1339,0.925873,100.781,5.34319,0.148462,3.56379e-4,0.227105,0.238269,0.292904,0.27582,0.0309161,0.155208,0.361808,0.737923,0.575074,0.197154,0.225085,3,29,2029
4.09326,55.0349,4.20044,46.3867,0.815471,118.121,6.08698,0.199609,4.10849e-4,0.277264,0.200882,0.132099,0.260397,0.0270867,0.171809,0.532783,0.596051,0.543016,0.192166,0.199984,3,30,2030
3.98083,53.4086,4.81997,54.0513,0.787386,127.172,4.41298,0.110719,2.88299e-4,0.406158,0.151326,0.41017,0.30864,0.436515,0.138002,0.394147,0.633722,0.319001,0.1972,0.21928,3,31,2031
4.23076,57.659,4.31388,44.902,0.724745,95.3915,4.70541,0.12625,3.77201e-4,0.36133,0.175387,0.252654,0.270656,0.243224,0.201371,0.309402,0.628436,0.302182,0.185844,0.210116,3,32,2032
4.53735,54.8196,4.26026,46.4567,0.755107,111.709,4.76755,0.172475,4.51515e-4,0.351479,0.235972,0.142903,0.235698,0.185675,0.447554,0.284717,0.684935,0.270538,0.188393,0.211369,3,33,2033
4.63339,57.1109,4.91086,52.7542,0.762549,111.497,4.23189,0.192992,3.77769e-4,0.367047,0.508764,0.0667604,0.162837,0.291024,0.31046,0.370366,0.422231,0.55056,0.194763,0.205739,3,34,2034
5.66167,54.4869,4.63216,43.4456,0.761332,126.097,5.58902,0.14738,2.89364e-4,0.649561,0.197001,0.153739,0.222621,0.253923,0.195809,0.405342,0.629083,0.446004,0.19271,0.220758,3,35,2035
4.02257,61.8779,3.10034,49.2655,0.821389,119.74,4.74299,0.146392,3.00025e-4,0.399434,0.234333,0.0531925,0.237022,0.136398,0.527466,0.333975,0.506325,0.266284,0.185406,0.20364,3,36,2036
4.1656,58.8007,4.02729,43.3294,0.871413,127.911,5.05496,0.177521,3.16286e-4,0.43369,0.21904,0.179214,0.255799,0.162593,0.277163,0.323659,0.382683,0.331398,0.19025,0.216901,3,37,2037
4.24582,67.2449,2.71726,36.334,0.979255,99.7703,5.86757,0.115865,3.63976e-4,0.380457,0.258538,0.120155,0.268378,0.0132856,0.155326,0.311322,0.636876,0.232844,0.199153,0.202974,3,38,2038
4.02992,61.0536,4.43241,52.4909,0.758663,135.921,4.34328,0.166885,2.72295e-4,0.506421,0.262863,0.0451255,0.204287,0.00628894,0.266656,0.437186,0.472286,0.372081,0.186721,0.215185,3,39,2039
4.24419,54.1554,3.17534,38.9454,0.819044,102.564,4.63394,0.0921884,3.40576e-4,0.408216,0.225487,0.268507,0.192383,0.00506313,0.190185,0.32496,0.519709,0.281446,0.199324,0.204081,3,40,2040
4.13983,50.9233,4.3953,44.7007,0.776601,134.285,4.24434,0.141763,2.46135e-4,0.368245,0.227416,0.0398417,0.337982,0.0144511,0.315819,0.324768,0.435035,0.338196,0.199482,0.216829,3,41,2041
4.08994,50.5571,3.52908,38.0866,0.907438,132.977,4.04175,0.138705,2.68635e-4,0.3109,0.258996,0.0215663,0.294554,0.0521975,0.211133,0.352876,0.537405,0.492553,0.190219,0.216016,3,42,2042
4.49074,58.4529,3.43058,43.2448,0.933704,115.185,4.85753,0.121388,3.44174e-4,0.372023,0.273743,0.1866,0.15268,0.00656598,0.104075,0.340018,0.460057,0.390635,0.199806,0.208886,3,43,2043
3.97676,57.1444,3.62882,40.2422,0.878753,113.305,4.99754,0.136054,2.68754e-4,0.388797,0.212037,0.028118,0.273846,0.0149941,0.0874905,0.298878,0.776602,0.475518,0.18874,0.218139,3,44,2044
3.38111,57.8935,4.22742,49.4893,0.85419,123.171,4.8504,0.144519,3.43034e-4,0.484578,0.238084,0.0241277,0.278285,0.16224,0.210458,0.397595,0.389036,0.287556,0.193889,0.197206,3,45,2045
3.54412,51.8718,4.59993,51.2215,0.736437,131.018,5.05481,0.188779,3.40431e-4,0.477586,0.238679,0.0821831,0.401841,0.113176,0.253949,0.378183,0.424859,0.274629,0.195661,0.21847,3,46,2046
3.39189,49.5035,4.43874,41.9648,0.849088,109.308,4.64547,0.092509,3.85962e-4,0.326226,0.182402,0.107469,0.308093,0.0240723,0.139667,0.384155,0.831316,0.584911,0.190521,0.207846,3,47,2047
3.75422,52.7259,3.18809,49.8694,0.962197,135.084,5.06232,0.115638,3.1032e-4,0.366213,0.252714,0.0676248,0.265001,0.0164284,0.202864,0.300541,0.610903,0.264003,0.192552,0.214696,3,48,2048
5.00856,56.7989,3.64976,38.9187,0.762976,91.9409,4.33995,0.0990625,2.87629e-4,0.47905,0.213225,0.183454,0.240748,0.0232026,0.417113,0.469284,0.79691,1.22138,0.198383,0.209731,3,49,2049
4.76146,57.3421,3.9311,39.7934,0.867899,90.3293,4.09399,0.110637,2.56901e-4,0.442545,0.169295,0.33474,0.291673,0.0439673,0.333257,0.448642,0.933682,0.916394,0.200659,0.209471,3,50,2050
5.47685,46.7219,4.89737,44.1041,0.692691,100.809,4.8343,0.0782342,2.6911e-4,0.578574,0.227911,0.251968,0.418625,0.133838,0.542245,0.33296,0.523123,0.313017,0.198038,0.19959,3,51,2051
4.87142,65.3522,2.57937,42.77,1.20076,100.671,4.73836,0.152167,4.04021e-4,0.506747,0.170432,0.0399986,0.30249,0.144883,0.740503,0.400268,0.448811,0.346064,0.188031,0.217055,3,52,2052
4.63312,51.9118,4.42708,41.4123,0.692539,138.021,4.48687,0.124358,2.09911e-4,0.426458,0.270208,0.0908929,0.334626,0.143819,0.475492,0.272532,0.420855,0.651143,0.196989,0.198556,3,53,2053
4.45699,56.8386,4.21435,43.8098,0.869831,107.75,5.26562,0.115132,4.43134e-4,0.369907,0.0976599,0.0119372,0.243543,0.266547,0.275892,0.661808,0.87469,0.390311,0.203073,0.213626,3,54,2054
4.17583,61.1395,3.86648,35.5531,0.983585,106.564,6.41986,0.128131,3.24035e-4,0.303731,0.337769,0.217914,0.225817,0.217308,0.455991,0.352587,0.403388,0.558884,0.18585,0.198394,3,55,2055
4.05799,53.6956,2.83176,36.8557,0.86075,110.867,5.90723,0.143798,3.48273e-4,0.304003,0.261296,0.128939,0.249184,0.141419,0.345101,0.384225,0.412179,0.37097,0.187856,0.191758,3,56,2056
