TVCL,TVVC,TVQ,TVVP,TVKA,omega[1],omega[2],omega[3],omega[4],omega[5],sigma_p,.chain,.iteration,.draw
3.95445,74.9107,3.15745,43.7102,1.09067,0.32515,0.335961,0.174184,0.332058,0.376114,0.198313,2,866,1866
3.97962,76.6339,3.26886,46.4485,1.13633,0.328017,0.321786,0.23202,0.313579,0.387194,0.200979,2,867,1867
3.97549,73.4051,4.18321,47.2006,1.0186,0.319841,0.355838,0.229812,0.246021,0.374221,0.199276,2,868,1868
3.95464,73.3165,3.3121,47.4943,1.01306,0.320545,0.344672,0.184352,0.228956,0.398132,0.196341,2,869,1869
4.00159,65.844,4.09276,47.3209,0.942753,0.315962,0.302606,0.227163,0.329329,0.443648,0.202732,2,870,1870
4.00849,73.6175,3.24014,46.7799,1.07717,0.313565,0.300046,0.117226,0.306943,0.375765,0.196849,2,871,1871
4.02505,76.4567,3.62425,42.4522,1.14332,0.27669,0.292444,0.16726,0.319338,0.393843,0.201259,2,872,1872
3.99929,80.9811,2.75916,42.8393,1.16147,0.280689,0.316524,0.203636,0.344252,0.32113,0.200202,2,873,1873
4.00631,81.5561,2.82423,42.9778,1.21934,0.281349,0.271519,0.183033,0.406278,0.341842,0.200493,2,874,1874
3.97491,77.0791,3.7543,43.5806,1.09494,0.274413,0.307241,0.17005,0.269505,0.351658,0.201241,2,875,1875
3.9986,75.3893,3.54057,43.4897,1.12214,0.273225,0.307869,0.168408,0.274972,0.33918,0.197447,2,876,1876
3.958,76.8081,2.9981,44.4748,1.05939,0.267413,0.32623,0.156723,0.271945,0.444377,0.200931,2,877,1877
3.96332,75.0291,3.06312,45.7224,1.12405,0.254432,0.30752,0.318483,0.309477,0.398818,0.197393,2,878,1878
4.03272,67.2872,4.15435,49.9345,1.02634,0.245713,0.422999,0.40607,0.217632,0.365036,0.199225,2,879,1879
4.03222,68.1689,4.19587,51.2473,1.02856,0.255877,0.423971,0.527103,0.263341,0.40912,0.201313,2,880,1880
3.93534,69.1504,3.55166,49.0643,1.04019,0.268116,0.326197,0.233094,0.282347,0.403456,0.197555,2,881,1881
3.92478,68.8324,3.74544,49.2059,1.01715,0.266694,0.302692,0.305982,0.250178,0.386369,0.19678,2,882,1882
3.97023,70.9913,4.04469,48.2861,1.047,0.275719,0.363193,0.52487,0.187348,0.444321,0.20044,2,883,1883
4.03318,67.0833,4.98667,55.7117,0.906162,0.264688,0.328415,0.474779,0.213236,0.321771,0.197731,2,884,1884
4.03928,74.2761,4.24078,49.3286,0.96108,0.268848,0.34749,0.553103,0.176071,0.38527,0.200753,2,885,1885
4.04846,71.6927,4.09972,50.7075,1.02418,0.26396,0.337088,0.55527,0.205543,0.345178,0.199955,2,886,1886
4.06698,73.0675,3.4288,49.1953,1.02492,0.261002,0.315607,0.460998,0.247242,0.418209,0.19926,2,887,1887
4.08716,76.1286,3.32364,47.5593,1.07823,0.257677,0.34759,0.508954,0.192066,0.392906,0.199339,2,888,1888
4.01281,72.9298,3.45249,56.1729,1.03339,0.302126,0.357843,0.649181,0.292471,0.381294,0.201344,2,889,1889
3.96816,74.6759,2.91737,49.3383,1.08071,0.28782,0.343029,0.690358,0.252263,0.397411,0.197799,2,890,1890
4.04086,72.228,3.5093,51.6424,1.06069,0.292943,0.344251,0.643747,0.272788,0.391309,0.200703,2,891,1891
4.02948,72.342,3.42328,51.7663,1.02445,0.279419,0.389949,0.600263,0.227642,0.435673,0.19888,2,892,1892
4.01118,70.6063,3.86576,48.9319,1.02351,0.28327599999999997,0.383359,0.481283,0.241435,0.397174,0.199792,2,893,1893
4.01669,72.5346,3.74394,47.948,0.96439,0.275777,0.34931,0.522136,0.240805,0.452885,0.201458,2,894,1894
4.04723,71.6339,4.0681,49.5485,1.02674,0.275766,0.33841,0.583119,0.22653,0.396676,0.202025,2,895,1895
4.13539,69.1591,4.1751,49.3014,0.942731,0.287995,0.324855,0.453697,0.355781,0.397489,0.196286,2,896,1896
4.22701,66.9643,3.62498,43.4222,1.09939,0.305579,0.33742,0.392279,0.281476,0.410087,0.202662,2,897,1897
4.25367,72.3684,3.86088,47.9852,0.99599,0.310418,0.377344,0.416173,0.307618,0.395694,0.19722,2,898,1898
4.29777,72.5163,3.81263,46.6133,1.05793,0.313455,0.323209,0.329056,0.279296,0.332033,0.201421,2,899,1899
4.29384,73.4578,3.5593,46.5226,1.09576,0.301945,0.348348,0.24098,0.288419,0.315014,0.199271,2,900,1900
4.31048,76.0684,2.97591,41.2662,1.09573,0.311338,0.31558,0.00645767,0.266524,0.444637,0.1987,2,901,1901
4.3811,74.9946,4.31032,44.7792,1.11275,0.314307,0.316266,0.141092,0.326642,0.35138,0.198936,2,902,1902
4.36089,76.6841,3.41898,43.4408,1.10219,0.315924,0.288735,0.0294222,0.358757,0.385684,0.203485,2,903,1903
4.34734,76.0515,3.29238,45.9505,1.09108,0.322355,0.312908,0.260231,0.278643,0.326482,0.196624,2,904,1904
4.35247,71.9415,3.52559,45.6968,1.02178,0.305402,0.288518,0.204912,0.287985,0.360968,0.200493,2,905,1905
4.36226,74.6777,3.61182,46.0024,1.0918,0.306196,0.294398,0.250452,0.251942,0.388982,0.198611,2,906,1906
4.41416,71.9117,3.7166,47.1509,1.03945,0.325011,0.342962,0.405855,0.249162,0.323965,0.201679,2,907,1907
4.37406,67.5904,3.77809,44.8908,1.07662,0.326437,0.373361,0.383246,0.279204,0.381852,0.196529,2,908,1908
4.44303,69.2901,3.67318,48.483,1.12553,0.317368,0.353523,0.311575,0.228667,0.307138,0.202149,2,909,1909
4.44616,72.807,3.34111,45.4727,1.08635,0.338238,0.29167,0.230428,0.295072,0.32894,0.198205,2,910,1910
4.35192,73.7456,3.92003,45.5372,1.10134,0.347253,0.319021,0.258717,0.286777,0.383505,0.202436,2,911,1911
4.34301,76.3291,3.18516,42.8831,1.08482,0.36235,0.317629,0.375218,0.343522,0.38417,0.194077,2,912,1912
4.34983,72.2554,3.86384,48.8791,1.0168,0.358502,0.292517,0.201077,0.232307,0.336404,0.202316,2,913,1913
4.32556,76.5218,3.67575,44.8992,1.04305,0.352191,0.341212,0.244088,0.24715,0.354285,0.198547,2,914,1914
4.29994,79.8564,3.17931,46.1427,1.05711,0.355886,0.325211,0.403802,0.281322,0.294811,0.201095,2,915,1915
4.23142,73.9901,3.7149200000000002,46.9602,1.03792,0.338056,0.366769,0.303058,0.363799,0.361964,0.197327,2,916,1916
4.14878,73.0064,3.40225,48.4167,1.1184,0.322947,0.302166,0.393583,0.261015,0.369469,0.201164,2,917,1917
4.12802,72.3976,3.4133,44.8623,1.10141,0.310582,0.364798,0.482986,0.276681,0.367162,0.196321,2,918,1918
4.1182,72.1667,3.14184,45.1459,1.10817,0.313786,0.341608,0.438216,0.275711,0.345541,0.196179,2,919,1919
4.07086,70.9691,3.64179,46.2902,1.03922,0.329487,0.309289,0.506359,0.30684,0.358437,0.203343,2,920,1920
4.08651,69.3857,3.97327,48.5509,0.985067,0.331655,0.337137,0.514829,0.279051,0.340234,0.204295,2,921,1921
4.04755,78.1553,3.30501,46.5119,1.07907,0.347246,0.378615,0.347447,0.326664,0.358576,0.195474,2,922,1922
4.08758,80.4961,2.68886,44.8247,1.16247,0.340179,0.365421,0.480971,0.282794,0.377825,0.202895,2,923,1923
4.05668,77.7053,2.49398,46.7784,1.14866,0.372252,0.364904,0.427954,0.314529,0.379331,0.199434,2,924,1924
4.05442,76.8397,2.76545,46.6133,1.13462,0.359004,0.353487,0.389093,0.290212,0.379724,0.201218,2,925,1925
3.99125,77.0773,2.53229,45.8155,1.11648,0.362465,0.358755,0.450164,0.303992,0.34204,0.198696,2,926,1926
4.02033,72.6252,3.38725,46.7719,1.09014,0.343608,0.33536,0.521482,0.319267,0.383241,0.198199,2,927,1927
4.0335,72.8689,3.0206,46.8712,1.12343,0.347247,0.319732,0.456127,0.322141,0.366667,0.198879,2,928,1928
4.03338,72.362,3.10326,45.5493,1.1219,0.358438,0.322079,0.432977,0.363372,0.346027,0.203137,2,929,1929
3.85119,75.5535,3.10476,44.7401,1.0862,0.342802,0.353224,0.308312,0.310517,0.379374,0.196199,2,930,1930
4.0141,76.1665,3.95733,45.0077,1.10623,0.312314,0.304842,0.371612,0.35507,0.359357,0.20262,2,931,1931
3.96759,74.9124,3.53862,44.7119,1.09412,0.306521,0.314671,0.249704,0.30404,0.35534,0.195388,2,932,1932
3.97455,77.3255,3.36253,45.1048,1.07125,0.30953,0.328525,0.295203,0.335902,0.320586,0.198288,2,933,1933
3.97603,77.0091,3.71731,45.451,1.08514,0.305746,0.304515,0.276535,0.278778,0.295921,0.201377,2,934,1934
3.94649,76.9416,3.19502,45.2123,1.08886,0.307369,0.298689,0.216572,0.286109,0.319397,0.196316,2,935,1935
3.93621,78.8205,3.35769,45.6495,1.06831,0.312165,0.279215,0.225959,0.339539,0.340234,0.201167,2,936,1936
3.94744,75.4009,3.63212,45.4645,1.05416,0.297097,0.312274,0.169647,0.346158,0.39381,0.19779,2,937,1937
3.96914,74.112,3.51331,44.1728,1.12976,0.296322,0.323211,0.26462,0.303876,0.344883,0.201196,2,938,1938
4.00372,73.8984,3.08894,40.9937,1.12084,0.288341,0.304443,0.0902846,0.318456,0.39138,0.198938,2,939,1939
4.10515,71.0405,3.57336,43.2594,1.16135,0.289647,0.292319,0.0271534,0.313881,0.338641,0.202268,2,940,1940
4.10056,73.4454,3.90504,44.2303,1.1043,0.287951,0.294182,0.323627,0.290147,0.447888,0.197767,2,941,1941
4.1015,72.3653,3.77679,43.3077,1.15429,0.289858,0.315334,0.298549,0.273648,0.420933,0.198346,2,942,1942
4.17646,68.3088,3.75583,48.6949,1.03817,0.305334,0.328008,0.325677,0.265115,0.385271,0.19975300000000001,2,943,1943
4.18783,71.765,3.58943,45.0757,1.13259,0.302852,0.284866,0.154073,0.276018,0.365283,0.200193,2,944,1944
4.15492,74.086,2.90458,42.8776,1.12306,0.302968,0.355222,0.20954,0.297769,0.333871,0.198304,2,945,1945
4.16693,74.7102,3.0561,46.0477,1.14441,0.316678,0.374986,0.0931213,0.313805,0.373181,0.199561,2,946,1946
4.15649,74.031,3.04521,44.4331,1.06151,0.311517,0.372726,0.179742,0.245261,0.397921,0.201651,2,947,1947
4.1623,74.4535,3.90675,46.4027,1.13183,0.305417,0.29084,0.270214,0.295674,0.338204,0.197822,2,948,1948
4.11463,74.6115,3.81829,43.7677,1.0788,0.296797,0.299987,0.319999,0.255708,0.343432,0.19748,2,949,1949
4.14506,77.9887,3.91639,47.4873,1.00613,0.292645,0.313046,0.220035,0.217829,0.356817,0.199007,2,950,1950
4.08103,76.301,3.36339,43.281,1.08061,0.290247,0.306998,0.204206,0.242915,0.395333,0.198082,2,951,1951
4.13577,75.4872,3.87843,49.8709,1.00978,0.290944,0.327938,0.176854,0.258837,0.362971,0.197144,2,952,1952
4.13828,78.879,3.31693,45.1124,1.07785,0.331117,0.276238,0.195639,0.300039,0.325176,0.203854,2,953,1953
4.11525,69.2716,3.94433,47.5504,1.01881,0.323715,0.384149,0.353865,0.345463,0.348966,0.195959,2,954,1954
4.14009,73.2165,3.85472,45.8189,0.983232,0.313481,0.329687,0.253828,0.244144,0.361156,0.202421,2,955,1955
4.10868,74.9699,3.63676,45.4109,1.092,0.312898,0.30574,0.335205,0.226522,0.342439,0.200096,2,956,1956
4.09853,74.9831,3.38043,48.8493,1.0744,0.322044,0.345395,0.308899,0.283266,0.299011,0.198418,2,957,1957
4.08339,74.1511,3.46342,48.1098,1.05288,0.324165,0.323734,0.353346,0.262606,0.32731,0.197656,2,958,1958
4.08964,75.107,3.48527,48.9681,1.08365,0.315355,0.317544,0.340723,0.264457,0.330499,0.195888,2,959,1959
4.05116,73.3756,3.88802,48.7311,1.05799,0.322381,0.327794,0.308554,0.300919,0.386711,0.202311,2,960,1960
4.04809,77.7638,3.11593,45.7482,1.10722,0.30538,0.312306,0.368485,0.259917,0.329595,0.19856,2,961,1961
4.06332,76.8776,3.33839,44.6629,1.06746,0.316937,0.344792,0.357627,0.314253,0.378979,0.201858,2,962,1962
4.10889,75.2118,3.10605,44.4387,1.11002,0.324788,0.342886,0.20366,0.346273,0.319809,0.198159,2,963,1963
4.11494,75.027,3.52168,45.0504,1.11139,0.308713,0.294619,0.105661,0.325143,0.334788,0.199761,2,964,1964
4.14876,77.1477,3.1408,46.7746,1.12244,0.320665,0.274107,0.110817,0.333391,0.383242,0.200228,2,965,1965
4.16293,76.7226,3.34308,44.2456,1.10908,0.320765,0.362239,0.318331,0.269795,0.281056,0.197895,2,966,1966
4.18545,77.3594,3.34925,43.5688,1.11823,0.321841,0.350854,0.314391,0.236471,0.261869,0.19658,2,967,1967
4.00957,72.266,3.07084,47.9215,1.15955,0.303569,0.311359,0.32983,0.313031,0.31869,0.201116,2,968,1968
4.00671,77.0266,2.74044,43.447,1.11069,0.319017,0.307621,0.273137,0.357298,0.363202,0.198619,2,969,1969
3.91044,76.9327,3.16371,46.5048,1.18767,0.331342,0.295065,0.272651,0.36278,0.351363,0.200533,2,970,1970
3.91883,77.7805,2.96671,45.1237,1.07521,0.331042,0.311712,0.128472,0.280955,0.277582,0.197556,2,971,1971
3.90381,75.8364,2.92483,43.0207,1.04826,0.319553,0.3101,0.208395,0.3219,0.395871,0.204685,2,972,1972
3.9306,72.7509,3.58478,46.5049,1.03744,0.326615,0.331598,0.197518,0.323513,0.41277,0.199438,2,973,1973
3.9169,75.3744,3.24442,46.1519,1.07934,0.301045,0.340397,0.303881,0.303481,0.340897,0.201594,2,974,1974
3.96008,71.224,3.1769,46.1647,1.03617,0.301438,0.328666,0.154121,0.224895,0.330958,0.198245,2,975,1975
3.94968,75.2976,2.81102,45.9469,1.11037,0.312233,0.339307,0.219186,0.317177,0.286786,0.197323,2,976,1976
3.91625,74.3352,2.79539,44.7947,1.12649,0.310873,0.328485,0.226379,0.31962,0.284742,0.198411,2,977,1977
3.96716,74.664,3.56906,48.5112,1.10348,0.298687,0.336411,0.206802,0.357291,0.410642,0.20139,2,978,1978
4.02485,75.7044,3.37457,47.2413,0.99244,0.291045,0.368728,0.211436,0.316945,0.378037,0.201641,2,979,1979
4.01789,76.5369,3.61384,47.0258,0.998553,0.291399,0.360197,0.252326,0.302208,0.394995,0.199661,2,980,1980
3.93332,73.188,3.55945,44.2104,1.18752,0.313371,0.336327,0.369413,0.247198,0.486359,0.199641,2,981,1981
3.88373,76.0701,3.06278,48.6469,1.06402,0.296352,0.285605,0.398973,0.319608,0.320781,0.199157,2,982,1982
3.94373,78.0849,2.92396,40.9433,1.15115,0.296486,0.278084,0.200187,0.333809,0.373317,0.200854,2,983,1983
3.8868,74.6289,2.95268,44.2163,1.1343,0.299956,0.32502,0.127345,0.33387,0.360815,0.197462,2,984,1984
3.90101,77.9572,2.86933,40.1084,1.09983,0.299434,0.278372,0.122012,0.327866,0.324216,0.201089,2,985,1985
3.99061,77.3406,3.5056,45.718,1.01593,0.298964,0.338129,0.163035,0.280538,0.344604,0.198308,2,986,1986
3.95055,78.9743,3.13188,44.0698,1.14639,0.285967,0.31661,0.0473189,0.336358,0.330292,0.201444,2,987,1987
3.93839,79.7477,3.4609,42.8398,1.17011,0.299723,0.341833,0.0145696,0.334778,0.312484,0.198176,2,988,1988
3.91913,74.8496,3.37484,44.7385,1.09084,0.295308,0.311352,0.011417,0.331492,0.358567,0.199522,2,989,1989
3.88483,77.0752,3.18602,44.2038,1.06514,0.302968,0.336439,0.0819628,0.287415,0.427042,0.200874,2,990,1990
3.86768,76.176,3.18592,44.5857,1.04453,0.303086,0.343771,0.148665,0.3113,0.425698,0.20297,2,991,1991
3.83902,74.5015,3.19977,45.3252,1.07842,0.302072,0.338595,0.131786,0.31323,0.388146,0.201932,2,992,1992
3.93758,74.3267,3.51015,46.6844,0.989142,0.301102,0.283499,0.0620279,0.235564,0.360748,0.200528,2,993,1993
3.88265,75.9999,3.10247,43.2481,1.16497,0.299007,0.300019,0.163385,0.326994,0.303051,0.203823,2,994,1994
3.78817,70.1161,3.58766,48.1681,1.04136,0.298923,0.339669,0.300948,0.338235,0.316916,0.195149,2,995,1995
3.76548,77.7155,2.94123,42.1178,1.14229,0.302968,0.376272,0.208041,0.384932,0.344387,0.20085,2,996,1996
3.8532,76.9841,3.86401,46.0387,1.01288,0.309069,0.301401,0.260977,0.289839,0.29384,0.198932,2,997,1997
3.92282,75.0462,3.64546,46.2044,1.03903,0.319902,0.331975,0.4484,0.29203,0.374097,0.20091,2,998,1998
3.99882,79.6819,3.32052,45.613,1.12979,0.29706,0.287959,0.194143,0.292306,0.300959,0.199061,2,999,1999
3.99318,74.9041,3.58436,46.4586,1.04391,0.301557,0.258979,0.279477,0.273284,0.355611,0.20182,2,1000,2000
4.10926,72.6932,3.01259,46.3025,1.06653,0.289107,0.343354,0.234481,0.358878,0.365193,0.201943,3,1,2001
4.00433,72.3071,3.26343,48.0881,1.12649,0.284428,0.310402,0.342946,0.315632,0.375182,0.199217,3,2,2002
4.05226,74.458,3.5203700000000002,45.7937,1.08782,0.297732,0.312739,0.250328,0.262703,0.385873,0.200572,3,3,2003
4.02108,74.6043,3.22986,44.2866,1.06515,0.289732,0.329089,0.176117,0.324077,0.360109,0.201579,3,4,2004
4.05436,74.98,3.26737,44.0047,1.04167,0.295043,0.343193,0.23341,0.309581,0.372839,0.201839,3,5,2005
4.06919,74.4586,3.49592,41.8493,1.04881,0.292927,0.328077,0.106401,0.361583,0.345347,0.199227,3,6,2006
4.07161,74.157,3.4837,42.6049,1.18944,0.312485,0.318245,0.234443,0.324351,0.375056,0.200826,3,7,2007
4.05635,71.9427,3.59399,44.7351,1.08513,0.314713,0.29446,0.107774,0.267261,0.31305500000000003,0.195783,3,8,2008
4.04931,77.3309,2.9967800000000002,41.4995,1.11716,0.276286,0.338998,0.267454,0.355726,0.397583,0.197889,3,9,2009
4.06042,72.2433,3.31957,45.5004,1.11692,0.28751,0.351429,0.311839,0.375707,0.366783,0.200849,3,10,2010
4.08182,71.6901,3.67688,45.8107,1.09109,0.284645,0.374844,0.287813,0.292944,0.372914,0.19935,3,11,2011
4.13926,75.6198,3.24102,44.3751,1.02151,0.3431,0.336344,0.218632,0.292877,0.382629,0.199504,3,12,2012
4.13012,73.9284,3.26136,44.78,1.02922,0.345641,0.331479,0.243674,0.298806,0.377742,0.19998,3,13,2013
4.14,71.8169,3.16512,46.2946,1.135,0.318132,0.34588,0.321504,0.262042,0.423314,0.196536,3,14,2014
4.13637,71.9841,3.2321,46.6386,1.12319,0.314873,0.339738,0.343735,0.279436,0.416827,0.196281,3,15,2015
4.19739,73.1197,3.24969,43.3872,1.0651,0.328263,0.337901,0.38658,0.311617,0.399711,0.199673,3,16,2016
4.10541,71.0318,3.58084,45.283,1.09503,0.336402,0.358443,0.389012,0.307361,0.389278,0.198849,3,17,2017
4.11296,70.6132,3.65599,46.0305,1.05525,0.338241,0.353429,0.353375,0.301679,0.388118,0.200356,3,18,2018
4.10396,72.04,2.89311,47.3348,1.08896,0.34022,0.366694,0.558181,0.299756,0.431755,0.196337,3,19,2019
4.06563,71.5121,4.04905,46.9235,1.07758,0.323695,0.328423,0.380678,0.199944,0.364413,0.199262,3,20,2020
4.11744,77.4949,3.28257,49.0912,1.07712,0.327748,0.359809,0.32675,0.322628,0.362345,0.197836,3,21,2021
4.09622,74.1946,3.72599,46.1706,1.0842,0.308798,0.343992,0.282439,0.283021,0.42785,0.199506,3,22,2022
4.10831,74.574,3.58882,44.1401,1.12788,0.295176,0.299303,0.29158,0.273063,0.411538,0.196899,3,23,2023
4.04253,79.7935,2.66511,41.2319,1.10018,0.292671,0.330428,0.360504,0.388353,0.338667,0.196668,3,24,2024
4.11319,76.0031,3.19351,47.0547,1.12361,0.310444,0.335696,0.402273,0.318758,0.260345,0.202192,3,25,2025
3.9938,75.0758,2.92324,43.1864,1.10506,0.306178,0.307712,0.312529,0.346804,0.272824,0.195546,3,26,2026
4.07937,72.1498,3.24398,46.6147,1.08646,0.31607,0.350943,0.319974,0.2103,0.300991,0.200834,3,27,2027
4.10594,74.1703,3.27249,45.6192,1.0972,0.303911,0.327797,0.266018,0.258037,0.284619,0.200768,3,28,2028
4.12463,74.6783,3.46421,44.7226,1.1424,0.293623,0.338223,0.223585,0.284425,0.282148,0.198888,3,29,2029
4.11877,74.2396,3.16307,45.6316,1.07204,0.301108,0.323489,0.0967561,0.364572,0.288566,0.205688,3,30,2030
4.2347,73.9988,3.08421,41.8039,1.19679,0.300024,0.280814,0.284467,0.393468,0.338981,0.198106,3,31,2031
4.19792,74.1272,2.74545,42.1961,1.09145,0.286265,0.34298,0.395047,0.362698,0.321708,0.199043,3,32,2032
4.27249,68.0957,4.64544,49.5842,1.02338,0.317968,0.315235,0.229333,0.3015,0.377965,0.201106,3,33,2033
4.13973,72.5748,3.35856,45.8475,1.09852,0.31507,0.291505,0.363212,0.326416,0.412637,0.198113,3,34,2034
4.20299,73.403,3.15756,46.9271,1.13304,0.325244,0.27372,0.474131,0.354792,0.356102,0.199574,3,35,2035
4.17868,71.7518,4.05156,46.011,0.972589,0.320097,0.372217,0.279381,0.26603,0.328629,0.199272,3,36,2036
4.16372,69.9435,3.9525,49.5872,1.03009,0.320947,0.390803,0.416202,0.314782,0.3073,0.198944,3,37,2037
4.15806,70.5379,3.69537,45.7993,1.02449,0.302042,0.314924,0.322489,0.285297,0.339873,0.199079,3,38,2038
4.11602,70.6345,3.72234,47.6552,1.05066,0.304347,0.334859,0.312827,0.284686,0.400402,0.196458,3,39,2039
4.1492000000000004,71.3714,3.9124,47.234,1.08485,0.29094,0.329667,0.337905,0.251562,0.377257,0.200275,3,40,2040
4.14133,71.1479,3.84023,47.2864,1.06216,0.296055,0.341069,0.343288,0.226968,0.400403,0.199457,3,41,2041
4.10631,72.8246,3.62913,47.4434,1.0635,0.306725,0.317643,0.254995,0.326035,0.387373,0.199306,3,42,2042
4.12906,70.2945,4.08707,46.8731,0.963871,0.322434,0.399746,0.405327,0.26718,0.342192,0.199212,3,43,2043
4.10051,72.2788,4.09584,47.3712,1.01138,0.323083,0.355655,0.331739,0.310026,0.399647,0.200471,3,44,2044
4.16313,74.2129,3.43156,46.4723,1.11391,0.317675,0.330038,0.357418,0.303702,0.379357,0.196802,3,45,2045
4.21928,66.6683,3.91276,48.123,1.00295,0.30108,0.333952,0.309596,0.345875,0.382889,0.202582,3,46,2046
4.14431,70.6406,3.03006,45.3277,1.01925,0.290023,0.367645,0.445509,0.2883,0.422004,0.195176,3,47,2047
4.19821,71.9333,3.50126,46.905,1.12058,0.291025,0.348992,0.448902,0.237566,0.388807,0.199786,3,48,2048
4.17334,71.1866,3.7079,48.6515,1.00623,0.291316,0.349822,0.374359,0.226382,0.370842,0.199063,3,49,2049
4.18912,71.1421,3.88617,48.7699,0.953593,0.293764,0.338276,0.37602,0.236165,0.391906,0.199984,3,50,2050
4.13884,71.7951,3.55511,43.6559,1.09002,0.284338,0.302423,0.342785,0.32706,0.383269,0.197697,3,51,2051
4.14471,74.7291,3.08506,43.4457,1.15963,0.290557,0.320096,0.266837,0.293626,0.326946,0.198492,3,52,2052
4.00604,71.5628,4.0239,47.4338,1.01776,0.301386,0.382641,0.260785,0.312872,0.35896,0.195904,3,53,2053
3.97809,71.009,2.97737,44.8298,1.08091,0.310883,0.316273,0.241071,0.324266,0.391315,0.202543,3,54,2054
3.95409,71.5806,3.05734,45.6891,1.09114,0.320501,0.329152,0.368432,0.308206,0.342916,0.195966,3,55,2055
4.01984,71.9018,3.08478,47.4237,1.10556,0.318927,0.307028,0.458467,0.271078,0.36717,0.195903,3,56,2056
4.08327,74.3244,3.35763,48.2663,1.13637,0.350341,0.336913,0.313757,0.301021,0.38388,0.202578,3,57,2057
4.14393,73.4489,2.55041,42.2705,1.17494,0.335695,0.358253,0.464028,0.253172,0.391578,0.197303,3,58,2058
4.15264,75.0383,3.0985,43.8484,1.10928,0.346764,0.32854,0.394498,0.309724,0.336079,0.202387,3,59,2059
4.19415,73.4516,3.09488,47.5332,1.08775,0.347045,0.313891,0.3796,0.247461,0.326421,0.199365,3,60,2060
4.19106,73.6178,3.47956,46.0006,1.08457,0.328113,0.308162,0.379867,0.282044,0.415992,0.200716,3,61,2061
4.21446,71.5958,3.46557,45.985,1.056,0.335063,0.312216,0.333323,0.310049,0.376837,0.201456,3,62,2062
4.24864,67.8928,4.13263,46.7381,0.996616,0.332222,0.344031,0.260722,0.240312,0.366196,0.195322,3,63,2063
4.31151,70.5356,4.29228,44.4198,1.06439,0.327628,0.339669,0.308017,0.252976,0.372187,0.198568,3,64,2064
4.28186,67.7945,3.93964,43.9818,1.01719,0.310791,0.292866,0.262786,0.266262,0.408158,0.199558,3,65,2065
4.3277,68.7941,3.73773,45.8212,1.14751,0.304759,0.30578,0.221801,0.292386,0.328493,0.196174,3,66,2066
4.12959,73.1727,3.39175,44.392,1.11656,0.303407,0.299986,0.359873,0.280939,0.402264,0.203812,3,67,2067
4.14444,70.1256,3.33957,48.0161,1.12517,0.292244,0.302152,0.359177,0.353015,0.395446,0.199161,3,68,2068
4.13893,71.029,3.47093,44.356,1.13213,0.305902,0.314001,0.323172,0.353133,0.396398,0.196984,3,69,2069
4.23745,71.831,3.28305,47.3768,1.10277,0.299071,0.325021,0.271529,0.365479,0.383133,0.200715,3,70,2070
4.24821,77.4898,2.9502100000000002,46.7579,1.12757,0.323933,0.349563,0.546654,0.371068,0.368722,0.195358,3,71,2071
4.33372,77.6382,3.61621,49.2152,1.0921,0.323794,0.307687,0.398485,0.282675,0.37424,0.200105,3,72,2072
4.31182,77.8929,3.17242,47.6429,1.0382,0.325906,0.300141,0.398826,0.263654,0.43829,0.198421,3,73,2073
4.28655,76.906,3.4356,47.9444,1.07713,0.346431,0.290176,0.322538,0.252061,0.2743,0.198735,3,74,2074
4.32604,73.5665,4.28385,47.9591,0.960565,0.330057,0.297303,0.363659,0.254256,0.386475,0.201414,3,75,2075
4.25627,74.2093,3.30669,46.8209,1.0619,0.321165,0.392394,0.398943,0.202798,0.346499,0.197936,3,76,2076
4.21349,70.0988,3.81406,47.7628,1.11409,0.330828,0.325327,0.335255,0.21736,0.343629,0.201859,3,77,2077
4.10299,76.2995,3.75483,45.4059,1.04168,0.301546,0.346308,0.265239,0.288477,0.379805,0.197975,3,78,2078
4.03052,76.2228,3.11934,45.9945,1.01204,0.318604,0.342746,0.348219,0.267353,0.406254,0.199062,3,79,2079
4.0761,76.5877,3.37905,45.3806,1.04013,0.306973,0.339804,0.338346,0.251435,0.384227,0.201712,3,80,2080
4.03682,70.672,3.1485,47.2499,1.12773,0.310973,0.367911,0.438868,0.32628,0.460843,0.194837,3,81,2081
4.0822,70.4884,3.68558,48.5901,1.04857,0.316166,0.323519,0.448433,0.343089,0.408762,0.203216,3,82,2082
4.04539,70.0614,3.45809,44.6611,1.06321,0.310361,0.319232,0.373088,0.275274,0.343596,0.194649,3,83,2083
4.0437,69.1507,3.29917,43.136,1.06679,0.303814,0.308771,0.398932,0.315788,0.365438,0.199192,3,84,2084
4.08393,70.3238,3.13067,45.1072,1.02514,0.297223,0.325778,0.327894,0.314118,0.42933,0.202687,3,85,2085
4.13655,71.6101,4.2715,48.4207,1.02583,0.290732,0.327563,0.398911,0.232132,0.37538,0.200431,3,86,2086
4.07907,74.05,3.37257,42.6811,1.12862,0.300615,0.322475,0.274818,0.265383,0.389904,0.197999,3,87,2087
4.13242,72.304,3.60643,44.7432,1.10217,0.307032,0.302809,0.352224,0.292488,0.396953,0.200705,3,88,2088
4.0797,71.9613,3.71999,44.321,1.0776,0.324815,0.316394,0.451907,0.263907,0.375443,0.198831,3,89,2089
