TVCL,TVVC,TVQ,TVVP,TVKA,omega[1],omega[2],omega[3],omega[4],omega[5],sigma_p,.chain,.iteration,.draw
4.23756,69.5803,3.93019,49.0846,0.98187,0.333511,0.314266,0.0200758,0.272664,0.298553,0.203043,3,308,2308
4.20546,73.5425,3.47922,49.7298,1.18539,0.319561,0.272416,0.158947,0.235399,0.305185,0.195415,3,309,2309
4.22119,71.9579,3.68695,49.6802,1.1072,0.289393,0.277914,0.140635,0.262144,0.356984,0.198487,3,310,2310
4.20961,71.5497,3.82743,48.4778,1.09742,0.29319,0.29814,0.240915,0.252352,0.358196,0.200211,3,311,2311
4.11807,73.406,3.72287,47.2924,1.09892,0.300287,0.244427,0.0790945,0.252887,0.354835,0.19853,3,312,2312
4.11004,73.3245,3.70438,47.4939,1.09534,0.300789,0.245069,0.0815079,0.251995,0.348187,0.198603,3,313,2313
4.11804,73.3766,3.78411,47.6539,1.04992,0.284498,0.246659,0.0667246,0.279363,0.352493,0.202737,3,314,2314
4.06403,69.1897,3.96219,48.8101,1.12115,0.283131,0.331973,0.0875004,0.291009,0.29393,0.200285,3,315,2315
4.08865,69.6533,4.04638,49.8262,1.10805,0.286406,0.334091,0.0972059,0.286651,0.295102,0.200037,3,316,2316
4.03939,69.841,3.67117,48.174,1.03747,0.287347,0.319899,0.138381,0.335586,0.267291,0.202354,3,317,2317
4.19877,68.401,4.45642,48.0005,1.03527,0.290948,0.279245,0.243647,0.281965,0.34191,0.19491,3,318,2318
4.16125,69.1216,4.0657,47.9412,1.07543,0.289265,0.285939,0.192256,0.341822,0.316251,0.196508,3,319,2319
4.18291,70.4668,4.29703,52.4654,1.00098,0.274714,0.367216,0.181934,0.314646,0.292076,0.198306,3,320,2320
4.2725,72.0103,4.19391,49.2188,1.06777,0.314228,0.336232,0.298772,0.309338,0.257329,0.197163,3,321,2321
4.31309,72.2403,3.89112,47.3034,1.04531,0.309715,0.327889,0.318955,0.253412,0.308176,0.198396,3,322,2322
4.29592,71.8377,4.19129,52.8558,1.08578,0.290932,0.343577,0.413668,0.295413,0.283652,0.196016,3,323,2323
4.21199,72.0765,3.67163,54.1272,1.0339,0.28579,0.388576,0.336836,0.249325,0.301067,0.200821,3,324,2324
4.20159,72.4007,3.47988,54.8567,1.0245,0.290716,0.376168,0.321623,0.258768,0.324962,0.201125,3,325,2325
4.24277,69.5727,4.32729,46.299,1.06063,0.295459,0.320273,0.20718,0.244149,0.349252,0.197881,3,326,2326
4.14903,68.654,3.82382,47.3165,1.05989,0.331151,0.329341,0.143067,0.272956,0.303623,0.205443,3,327,2327
4.17072,69.9641,3.82897,53.4427,1.02519,0.318978,0.307268,0.171379,0.214481,0.336809,0.200855,3,328,2328
4.29379,66.4183,4.01823,47.0823,1.03983,0.300343,0.336825,0.184614,0.272761,0.336671,0.19773,3,329,2329
4.09249,71.3662,3.64991,47.0628,1.04642,0.323867,0.28686,0.129659,0.356143,0.257851,0.2011,3,330,2330
4.18274,72.0468,4.18018,45.4303,1.05316,0.323907,0.317535,0.12218999999999999,0.257493,0.269891,0.19347,3,331,2331
4.15657,72.8837,3.78591,48.7014,1.10228,0.307619,0.271445,0.172919,0.222409,0.329012,0.198823,3,332,2332
4.11969,72.0317,4.09381,51.9056,1.02462,0.313954,0.304341,0.150738,0.361972,0.272536,0.204332,3,333,2333
4.11371,73.2688,4.05878,51.0652,1.07428,0.32242,0.371163,0.173158,0.207031,0.291909,0.196075,3,334,2334
4.1945,76.25,4.20314,49.9327,1.05325,0.349155,0.277508,0.19263,0.246022,0.265797,0.205841,3,335,2335
4.07561,74.4137,3.96956,53.0228,1.00006,0.339255,0.267691,0.265927,0.259611,0.286285,0.195664,3,336,2336
4.08063,74.6599,3.27989,47.1256,1.14369,0.317346,0.310771,0.220028,0.273195,0.40509,0.202557,3,337,2337
4.13132,71.6177,3.88654,49.2849,1.02909,0.303635,0.322499,0.250235,0.298072,0.315451,0.196981,3,338,2338
4.16081,79.386,3.54924,48.9818,1.19449,0.333048,0.295275,0.151781,0.351824,0.354769,0.200011,3,339,2339
4.03299,76.455,3.60413,49.6643,1.15212,0.342782,0.318551,0.22168,0.301778,0.328101,0.194985,3,340,2340
4.14438,65.2121,4.01605,48.1114,1.0025,0.33161,0.36094,0.171779,0.263553,0.348437,0.198148,3,341,2341
4.06745,65.7232,4.26173,50.8157,1.00921,0.351678,0.366505,0.234568,0.336876,0.423963,0.198498,3,342,2342
4.08105,66.4001,3.88608,51.6052,1.04106,0.330076,0.378534,0.255202,0.316841,0.386478,0.205397,3,343,2343
4.27996,66.3317,4.30981,52.8834,1.03118,0.344237,0.350988,0.25993,0.209774,0.313693,0.192607,3,344,2344
4.31418,78.7511,3.55942,45.4832,1.08854,0.280579,0.318925,0.0949571,0.292971,0.302454,0.210897,3,345,2345
4.19299,71.1545,3.94787,51.6846,1.05055,0.281144,0.339092,0.149986,0.291918,0.337736,0.192995,3,346,2346
4.21947,72.9834,3.9388,46.2321,1.02205,0.290961,0.321588,0.157675,0.26046,0.35247,0.210138,3,347,2347
4.23093,73.3498,3.51308,45.3589,1.0443,0.286544,0.312472,0.0741595,0.276455,0.40531,0.193284,3,348,2348
4.22705,72.7803,4.02027,50.4906,1.11006,0.313488,0.335747,0.145773,0.271711,0.318985,0.202963,3,349,2349
4.21209,71.8711,3.89504,48.085,1.07795,0.312494,0.373873,0.174704,0.237592,0.339117,0.198313,3,350,2350
4.13883,75.6381,3.40573,47.9338,1.13008,0.300572,0.364028,0.21366,0.260596,0.353759,0.20056,3,351,2351
4.12569,71.2521,4.04737,46.7178,1.00608,0.278704,0.289328,0.0514508,0.250274,0.301622,0.199029,3,352,2352
4.23606,72.8397,4.23897,50.7579,1.13372,0.320386,0.315469,0.213412,0.224685,0.353407,0.195148,3,353,2353
4.2455,68.4286,4.13759,49.6963,1.02892,0.311761,0.34269,0.251715,0.217843,0.321751,0.192909,3,354,2354
4.08613,76.9856,3.40192,50.9861,1.0736,0.31337,0.324994,0.26736,0.340699,0.312263,0.203394,3,355,2355
4.24076,69.5226,4.23566,50.0154,1.01369,0.308865,0.334115,0.168734,0.281852,0.305628,0.200321,3,356,2356
4.27364,70.0366,4.47262,51.9469,1.00617,0.302217,0.35008,0.183802,0.238884,0.32029,0.201389,3,357,2357
4.24077,68.3688,4.26755,48.3529,1.04952,0.280728,0.369413,0.214168,0.268378,0.378862,0.189162,3,358,2358
4.22784,66.4818,4.33917,50.3494,0.983711,0.290002,0.353542,0.17569100000000001,0.26059,0.33553500000000003,0.195166,3,359,2359
4.23931,68.6134,4.5886,47.355,0.98659,0.289489,0.371866,0.120711,0.256077,0.377967,0.198073,3,360,2360
4.16163,64.9227,4.14104,51.8575,0.949665,0.290193,0.409967,0.160186,0.240625,0.355091,0.199372,3,361,2361
4.27164,67.2394,4.97967,50.9614,0.970781,0.300139,0.347892,0.247958,0.197929,0.336699,0.199913,3,362,2362
4.23104,77.547,3.48554,41.4416,1.15722,0.281507,0.296235,0.130853,0.299612,0.300927,0.203189,3,363,2363
4.07343,71.617,3.92807,50.9796,1.01472,0.261073,0.31928,0.0396348,0.286942,0.269496,0.197657,3,364,2364
4.08333,77.963,3.43294,47.8032,1.14489,0.258254,0.332473,0.0528291,0.26199,0.359346,0.208058,3,365,2365
4.03467,77.5605,3.63861,47.0287,1.12156,0.261982,0.298176,0.111025,0.271286,0.342651,0.205146,3,366,2366
4.05533,76.5344,3.3684,47.1481,1.10087,0.272732,0.292261,0.0403106,0.249402,0.376254,0.198463,3,367,2367
4.19389,72.4011,4.30343,52.3394,1.08125,0.280871,0.347377,0.0422567,0.28306,0.280705,0.199554,3,368,2368
4.15878,75.1618,3.79496,44.2565,1.14518,0.272575,0.290859,0.0338239,0.309894,0.383921,0.1982,3,369,2369
4.17851,72.2116,4.05459,49.2073,0.914621,0.278734,0.306978,0.0656335,0.314591,0.306653,0.201163,3,370,2370
4.25235,72.8012,4.4064,50.007,1.01133,0.28748,0.33082,0.0420506,0.324139,0.338114,0.202919,3,371,2371
4.20888,72.2202,4.02533,46.7194,0.989499,0.275533,0.309332,0.0443525,0.327297,0.341822,0.201409,3,372,2372
4.14725,76.2711,3.5153,46.9785,1.1935,0.311018,0.265196,0.211629,0.322975,0.287655,0.197798,3,373,2373
4.1522,76.6131,3.41579,46.4336,1.21786,0.311891,0.262706,0.209213,0.32496,0.283529,0.197256,3,374,2374
4.09844,72.1961,3.83833,53.2451,1.07676,0.334356,0.31154,0.215255,0.292101,0.257325,0.202464,3,375,2375
4.01427,73.8402,3.74158,52.2427,1.12851,0.347337,0.307961,0.19519,0.319516,0.252868,0.203325,3,376,2376
4.16907,71.1543,3.93483,50.0255,0.988081,0.286358,0.3111,0.0985751,0.314896,0.308496,0.194042,3,377,2377
4.22093,70.5481,4.04094,48.904,1.03363,0.297452,0.369788,0.134409,0.252438,0.276686,0.206274,3,378,2378
4.19395,74.9142,3.39878,44.6584,1.18088,0.307379,0.323069,0.170153,0.263576,0.362416,0.192925,3,379,2379
4.16229,75.044,3.30481,41.5323,1.18647,0.298298,0.317091,0.144613,0.278675,0.317398,0.199123,3,380,2380
4.03605,68.4695,3.9619,53.3397,1.00506,0.276918,0.298547,0.25271,0.240551,0.321938,0.199319,3,381,2381
4.1831,78.7761,3.48664,47.7166,1.08973,0.280475,0.322639,0.226555,0.239583,0.261467,0.20178,3,382,2382
3.91288,73.2162,4.13199,52.4135,0.993172,0.314358,0.316908,0.249976,0.283235,0.32816,0.198898,3,383,2383
3.94487,72.7039,3.97631,49.6861,1.01516,0.29448,0.346469,0.187345,0.293767,0.28783,0.197541,3,384,2384
3.91049,70.7254,3.51686,48.9419,1.1766,0.285906,0.326003,0.155365,0.323784,0.335644,0.201729,3,385,2385
3.92013,72.2562,3.52876,47.1335,1.09094,0.311917,0.277469,0.0257225,0.31477,0.346139,0.200649,3,386,2386
3.99344,69.3121,4.24282,48.1878,1.06215,0.284546,0.389,0.133718,0.25907,0.274933,0.19854,3,387,2387
4.11213,75.7225,3.53626,49.1047,1.08608,0.271701,0.266137,0.140039,0.309443,0.382672,0.201559,3,388,2388
4.20125,75.8825,3.93631,48.27,1.13587,0.262741,0.3677,0.163806,0.250739,0.297037,0.199894,3,389,2389
4.1204,71.2902,3.85673,54.0729,1.05821,0.287394,0.352346,0.143641,0.350744,0.291297,0.201573,3,390,2390
4.05228,74.0532,4.22346,47.5126,1.04338,0.257973,0.341027,0.321142,0.187682,0.319391,0.192141,3,391,2391
4.17991,72.7963,4.3308,52.2142,1.00349,0.261687,0.305938,0.247243,0.153956,0.334356,0.198153,3,392,2392
4.09145,80.111,3.4087,43.948,1.12193,0.285707,0.320484,0.15676,0.294544,0.29439,0.198846,3,393,2393
4.05369,74.3577,3.62191,48.2015,1.05959,0.286424,0.292005,0.105891,0.253356,0.356855,0.20146,3,394,2394
3.95087,73.2191,3.59481,49.3303,1.02363,0.294395,0.298848,0.115395,0.274452,0.355778,0.195592,3,395,2395
4.01359,76.3543,3.8617,47.34,1.16831,0.31799500000000003,0.283201,0.0137095,0.327386,0.349442,0.199067,3,396,2396
4.0248100000000004,76.9685,3.76267,50.6195,1.10268,0.32016,0.336504,0.125251,0.256101,0.382926,0.197452,3,397,2397
3.9437,78.857,3.418,52.6538,1.14351,0.313053,0.356129,0.255964,0.30857,0.321526,0.199207,3,398,2398
3.97032,75.7246,3.31224,50.6726,0.99954,0.296254,0.388099,0.356595,0.257494,0.261558,0.197412,3,399,2399
4.08783,75.9953,3.69308,49.7414,1.1541,0.289713,0.327669,0.152162,0.330997,0.290578,0.198614,3,400,2400
4.0701599999999996,72.9972,3.68705,51.3135,1.11293,0.295189,0.339786,0.152954,0.314421,0.322128,0.201852,3,401,2401
4.07687,74.324,3.55604,51.4249,1.09215,0.288913,0.317326,0.172048,0.320686,0.344056,0.200848,3,402,2402
4.10795,73.5874,3.43903,49.1857,1.13941,0.278282,0.355207,0.25493,0.386104,0.330102,0.194481,3,403,2403
4.07128,73.0812,3.79505,47.3189,1.07163,0.276058,0.299125,0.123755,0.295575,0.34677,0.201019,3,404,2404
4.148,72.404,3.98913,45.1465,1.10397,0.270927,0.297723,0.0421295,0.311868,0.345611,0.199696,3,405,2405
4.00519,73.4074,3.86559,50.9786,1.03995,0.264212,0.317459,0.0531093,0.333199,0.304695,0.201782,3,406,2406
4.08454,78.5572,4.03836,47.5723,1.06906,0.265253,0.283965,0.161493,0.259129,0.339829,0.198587,3,407,2407
4.03182,75.7319,3.53513,52.3873,1.08985,0.290458,0.333497,0.160022,0.277678,0.355107,0.200631,3,408,2408
4.18095,72.9474,3.74418,47.9424,1.04103,0.283354,0.369757,0.142169,0.21351,0.381318,0.195478,3,409,2409
4.16284,71.55,3.92845,48.4867,0.99022,0.287368,0.350406,0.141622,0.258296,0.371005,0.197883,3,410,2410
4.1531,70.9005,3.86975,47.01,1.00415,0.284883,0.347825,0.115044,0.243072,0.367896,0.198519,3,411,2411
4.15589,71.8086,3.90635,48.3921,1.02536,0.283639,0.360037,0.188952,0.236227,0.390248,0.197351,3,412,2412
4.1206,75.943,3.20407,48.9418,1.12528,0.304122,0.303946,0.0976113,0.34127,0.344962,0.197389,3,413,2413
4.04312,76.1812,3.18276,46.4435,1.14611,0.302985,0.290779,0.046928,0.30392,0.357208,0.196606,3,414,2414
4.1149,76.0643,3.63998,48.5086,1.11745,0.305598,0.311712,0.0980174,0.327105,0.301305,0.207428,3,415,2415
4.10146,69.7073,3.87204,48.9892,1.08713,0.292026,0.303778,0.0771086,0.331389,0.338846,0.1935,3,416,2416
4.14944,73.4011,4.05787,51.4613,1.08714,0.312375,0.324099,0.0617387,0.314405,0.413677,0.201341,3,417,2417
4.19613,73.5767,4.05155,49.9676,1.04997,0.292314,0.330523,0.0183989,0.298855,0.393039,0.201371,3,418,2418
4.13104,74.1321,3.95329,44.1855,1.0684,0.316159,0.341742,0.0393944,0.287035,0.294228,0.195972,3,419,2419
4.08388,72.0929,4.01118,47.0461,1.1505,0.267865,0.278354,0.160487,0.331149,0.349501,0.20458,3,420,2420
3.98887,73.7708,3.76903,45.8784,1.08866,0.303273,0.350488,0.112181,0.287518,0.275768,0.196989,3,421,2421
3.99661,76.7654,3.53997,49.007,1.09506,0.308033,0.290642,0.159105,0.275379,0.288211,0.198682,3,422,2422
4.10121,72.7929,4.08384,46.3624,1.03958,0.278204,0.338359,0.230121,0.294181,0.310209,0.202566,3,423,2423
4.11516,70.0154,4.04255,47.5739,1.09807,0.29948,0.299633,0.123041,0.261687,0.330495,0.195179,3,424,2424
4.09446,76.4233,3.77786,47.5955,1.05095,0.311974,0.344293,0.191706,0.306765,0.303401,0.201883,3,425,2425
4.03093,73.7518,3.7612,47.4582,1.00543,0.311647,0.290291,0.0899421,0.271855,0.361239,0.196069,3,426,2426
4.06519,71.3462,4.31516,49.5601,1.049,0.323282,0.33626,0.0702838,0.252384,0.378919,0.199481,3,427,2427
4.17222,70.451,4.07228,47.157,1.01779,0.318649,0.308769,0.152302,0.229147,0.326835,0.196054,3,428,2428
4.14575,71.5682,4.43059,48.3344,0.976465,0.301779,0.353329,0.174192,0.252898,0.394236,0.201776,3,429,2429
4.02683,73.1632,3.60525,51.2268,1.13017,0.300145,0.319196,0.219613,0.274998,0.299601,0.188224,3,430,2430
4.04269,72.3221,3.92462,51.1765,1.02174,0.294479,0.304067,0.167996,0.246876,0.308379,0.211084,3,431,2431
4.15993,73.2076,3.64831,48.3418,1.13709,0.284614,0.334353,0.206721,0.317491,0.27183,0.192858,3,432,2432
4.16268,73.5236,3.97604,51.3276,1.13604,0.329723,0.307782,0.253036,0.287954,0.326027,0.201834,3,433,2433
4.04753,76.3595,3.26746,49.998,1.09542,0.356006,0.336897,0.316262,0.274328,0.273914,0.192415,3,434,2434
4.07428,78.7667,3.7231,51.5349,1.10483,0.296571,0.304064,0.396568,0.29084,0.356204,0.201038,3,435,2435
4.42247,74.9816,4.08364,48.4336,1.04577,0.328769,0.345301,0.2023,0.277008,0.28244,0.195076,3,436,2436
4.22375,76.0808,3.50476,51.2376,1.10087,0.302918,0.309717,0.295205,0.288688,0.320043,0.201633,3,437,2437
4.28151,74.0791,3.62949,50.3577,1.03325,0.301794,0.351161,0.29307,0.272795,0.272996,0.196751,3,438,2438
4.22286,75.1919,3.38855,51.0416,1.09218,0.312941,0.296844,0.159227,0.315347,0.295792,0.200646,3,439,2439
4.21725,72.2333,3.74767,49.1251,1.05975,0.304721,0.351081,0.0965943,0.330832,0.355849,0.197429,3,440,2440
4.34755,73.4774,4.00509,47.9217,1.01794,0.280651,0.328636,0.271236,0.279012,0.320906,0.200535,3,441,2441
4.20223,75.0333,4.1373,52.2738,1.0659,0.285948,0.304308,0.34659,0.29794,0.321191,0.194383,3,442,2442
4.18009,76.0802,3.91754,46.8391,1.0616,0.278687,0.294235,0.158956,0.253575,0.333513,0.203017,3,443,2443
4.09817,73.28,4.07141,51.7039,1.0716,0.286205,0.300298,0.271766,0.316921,0.347268,0.196288,3,444,2444
3.92563,74.7206,3.64781,49.9554,1.05521,0.289981,0.335277,0.262244,0.385536,0.393721,0.199312,3,445,2445
4.09878,73.953,3.73383,51.3051,1.14819,0.29083,0.282366,0.111707,0.331873,0.42354,0.19598,3,446,2446
4.1020200000000004,71.8884,3.97506,50.9124,0.984761,0.284064,0.343327,0.251082,0.251665,0.371349,0.199174,3,447,2447
4.16113,70.0739,3.88059,49.5539,1.05341,0.268047,0.29504,0.214763,0.241387,0.367252,0.198896,3,448,2448
4.24736,72.4383,4.11479,51.0233,1.05116,0.268314,0.339074,0.23381,0.286597,0.323362,0.197383,3,449,2449
4.26167,76.0421,3.38888,44.9895,1.17731,0.273775,0.324193,0.244675,0.281782,0.316822,0.201469,3,450,2450
4.19293,68.449,4.40407,52.0882,0.991803,0.273309,0.328842,0.328956,0.281838,0.326705,0.20284,3,451,2451
4.25258,61.63,4.94115,50.7107,0.966889,0.287201,0.462588,0.398407,0.264302,0.314431,0.193937,3,452,2452
4.25225,64.8071,4.74201,49.7964,1.00299,0.278213,0.430925,0.309712,0.372186,0.257531,0.195937,3,453,2453
4.24984,65.5619,4.96852,49.3304,0.987708,0.266617,0.406576,0.254135,0.317859,0.272626,0.19382,3,454,2454
4.17695,69.7477,5.06653,50.6067,1.00812,0.299477,0.380246,0.352401,0.301373,0.302816,0.206197,3,455,2455
4.20082,68.5866,5.26295,51.5726,0.982904,0.27986,0.352301,0.350334,0.297621,0.256018,0.201017,3,456,2456
4.25442,67.1573,4.044,48.7606,1.01995,0.278277,0.378467,0.300104,0.249709,0.326515,0.197572,3,457,2457
4.20086,73.3524,3.79519,47.5478,1.07408,0.259967,0.268609,0.22947,0.260973,0.398723,0.211698,3,458,2458
4.18431,69.739,3.75906,51.0847,1.04095,0.329621,0.295627,0.235281,0.216256,0.295272,0.194007,3,459,2459
4.22851,70.5348,4.23823,48.0435,1.12958,0.321842,0.269366,0.0895507,0.264852,0.419777,0.207395,3,460,2460
4.18801,74.6867,3.65274,45.6742,1.03325,0.290459,0.287492,0.0796553,0.358778,0.262267,0.195299,3,461,2461
4.11321,75.1273,3.73063,46.4145,1.05288,0.288314,0.305692,0.0771031,0.36892200000000003,0.262203,0.194824,3,462,2462
4.08155,74.1829,3.41808,48.3687,1.09396,0.300485,0.262424,0.220158,0.25785400000000003,0.346964,0.205514,3,463,2463
4.20431,74.325,4.04625,47.4751,1.07797,0.266276,0.312573,0.149068,0.295267,0.326878,0.196166,3,464,2464
4.12739,71.8086,3.90294,48.3646,0.997726,0.281431,0.325153,0.193054,0.20958,0.354632,0.202085,3,465,2465
4.18752,72.8726,3.99082,46.3561,1.0518,0.27331,0.289373,0.163101,0.252411,0.363614,0.193504,3,466,2466
3.9128,78.3268,3.46184,54.1494,1.10655,0.302706,0.265549,0.136907,0.345871,0.339369,0.202278,3,467,2467
4.19481,73.7598,3.71301,45.2861,1.07909,0.290049,0.336684,0.265079,0.259002,0.26438,0.199193,3,468,2468
4.1093,76.5516,3.48728,49.6185,1.04482,0.276539,0.29509,0.279113,0.263994,0.317353,0.194514,3,469,2469
4.28616,67.4176,4.35468,50.9377,0.997913,0.279953,0.346816,0.242801,0.261091,0.298126,0.200628,3,470,2470
4.34257,67.4958,4.5177,48.6189,1.01915,0.279278,0.354093,0.253985,0.255404,0.254409,0.198905,3,471,2471
4.27812,66.1349,4.29701,48.9997,0.979401,0.282714,0.345039,0.199748,0.255654,0.300125,0.19965,3,472,2472
4.32667,66.2356,4.53323,47.7,0.951282,0.295169,0.34142,0.200561,0.229545,0.368395,0.201932,3,473,2473
4.12204,69.2191,4.14292,48.9351,1.06482,0.269193,0.311034,0.26091,0.234408,0.235597,0.196833,3,474,2474
4.16782,66.0606,4.17344,51.0263,1.02026,0.289684,0.337342,0.246936,0.217671,0.293031,0.202101,3,475,2475
4.17308,71.2143,3.84947,48.7341,1.0829,0.28019,0.290479,0.275761,0.209521,0.289108,0.203037,3,476,2476
4.10652,71.3028,3.7427,49.9301,1.03935,0.296498,0.348578,0.17467,0.23016,0.376041,0.201246,3,477,2477
4.06058,73.9715,3.68158,52.5905,1.05719,0.279448,0.26513,0.143407,0.251701,0.333181,0.205059,3,478,2478
4.12236,74.1327,3.89957,48.9226,1.02768,0.273887,0.323607,0.281606,0.301466,0.346305,0.195129,3,479,2479
4.15141,73.8582,3.31452,48.8338,1.07675,0.288924,0.304452,0.300265,0.271554,0.291965,0.200194,3,480,2480
4.17582,73.9667,3.83852,54.0161,1.11104,0.292073,0.322572,0.364917,0.309822,0.320751,0.198212,3,481,2481
4.09401,70.6171,3.58156,50.8649,1.12559,0.270137,0.318842,0.294135,0.267802,0.271099,0.200523,3,482,2482
4.17707,72.0742,3.41083,50.0817,1.12118,0.25675,0.308378,0.294969,0.250614,0.260028,0.203695,3,483,2483
4.21369,74.0509,4.01736,43.6444,1.17821,0.254833,0.320717,0.150333,0.294145,0.312957,0.20082,3,484,2484
4.18418,73.3806,4.24647,48.7879,1.05719,0.252436,0.311603,0.0847652,0.27886,0.299387,0.20517,3,485,2485
4.04536,76.2849,3.68022,50.252,1.08904,0.272351,0.329637,0.206195,0.302792,0.345526,0.198134,3,486,2486
4.07404,76.689,3.76767,49.7503,1.0767,0.272522,0.36273300000000003,0.270862,0.297605,0.270497,0.201882,3,487,2487
4.09786,73.2668,3.79018,50.4911,1.0601,0.278954,0.30528,0.154577,0.303868,0.33389,0.197607,3,488,2488
4.0315,74.7839,3.96809,49.1917,1.07351,0.260976,0.357132,0.210826,0.243189,0.379132,0.198129,3,489,2489
4.09534,74.2136,3.89696,46.7877,1.0358,0.26052,0.321438,0.196982,0.262748,0.379687,0.195728,3,490,2490
4.07948,68.5769,4.51374,50.8852,1.0435,0.275432,0.287829,0.229759,0.257849,0.328443,0.199673,3,491,2491
4.11887,73.1661,3.48882,48.6836,1.10977,0.305852,0.337878,0.255301,0.261723,0.42143,0.196664,3,492,2492
4.21203,67.4278,4.63622,54.926,0.971185,0.330656,0.312273,0.21571,0.250778,0.332281,0.203316,3,493,2493
4.22463,73.0671,3.71762,49.6236,1.05699,0.317581,0.310439,0.251499,0.241837,0.332027,0.197243,3,494,2494
4.19607,72.6158,3.84678,49.3689,1.0404,0.299827,0.286403,0.296813,0.295218,0.318337,0.198501,3,495,2495
4.18603,70.1232,3.80094,49.3632,1.10582,0.29314,0.374837,0.261397,0.26276,0.323972,0.201815,3,496,2496
4.23873,71.0223,3.80568,48.3503,1.12511,0.288263,0.382689,0.215966,0.246891,0.32445,0.199181,3,497,2497
4.13348,71.5001,3.76765,51.852,1.08898,0.309329,0.313106,0.241237,0.257925,0.312903,0.196785,3,498,2498
4.10814,76.4638,3.21994,46.139,1.1038,0.312304,0.317105,0.215103,0.339938,0.27398,0.196958,3,499,2499
4.07282,68.152,3.89972,48.3985,1.04612,0.298936,0.351366,0.244588,0.353573,0.378016,0.198845,3,500,2500
3.96014,74.4134,3.64366,47.8197,1.1002,0.295953,0.318815,0.308931,0.236747,0.344796,0.199146,3,501,2501
3.94225,71.2341,3.29997,51.0663,1.0768,0.308177,0.359848,0.419573,0.336471,0.382532,0.194076,3,502,2502
3.93163,73.9056,3.76901,55.1218,1.16142,0.297437,0.356758,0.252237,0.287959,0.343066,0.202205,3,503,2503
3.88768,71.9322,3.74675,52.0781,1.13222,0.310591,0.321438,0.186067,0.324995,0.372112,0.195906,3,504,2504
4.07367,75.6878,3.45876,49.5808,1.0314,0.286729,0.317135,0.225147,0.360694,0.31729,0.202342,3,505,2505
4.16322,72.8222,3.98544,49.4379,1.01088,0.298638,0.267546,0.189206,0.372155,0.340187,0.193488,3,506,2506
4.21442,71.4451,4.00035,50.976,1.03333,0.284739,0.3288,0.156985,0.330982,0.322058,0.201614,3,507,2507
4.17136,71.5146,3.41864,49.2807,1.13509,0.277716,0.291631,0.315337,0.393727,0.373366,0.196299,3,508,2508
4.27635,71.5811,3.52649,49.964,1.04549,0.270521,0.328343,0.281779,0.381642,0.341315,0.202718,3,509,2509
4.26886,72.8157,3.36498,46.8534,1.16368,0.286338,0.318743,0.213487,0.317649,0.424744,0.195088,3,510,2510
4.38442,74.6845,3.58356,44.2432,1.04855,0.274887,0.2983,0.236489,0.457789,0.298402,0.198687,3,511,2511
4.37061,74.1551,3.761,47.0328,1.09358,0.282836,0.289179,0.252175,0.427788,0.353234,0.20229,3,512,2512
4.30636,73.9204,3.93161,49.4175,1.00775,0.279121,0.264934,0.0919637,0.218804,0.333287,0.198602,3,513,2513
4.2538,73.7684,3.84515,47.3947,1.10267,0.267442,0.287775,0.0642913,0.425516,0.336317,0.201854,3,514,2514
4.27499,74.1932,3.66587,47.8522,1.13389,0.272162,0.261172,0.0840547,0.36254,0.367866,0.199351,3,515,2515
4.22737,74.7261,3.95041,49.3003,1.03514,0.266676,0.355765,0.0580295,0.278713,0.28545,0.199673,3,516,2516
4.20974,72.008,3.39768,47.0888,1.12735,0.284508,0.322961,0.217775,0.339262,0.321343,0.204172,3,517,2517
4.17445,72.2724,3.56951,45.9134,1.01905,0.29739,0.334884,0.212815,0.254705,0.331239,0.191673,3,518,2518
4.2619,79.6806,3.6027,52.3241,1.018,0.287519,0.336792,0.252834,0.361921,0.398482,0.202964,3,519,2519
4.19135,74.873,3.68509,47.1481,0.986674,0.310008,0.310079,0.388407,0.379587,0.337618,0.192597,3,520,2520
4.16676,73.2052,3.94083,52.3943,1.0711,0.343594,0.317327,0.17205,0.30011,0.348069,0.198636,3,521,2521
4.23433,72.1309,3.72037,49.0783,1.10387,0.338107,0.30049,0.224805,0.311302,0.344186,0.198543,3,522,2522
4.08657,66.4424,4.48265,48.9319,1.04032,0.330875,0.358997,0.175967,0.316322,0.294198,0.203286,3,523,2523
4.02759,70.9845,3.56935,49.8982,1.06029,0.299207,0.379217,0.201643,0.388532,0.296247,0.195754,3,524,2524
4.16535,72.4386,3.49848,46.4755,1.0292,0.29841,0.334405,0.19622,0.352338,0.297026,0.19822,3,525,2525
4.16236,73.5856,3.92322,52.2179,1.04628,0.302882,0.377204,0.15342,0.342028,0.289521,0.198643,3,526,2526
4.26034,78.5598,3.24222,43.1824,1.1009,0.296507,0.34259,0.305177,0.349131,0.293571,0.195356,3,527,2527
4.21475,72.13,4.02999,48.0356,1.10341,0.282862,0.256245,0.254096,0.327298,0.279247,0.195337,3,528,2528
4.29291,70.973,4.08086,48.8816,0.980523,0.276146,0.291503,0.257081,0.295542,0.330629,0.202808,3,529,2529
4.15912,70.1962,3.94762,48.1134,1.09877,0.305539,0.268363,0.108246,0.323221,0.398165,0.197061,3,530,2530
4.25278,69.893,3.54353,45.0234,1.0637,0.303509,0.323843,0.152441,0.277855,0.368645,0.203931,3,531,2531
