TVCL,TVVC,TVQ,TVVP,TVKA,omega[1],omega[2],omega[3],omega[4],omega[5],sigma_p,.chain,.iteration,.draw
4.26763,72.0264,3.76615,47.7727,1.07617,0.304903,0.284719,0.0924821,0.24319,0.313517,0.198207,2,698,1698
4.28209,72.9594,4.01264,50.1241,1.07787,0.319888,0.316156,0.0508766,0.250132,0.291617,0.195323,2,699,1699
4.27632,71.5753,4.4462,51.1068,1.01575,0.28743,0.281644,0.181169,0.306515,0.380068,0.203585,2,700,1700
4.18999,68.6499,4.41976,49.9936,1.07776,0.261556,0.310145,0.250818,0.198917,0.347611,0.195781,2,701,1701
4.22219,65.8027,4.53543,49.4974,1.02364,0.251044,0.357336,0.254143,0.2753,0.334677,0.199991,2,702,1702
4.25492,66.319,4.65846,47.7887,1.04503,0.267155,0.386643,0.261649,0.170557,0.27029,0.208218,2,703,1703
4.14706,75.4706,3.93501,50.9987,1.06456,0.288832,0.260529,0.328941,0.338511,0.33931,0.197007,2,704,1704
4.12014,69.244,3.78916,52.8987,1.06457,0.304284,0.355341,0.422088,0.245015,0.213652,0.199289,2,705,1705
4.02928,69.5716,4.03289,53.1497,1.08573,0.310377,0.332168,0.402205,0.255981,0.24528,0.205171,2,706,1706
3.96301,69.3467,3.83749,51.2044,0.988728,0.288721,0.340383,0.39733,0.243034,0.277065,0.197085,2,707,1707
4.05503,69.178,4.20178,50.592,0.986042,0.270984,0.314391,0.325528,0.284852,0.252575,0.205674,2,708,1708
3.9499,72.1814,3.62258,46.5712,1.09631,0.318076,0.260874,0.12902,0.3305,0.27313,0.20231,2,709,1709
3.95041,69.4436,4.09727,46.7152,1.14633,0.319141,0.286127,0.150679,0.252121,0.268373,0.200202,2,710,1710
3.94106,74.3811,3.35151,49.6647,1.03851,0.285449,0.330435,0.213419,0.342307,0.272376,0.198392,2,711,1711
4.05931,69.8922,4.27044,52.9735,1.06365,0.306312,0.289857,0.111088,0.32257,0.309994,0.198482,2,712,1712
4.17216,75.3117,3.84171,47.5859,1.04861,0.288579,0.315544,0.139582,0.319087,0.358091,0.19811,2,713,1713
4.20804,72.7271,4.19448,48.4884,1.06505,0.272439,0.296473,0.20137,0.273254,0.290778,0.199948,2,714,1714
4.20214,74.5634,3.6024,49.8584,1.05959,0.283422,0.326361,0.29978900000000003,0.290174,0.351938,0.192919,2,715,1715
4.14847,75.375,3.70293,48.9643,1.02765,0.295686,0.335176,0.221924,0.216496,0.312916,0.205025,2,716,1716
4.09783,73.0366,3.48176,47.0931,1.10269,0.3179,0.2845,0.0854703,0.285038,0.32831,0.200235,2,717,1717
4.12856,72.3509,3.7836,48.3432,1.11858,0.326577,0.310065,0.0679535,0.296103,0.332313,0.199955,2,718,1718
4.07925,76.327,3.37735,48.3749,1.14058,0.339511,0.289377,0.022250700000000002,0.265361,0.316727,0.200742,2,719,1719
4.08577,76.7122,3.52626,48.2719,1.03555,0.303734,0.304887,0.0618107,0.277492,0.295909,0.201631,2,720,1720
4.08921,76.3422,3.48123,51.021,1.12262,0.324312,0.273319,0.126089,0.360333,0.334877,0.198986,2,721,1721
3.98385,68.8659,3.59498,48.0671,1.0317,0.301451,0.324699,0.150104,0.280967,0.352863,0.193662,2,722,1722
4.11946,74.3126,3.72641,49.2597,1.07324,0.312346,0.283102,0.00236556,0.378877,0.304195,0.194029,2,723,1723
4.11349,76.1357,3.32806,46.5572,1.16626,0.304872,0.295907,0.00276537,0.352937,0.284582,0.204492,2,724,1724
4.10275,72.1924,3.48742,51.1865,1.05293,0.294338,0.335161,0.192402,0.28846,0.311367,0.200672,2,725,1725
4.06801,74.963,3.84377,48.196,1.09526,0.279856,0.317389,0.00623189,0.312203,0.327915,0.200902,2,726,1726
4.0363,73.342,3.59203,49.0269,1.03902,0.284803,0.303791,0.0824998,0.330319,0.324808,0.202098,2,727,1727
4.0072,73.1624,3.61276,49.7734,1.05792,0.292316,0.295735,0.0671295,0.333237,0.334464,0.200925,2,728,1728
4.00223,73.1508,3.93839,50.4269,0.990228,0.301332,0.294697,0.0927103,0.333663,0.327662,0.195556,2,729,1729
4.06846,76.1585,3.25961,43.9036,1.22364,0.359572,0.255811,0.169403,0.36449,0.29858,0.196487,2,730,1730
4.11,76.7566,3.55986,49.134,1.04547,0.297498,0.340627,0.22944,0.312453,0.293507,0.198362,2,731,1731
4.11513,80.7709,3.43067,40.7436,1.10223,0.298641,0.29807,0.183524,0.326656,0.23706,0.196413,2,732,1732
4.05334,74.0924,3.71033,51.349,1.05757,0.300133,0.310422,0.159202,0.299857,0.296418,0.207954,2,733,1733
4.01471,72.1203,3.30947,46.1871,1.13106,0.300607,0.301471,0.127581,0.327204,0.322356,0.189462,2,734,1734
3.98694,69.8682,3.84247,52.9437,1.07281,0.320352,0.356922,0.147147,0.276142,0.296456,0.206101,2,735,1735
4.02719,74.9088,3.50704,48.0569,1.15571,0.304128,0.287821,0.0957029,0.352987,0.318956,0.197474,2,736,1736
4.03299,75.8016,3.52794,48.7285,1.1596,0.317402,0.308912,0.12589,0.325212,0.320319,0.197143,2,737,1737
4.04911,71.419,4.0067,47.7048,1.04001,0.308004,0.337637,0.00745989,0.249295,0.359291,0.196027,2,738,1738
4.00742,73.7211,3.60332,47.264,1.11496,0.317564,0.331941,0.020247,0.332645,0.338755,0.205008,2,739,1739
4.02226,74.6905,3.72963,46.2594,1.08233,0.302046,0.296501,0.0349135,0.256034,0.273563,0.202439,2,740,1740
4.04247,74.4555,3.62449,46.7893,1.09696,0.298291,0.303206,0.0647371,0.253174,0.296334,0.199582,2,741,1741
4.00983,75.0072,3.66138,49.1496,1.07153,0.314282,0.297701,0.0529715,0.29034,0.285251,0.201893,2,742,1742
4.04234,76.4651,3.50773,47.5648,1.15951,0.277782,0.262321,0.0674009,0.209789,0.306828,0.200213,2,743,1743
4.31659,76.2429,3.60968,46.8839,1.04383,0.306649,0.278348,0.141486,0.253622,0.272382,0.198775,2,744,1744
4.25722,74.6896,3.58868,53.7581,1.12533,0.292395,0.281416,0.0894326,0.289962,0.290076,0.201026,2,745,1745
4.22705,74.3088,3.7705,53.5816,1.12248,0.290227,0.294317,0.136518,0.279131,0.280548,0.201207,2,746,1746
4.23735,74.3646,3.74871,54.3923,1.13376,0.302825,0.286392,0.141347,0.273491,0.282424,0.202007,2,747,1747
4.14561,73.0164,3.87525,49.9181,1.04613,0.29432,0.333124,0.176223,0.225756,0.334811,0.201159,2,748,1748
4.20245,74.3317,3.73918,47.9329,1.12178,0.313653,0.309942,0.318625,0.290952,0.328402,0.196071,2,749,1749
4.21776,76.8814,3.61529,47.3978,1.10739,0.278094,0.305223,0.16882,0.260103,0.298114,0.203069,2,750,1750
4.20985,71.3527,3.81061,49.6012,1.02177,0.284771,0.340752,0.187121,0.281133,0.314855,0.19964,2,751,1751
4.18122,72.5153,3.75168,47.2802,1.0476,0.284852,0.328863,0.162784,0.30587,0.272058,0.200192,2,752,1752
4.11841,69.4493,3.77311,52.9101,1.02789,0.302171,0.327634,0.355179,0.252084,0.314649,0.196385,2,753,1753
4.08015,73.7849,3.39193,45.8027,1.09722,0.311696,0.304984,0.223284,0.317771,0.34805,0.199951,2,754,1754
4.18761,70.5619,3.55483,52.3371,1.00636,0.328494,0.336477,0.129996,0.332831,0.31243,0.192943,2,755,1755
4.13515,71.8257,3.86429,48.3141,1.00492,0.291559,0.272497,0.0358689,0.35832,0.397321,0.204856,2,756,1756
3.92566,69.7957,3.84812,50.6243,1.09301,0.328278,0.324407,0.134824,0.302151,0.298114,0.197507,2,757,1757
4.04614,70.8272,4.03259,46.7131,1.01438,0.28732,0.310201,0.0190951,0.296631,0.385392,0.197614,2,758,1758
3.95115,74.499,3.70757,50.4186,1.14123,0.307705,0.281381,0.00242622,0.400296,0.295302,0.204888,2,759,1759
3.96488,72.4075,3.9646,46.5964,1.00693,0.28899,0.29456,0.163046,0.216286,0.294138,0.200877,2,760,1760
3.99984,76.8833,3.9374,49.3275,1.17658,0.289337,0.330979,0.0372485,0.252455,0.38203,0.199749,2,761,1761
4.06063,68.6215,4.05243,47.8193,0.962436,0.293777,0.347259,0.11524,0.278172,0.31962,0.197784,2,762,1762
4.15649,70.7532,3.94846,54.1027,1.02312,0.289784,0.289731,0.275497,0.205371,0.320423,0.192776,2,763,1763
4.26171,72.9868,3.82698,50.4675,1.10171,0.276163,0.277947,0.28099,0.288217,0.288846,0.197333,2,764,1764
4.22597,72.2324,4.08845,50.2908,1.11778,0.273945,0.282034,0.344967,0.288136,0.298961,0.195624,2,765,1765
4.23266,71.5742,3.69868,48.6673,1.15377,0.281621,0.315738,0.300045,0.243992,0.326124,0.191495,2,766,1766
4.24226,69.7504,4.02673,51.7961,1.06593,0.286272,0.315435,0.283153,0.243628,0.313493,0.20329,2,767,1767
4.04917,73.1875,3.49892,46.8171,1.06061,0.265318,0.311706,0.179244,0.316273,0.331584,0.199685,2,768,1768
4.04485,71.6156,4.06024,54.7803,1.04753,0.290196,0.3536,0.246464,0.270175,0.306687,0.193449,2,769,1769
4.123,75.1005,3.87609,46.6989,1.13841,0.292939,0.275514,0.182666,0.282283,0.316077,0.191372,2,770,1770
4.04175,71.6631,3.77963,52.2864,1.02708,0.307544,0.357162,0.295597,0.189595,0.333012,0.198536,2,771,1771
4.2287,72.9349,3.76602,48.6243,1.12651,0.305755,0.271704,0.173331,0.268297,0.381462,0.198083,2,772,1772
4.29549,71.5165,3.92294,49.2626,1.04348,0.27777,0.336988,0.120455,0.234454,0.33361,0.199571,2,773,1773
4.31092,74.617,3.61695,49.8259,1.13416,0.285417,0.328643,0.137524,0.195344,0.308567,0.201129,2,774,1774
4.37755,73.9701,4.19168,49.2634,1.00676,0.273045,0.303772,0.00161215,0.336693,0.348747,0.204995,2,775,1775
4.08971,70.6909,3.39407,47.3621,1.11615,0.26762,0.313859,0.05123,0.283422,0.330673,0.207695,2,776,1776
3.96802,68.8401,4.43476,48.7581,1.07421,0.293492,0.294519,0.111458,0.2415,0.296921,0.198796,2,777,1777
4.09497,81.1841,3.59513,47.9839,1.15426,0.265039,0.28005,0.19683,0.263169,0.300274,0.204162,2,778,1778
4.11281,72.6412,3.60117,48.7005,1.09812,0.301409,0.315282,0.278854,0.209048,0.281169,0.200385,2,779,1779
4.04257,68.2442,4.18511,50.7104,1.06988,0.280274,0.312092,0.325459,0.225838,0.3105,0.202552,2,780,1780
4.08225,75.3,3.65677,53.4045,1.09871,0.264622,0.26809500000000003,0.227504,0.282397,0.251455,0.193632,2,781,1781
3.92924,75.4533,3.37707,48.6693,1.12431,0.272854,0.332321,0.300548,0.312309,0.293911,0.195083,2,782,1782
4.01244,76.7501,3.46339,51.3198,1.17775,0.268671,0.352895,0.254863,0.297905,0.290198,0.198137,2,783,1783
3.89956,69.651,4.08291,54.7942,1.07876,0.284261,0.326134,0.168543,0.34967,0.289889,0.203008,2,784,1784
4.02753,73.1654,4.03245,51.0415,1.03244,0.279841,0.299598,0.167858,0.218539,0.300674,0.205386,2,785,1785
4.07656,73.9765,3.78897,51.826,1.09619,0.271909,0.254664,0.189362,0.265628,0.308235,0.194587,2,786,1786
4.0571,71.4593,4.06543,52.8581,1.07644,0.2738,0.276623,0.174669,0.215023,0.379746,0.190038,2,787,1787
4.0495,75.5995,3.60199,49.7276,1.02416,0.258742,0.305842,0.167931,0.237839,0.328662,0.20016,2,788,1788
3.95176,73.3592,3.57996,47.7375,1.07158,0.303548,0.298407,0.248974,0.293879,0.280255,0.195026,2,789,1789
3.97765,72.1383,3.79974,51.9794,1.02543,0.27845,0.336315,0.199262,0.281034,0.334502,0.201701,2,790,1790
4.10937,73.6387,3.90901,49.285,1.06687,0.280591,0.307347,0.239213,0.268018,0.337184,0.193604,2,791,1791
4.1418,78.4191,3.35693,46.4289,1.08052,0.30301,0.30322,0.140324,0.381119,0.315066,0.200643,2,792,1792
4.1133,74.9639,4.13308,44.9428,1.0685,0.282751,0.36856,0.045788,0.246356,0.380406,0.193638,2,793,1793
4.11336,75.3474,4.19375,45.3456,1.08885,0.273536,0.359122,0.0600105,0.247496,0.386227,0.193318,2,794,1794
4.05143,78.9548,3.51599,48.2664,1.12482,0.286609,0.326912,0.026019,0.324459,0.357699,0.199928,2,795,1795
4.06505,79.9735,3.77392,47.4902,1.07972,0.279982,0.319593,0.00990836,0.362237,0.342765,0.195336,2,796,1796
4.06948,73.9769,3.72799,48.2886,1.0968,0.265033,0.33758,0.0400011,0.317306,0.385719,0.198073,2,797,1797
4.0801,72.0486,3.6133,48.2115,1.0384,0.282377,0.334034,0.00674364,0.355275,0.375208,0.19998,2,798,1798
4.10625,72.4162,3.44227,47.0592,1.03456,0.285749,0.325874,0.00527206,0.356647,0.378463,0.201156,2,799,1799
4.12691,73.7535,3.34723,44.8011,1.11877,0.297629,0.299041,0.00816196,0.318188,0.321416,0.19873,2,800,1800
4.15972,74.564,4.22179,53.0344,1.00041,0.310887,0.271429,0.0756057,0.290789,0.407551,0.205428,2,801,1801
4.07132,79.5813,3.79031,49.6863,1.0686,0.330721,0.29233,0.149102,0.236087,0.334558,0.195412,2,802,1802
3.9045,70.9572,3.96312,46.6706,0.974891,0.313162,0.294411,0.00124342,0.338577,0.435965,0.201628,2,803,1803
3.88782,72.6851,3.5073,51.4072,1.14851,0.282447,0.296965,0.00163191,0.318717,0.339494,0.197833,2,804,1804
3.91658,69.5721,3.82775,49.0426,1.03,0.284382,0.318369,0.0630356,0.299337,0.307028,0.200622,2,805,1805
3.94865,80.4647,3.48728,51.2984,1.11331,0.331109,0.295382,0.136979,0.318972,0.321301,0.203232,2,806,1806
4.02498,69.69,3.98357,48.8109,1.01227,0.272804,0.291681,0.0438637,0.250704,0.314158,0.203538,2,807,1807
3.99195,73.5209,3.49193,49.3354,1.09174,0.342447,0.337382,0.206324,0.275572,0.374001,0.199579,2,808,1808
4.15134,69.4412,4.35397,48.2874,1.04853,0.31579,0.30997,0.112627,0.272148,0.328525,0.204338,2,809,1809
4.17377,72.544,3.80229,49.3803,1.07644,0.317898,0.328324,0.0487185,0.3554,0.327608,0.192167,2,810,1810
4.11487,72.9776,3.69998,51.5447,1.05866,0.304712,0.312908,0.0236436,0.282326,0.336343,0.201533,2,811,1811
4.19006,73.0104,3.68706,46.9764,1.08826,0.32599,0.326462,0.135004,0.37769,0.270303,0.20019700000000001,2,812,1812
3.87672,70.5973,3.83096,49.4101,1.06135,0.321611,0.32394,0.0541677,0.285227,0.339119,0.200853,2,813,1813
3.85357,70.1175,3.6672,49.4979,1.04794,0.319361,0.282426,0.0355148,0.276058,0.322708,0.198402,2,814,1814
3.88975,72.5804,3.61948,50.1745,1.07638,0.339808,0.316114,0.159877,0.295479,0.351809,0.206611,2,815,1815
4.01071,70.9269,3.86942,47.3777,1.04992,0.329013,0.306744,0.0678753,0.267866,0.294563,0.20153,2,816,1816
4.06856,74.4046,3.9505,47.7379,1.18006,0.341216,0.286631,0.0716419,0.277118,0.312827,0.20798,2,817,1817
4.05542,77.6984,3.81945,50.9459,1.01385,0.344359,0.31282,0.109192,0.203929,0.325872,0.207043,2,818,1818
3.97339,74.2089,3.47721,45.115,1.18332,0.294205,0.302124,0.235714,0.288044,0.334104,0.204408,2,819,1819
3.95686,67.1268,4.01442,58.2732,0.97693,0.307933,0.337171,0.259894,0.222317,0.254006,0.197159,2,820,1820
3.91201,71.1342,3.3322600000000002,43.8476,1.12078,0.273468,0.292441,0.193455,0.31092,0.323706,0.20829,2,821,1821
4.04059,71.8174,4.17279,53.3533,1.00868,0.289898,0.266961,0.239757,0.275449,0.314736,0.19532,2,822,1822
3.90039,71.1806,3.34066,53.8684,1.07036,0.301996,0.32127,0.312617,0.307243,0.288308,0.205871,2,823,1823
4.01508,77.5945,3.64873,53.1547,1.07767,0.301871,0.288552,0.323372,0.294882,0.269093,0.199692,2,824,1824
4.01888,77.7486,3.72177,52.6294,1.087,0.277875,0.287908,0.331417,0.242664,0.357678,0.201467,2,825,1825
3.9739,73.5565,3.62507,57.4313,1.02564,0.278956,0.273307,0.284453,0.218712,0.324482,0.202815,2,826,1826
4.09165,78.7765,4.23591,50.8185,1.06829,0.268255,0.265925,0.413623,0.298026,0.337184,0.198861,2,827,1827
4.02596,76.9545,4.34259,52.3432,1.01136,0.25859,0.29534,0.30434,0.216332,0.367741,0.197817,2,828,1828
3.95175,79.4704,4.20785,53.9416,1.03539,0.258238,0.32359,0.281243,0.272299,0.459167,0.194343,2,829,1829
4.04944,73.2278,3.40038,48.9782,1.06762,0.276172,0.372413,0.343332,0.264143,0.36946,0.194637,2,830,1830
4.17774,70.7114,4.00778,47.1983,1.08989,0.282623,0.282057,0.313141,0.27351,0.42193,0.201595,2,831,1831
4.0794,74.526,3.53843,48.0391,1.16433,0.320977,0.322497,0.225743,0.372669,0.386731,0.202519,2,832,1832
4.02032,73.033,3.86748,52.2695,0.936733,0.28768,0.31487,0.313163,0.261178,0.351593,0.198576,2,833,1833
4.00053,73.4417,3.80344,48.5496,1.07138,0.278691,0.284391,0.431971,0.276602,0.341726,0.200887,2,834,1834
4.14281,70.4762,3.64868,51.3928,1.06031,0.271777,0.37769,0.479085,0.302379,0.288283,0.200252,2,835,1835
4.14077,70.6725,3.67707,50.0606,1.06513,0.275633,0.370913,0.495816,0.298739,0.297582,0.199781,2,836,1836
4.08541,68.5618,4.06817,48.0139,1.10219,0.283724,0.283387,0.455442,0.359868,0.384178,0.197561,2,837,1837
4.13759,71.1195,3.41752,54.4185,1.04092,0.304737,0.321583,0.440292,0.350293,0.28141,0.195486,2,838,1838
4.21728,72.452,3.12705,50.2049,1.10527,0.293197,0.336608,0.410208,0.403456,0.269684,0.193321,2,839,1839
4.24402,72.0288,3.65202,50.4797,1.06537,0.30756,0.333812,0.428294,0.352966,0.244767,0.197117,2,840,1840
4.08941,75.2804,3.60691,45.6562,1.08254,0.323861,0.320337,0.156514,0.307784,0.324392,0.192855,2,841,1841
4.18354,70.6052,3.96519,49.9875,1.04477,0.313794,0.278889,0.215773,0.281755,0.305218,0.202702,2,842,1842
4.1247,73.5953,3.93443,45.4751,1.12595,0.302152,0.29601,0.0994072,0.312347,0.270502,0.195969,2,843,1843
4.09216,72.7088,4.02573,45.7121,1.07961,0.295061,0.340564,0.131302,0.288465,0.311316,0.203319,2,844,1844
4.16639,73.6427,3.54808,48.1844,1.10778,0.314566,0.306177,0.207833,0.295921,0.314513,0.204681,2,845,1845
4.38826,70.6356,3.60853,45.7935,1.06447,0.304818,0.361085,0.262124,0.341703,0.233999,0.205345,2,846,1846
4.43275,69.4474,3.77709,51.5828,1.05564,0.303126,0.315822,0.23614,0.270297,0.390146,0.198805,2,847,1847
4.17154,76.2561,3.13784,48.137,1.11582,0.278487,0.306791,0.247532,0.49688,0.238014,0.19729,2,848,1848
4.31582,70.6229,3.47566,51.8322,1.07053,0.326308,0.278257,0.146663,0.325004,0.331883,0.20772,2,849,1849
4.18133,71.5352,3.86304,46.7532,1.07158,0.322811,0.298566,0.0724238,0.324041,0.313568,0.196277,2,850,1850
4.29136,72.104,4.13396,51.2812,1.0964,0.282647,0.291491,0.0500163,0.318295,0.271481,0.200654,2,851,1851
4.26968,72.6521,3.90383,46.6219,1.11428,0.27458,0.305627,0.0996685,0.292038,0.34596,0.196459,2,852,1852
4.19252,72.7784,3.68224,49.1489,1.03998,0.293528,0.301346,0.0395648,0.299856,0.345474,0.199475,2,853,1853
4.06133,70.8209,3.66502,46.7271,1.12365,0.282415,0.348957,0.106682,0.304098,0.358051,0.202981,2,854,1854
4.06918,77.9319,3.46264,47.6564,1.08238,0.341828,0.27761,0.238871,0.246495,0.303127,0.197951,2,855,1855
4.2343,70.8163,4.01714,47.3601,1.09314,0.304362,0.332038,0.389525,0.249953,0.310735,0.198276,2,856,1856
4.25113,70.2406,3.78348,48.5056,1.07374,0.290113,0.311721,0.290957,0.256072,0.275707,0.19881,2,857,1857
4.21627,68.6033,3.9047,47.0473,1.07408,0.323639,0.338884,0.122858,0.28363,0.262337,0.199977,2,858,1858
4.20999,70.2107,4.04895,48.6017,1.0959,0.326236,0.28888,0.338269,0.226477,0.286575,0.204494,2,859,1859
4.05482,70.168,4.09386,50.3996,1.06323,0.322479,0.367376,0.220277,0.179603,0.261144,0.195604,2,860,1860
4.09059,72.8652,3.94985,44.7711,1.11954,0.303792,0.279183,0.275384,0.288068,0.261124,0.203711,2,861,1861
4.13887,70.9544,3.85185,47.3397,0.972469,0.263312,0.301007,0.106993,0.225795,0.269376,0.205391,2,862,1862
3.8852,73.6775,3.63588,48.0127,1.09912,0.267058,0.314926,0.175594,0.257787,0.290368,0.198422,2,863,1863
4.05907,70.3906,4.17992,49.4005,1.02896,0.312015,0.302418,0.0761483,0.275186,0.3236,0.197862,2,864,1864
4.14962,68.2545,4.17366,49.3089,0.996413,0.312088,0.308662,0.0925795,0.256332,0.331211,0.198254,2,865,1865
4.17702,73.388,3.90704,46.4733,1.07705,0.273588,0.307507,0.0995733,0.318713,0.317721,0.198184,2,866,1866
4.18668,75.3074,3.86917,46.7047,1.11375,0.265925,0.325527,0.166934,0.361175,0.290112,0.198219,2,867,1867
4.1381,75.9547,4.00006,49.5703,1.04777,0.303623,0.258323,0.00672983,0.300171,0.328157,0.202051,2,868,1868
4.16819,74.4213,3.98427,47.1235,1.08953,0.300478,0.334137,0.0451543,0.29587,0.327048,0.202036,2,869,1869
4.29239,73.1829,4.11099,48.143,1.10073,0.296188,0.301173,0.121093,0.219362,0.31457,0.202396,2,870,1870
4.22878,70.1344,3.78075,47.8759,1.10187,0.277718,0.315519,0.0268426,0.28594,0.350945,0.206832,2,871,1871
4.06287,74.2838,3.70694,48.9494,1.00801,0.321407,0.303605,0.119911,0.294896,0.339016,0.203478,2,872,1872
4.17865,72.2358,3.99523,49.9195,1.08218,0.289956,0.256967,0.108398,0.343999,0.315522,0.198734,2,873,1873
4.21923,74.0131,3.94944,49.2767,1.07053,0.296404,0.302645,0.218099,0.27914,0.273327,0.202371,2,874,1874
4.15995,70.1157,3.77528,49.0982,1.03388,0.295335,0.325025,0.196298,0.263723,0.319201,0.202673,2,875,1875
4.33957,73.3453,3.61771,48.2368,1.09533,0.312043,0.323201,0.140869,0.215542,0.278483,0.20119,2,876,1876
4.40456,66.8285,4.07429,48.6851,1.02015,0.313144,0.286027,0.16451,0.248349,0.363755,0.197131,2,877,1877
4.19233,72.3197,4.25389,48.307,1.07588,0.318784,0.319569,0.193759,0.167463,0.374477,0.20442,2,878,1878
4.1787,74.7045,3.72611,48.6694,1.11305,0.304323,0.313639,0.172483,0.24678,0.28837,0.195704,2,879,1879
4.09817,72.8727,3.90663,49.4263,1.08217,0.31389,0.278945,0.10663,0.281268,0.262761,0.201317,2,880,1880
4.13727,70.8209,4.32485,51.8775,1.0289,0.309012,0.280723,0.210915,0.213504,0.261031,0.203981,2,881,1881
4.19422,73.9371,4.07335,48.4086,1.04427,0.286455,0.283222,0.099868,0.257823,0.289556,0.202201,2,882,1882
4.32257,71.764,3.81613,50.0718,1.05959,0.295344,0.270621,0.156554,0.232497,0.327892,0.199657,2,883,1883
4.36468,73.4478,3.80461,49.4247,1.0743,0.303832,0.264475,0.123797,0.280253,0.322554,0.201489,2,884,1884
4.16849,75.2026,3.64492,50.5318,1.08547,0.303848,0.310421,0.298334,0.254217,0.292239,0.190117,2,885,1885
4.10865,72.7763,3.88617,49.4918,1.06622,0.306439,0.367345,0.316813,0.239458,0.353762,0.206346,2,886,1886
4.07113,74.3275,3.79238,51.9986,1.11028,0.300503,0.369012,0.246778,0.330481,0.324738,0.198583,2,887,1887
4.10726,71.9792,4.21872,50.5744,1.02772,0.328896,0.278609,0.182824,0.342826,0.289153,0.195784,2,888,1888
4.13286,72.7301,4.32416,48.7115,1.03417,0.329427,0.275466,0.310299,0.298508,0.260447,0.192604,2,889,1889
3.8729,70.917,3.51187,50.8201,1.13962,0.290611,0.33026,0.361966,0.311693,0.281006,0.192545,2,890,1890
3.79428,69.6569,3.60765,50.1386,1.07454,0.301515,0.347418,0.341625,0.262851,0.272436,0.192488,2,891,1891
3.74495,73.1422,3.45355,48.7494,1.05615,0.319126,0.313942,0.338331,0.289415,0.353854,0.199834,2,892,1892
4.11153,73.8269,3.74484,53.0438,1.08328,0.306782,0.322374,0.292808,0.31738,0.286173,0.202701,2,893,1893
4.09619,66.9531,4.12112,51.6023,1.01941,0.323426,0.32337,0.310864,0.234577,0.293262,0.197059,2,894,1894
4.09103,66.8469,3.90792,49.4329,0.985394,0.297786,0.294495,0.248059,0.21967,0.30525,0.197207,2,895,1895
4.18701,70.8994,3.93204,46.3986,1.004,0.286636,0.340121,0.289325,0.184641,0.33015099999999997,0.194264,2,896,1896
4.2094,75.1492,3.47713,53.022,1.10771,0.305215,0.299245,0.309891,0.310862,0.276817,0.201883,2,897,1897
4.10811,71.8281,3.90428,47.1937,1.06948,0.317526,0.333706,0.307258,0.285349,0.30336,0.198001,2,898,1898
4.17999,76.634,3.1031,51.8281,1.1462,0.280823,0.345253,0.316172,0.266371,0.245211,0.205876,2,899,1899
4.1582,75.8883,3.23555,47.9644,1.15837,0.271103,0.337949,0.357577,0.26207,0.272921,0.199705,2,900,1900
4.18579,76.8536,3.65775,53.7252,1.0376,0.29238,0.310273,0.208897,0.297607,0.377652,0.200441,2,901,1901
4.27703,75.0046,3.2422,50.8455,1.03753,0.299911,0.342376,0.302071,0.350417,0.343033,0.200162,2,902,1902
4.27621,77.0573,3.61466,49.3464,1.10051,0.297684,0.344772,0.106237,0.291113,0.271683,0.203387,2,903,1903
4.1932,74.69,3.61993,50.9206,1.00042,0.281216,0.312336,0.0744678,0.281038,0.275857,0.199962,2,904,1904
4.20905,71.0529,3.34553,48.6564,1.10187,0.316229,0.336527,0.132183,0.341304,0.349824,0.19764,2,905,1905
4.40417,74.501,3.91035,47.4428,1.09363,0.323597,0.291715,0.224618,0.359622,0.309085,0.201463,2,906,1906
4.44991,75.0672,3.70722,45.6356,1.09725,0.312327,0.301579,0.162699,0.358688,0.27683,0.202949,2,907,1907
4.40757,74.9422,3.57268,50.8586,1.13665,0.318243,0.318633,0.205414,0.285625,0.355093,0.195195,2,908,1908
4.30135,68.4258,4.31521,50.017,1.04398,0.316477,0.342818,0.217991,0.235278,0.354547,0.195413,2,909,1909
4.03289,75.846,3.27825,47.2696,1.07599,0.303298,0.316287,0.351004,0.286574,0.260545,0.194393,2,910,1910
4.10658,77.9526,3.36572,52.2505,1.09846,0.310345,0.288495,0.324593,0.283257,0.287395,0.194586,2,911,1911
4.13842,75.0241,3.83846,49.2934,1.05218,0.293976,0.331554,0.193875,0.296515,0.331568,0.200655,2,912,1912
4.09063,72.6319,3.48873,50.9086,1.11706,0.309231,0.31072,0.312091,0.261424,0.26647,0.199251,2,913,1913
3.99997,71.2302,3.41025,56.1462,0.984719,0.288812,0.310365,0.320452,0.338263,0.359566,0.207285,2,914,1914
4.02162,73.5583,3.77232,51.0875,1.09351,0.268327,0.342903,0.256379,0.330122,0.297582,0.186822,2,915,1915
4.06865,72.1284,3.61872,52.446,1.08814,0.289727,0.346731,0.246651,0.34147,0.329376,0.204453,2,916,1916
4.08729,72.7293,3.70444,50.7537,1.09564,0.278459,0.342171,0.213002,0.251086,0.327934,0.1947,2,917,1917
4.11086,73.0845,3.76596,48.9426,1.12728,0.284493,0.369036,0.21438,0.250374,0.296509,0.203355,2,918,1918
4.28014,75.8664,3.66571,46.0089,1.11624,0.300902,0.328933,0.19218,0.314763,0.255836,0.203486,2,919,1919
4.21449,76.5387,3.66904,51.6825,1.15814,0.281311,0.343365,0.22176,0.328669,0.350526,0.198023,2,920,1920
4.21781,73.4051,3.90115,52.1068,1.05881,0.269955,0.355052,0.258713,0.263925,0.252567,0.197743,2,921,1921
