TVCL,TVVC,TVQ,TVVP,TVKA,omega[1],omega[2],omega[3],omega[4],omega[5],sigma_p,.chain,.iteration,.draw
4.06895,76.2847,3.98168,47.2709,1.09444,0.293345,0.268295,0.313749,0.248414,0.354747,0.201223,3,292,2292
4.08131,71.691,3.56358,45.8711,1.0949,0.319894,0.305624,0.111643,0.319591,0.297686,0.199315,3,293,2293
4.20936,76.5534,3.5510100000000002,46.5965,1.07697,0.303288,0.295369,0.269624,0.276356,0.354945,0.198361,3,294,2294
4.07565,76.2238,3.42535,44.928,1.10589,0.31814,0.30744,0.267738,0.366479,0.329512,0.199087,3,295,2295
4.08165,72.0877,3.30821,47.5244,1.07497,0.325038,0.333858,0.359015,0.291133,0.324502,0.198575,3,296,2296
4.0886,76.0868,4.0967,47.7454,1.12803,0.307834,0.32616,0.284936,0.257753,0.318628,0.194813,3,297,2297
4.10319,75.2988,4.00197,45.879,1.04261,0.318795,0.313577,0.0929028,0.257853,0.368197,0.195398,3,298,2298
4.15676,76.7792,2.93445,42.1837,1.07721,0.329976,0.300893,0.106134,0.320203,0.342118,0.203744,3,299,2299
4.19332,77.3329,3.41922,45.7991,1.04847,0.316044,0.314368,0.109088,0.351732,0.363663,0.194098,3,300,2300
4.17242,72.8631,3.44197,48.4603,0.998121,0.336002,0.323785,0.136024,0.308747,0.372769,0.201964,3,301,2301
4.17219,76.7097,3.7878,43.8776,1.04297,0.339764,0.32054,0.0909049,0.260402,0.376968,0.19451,3,302,2302
4.1967,75.1295,3.69751,44.4014,1.10788,0.349484,0.348791,0.122486,0.238035,0.382415,0.196426,3,303,2303
4.17822,76.4585,3.48111,42.088,1.15557,0.328469,0.308595,0.164644,0.275593,0.374715,0.198047,3,304,2304
4.18591,76.7418,3.38311,43.1012,1.14019,0.350221,0.344911,0.0950743,0.306471,0.409062,0.201484,3,305,2305
4.19693,74.9666,3.69615,48.2259,1.04608,0.367268,0.299386,0.0838405,0.276709,0.422046,0.201229,3,306,2306
4.23342,75.3684,3.5471,46.076,1.11387,0.356499,0.319725,0.0410675,0.327348,0.446668,0.19809,3,307,2307
4.20267,76.1453,3.47493,41.3422,1.11309,0.348724,0.317808,0.0142159,0.331797,0.412852,0.198683,3,308,2308
4.25705,78.5938,3.61447,46.0344,1.07597,0.336156,0.313793,0.00605176,0.281923,0.386622,0.200385,3,309,2309
4.16696,76.74,2.84503,41.3259,1.18413,0.329208,0.313479,8.56722e-4,0.32554,0.282432,0.199507,3,310,2310
4.30316,79.3884,3.58033,43.9629,1.1309,0.29579,0.3315,0.00139211,0.327568,0.361127,0.200604,3,311,2311
4.34593,69.3164,3.90474,47.6068,1.02952,0.315164,0.371125,0.373892,0.23868,0.324125,0.197236,3,312,2312
4.30832,70.901,3.49304,45.082,1.07971,0.304108,0.353129,0.374678,0.271396,0.419255,0.199534,3,313,2313
4.2958,70.9482,3.27686,44.5897,1.11306,0.301944,0.33817,0.407923,0.313434,0.336934,0.198456,3,314,2314
4.2795,73.0898,3.02772,44.8861,1.06002,0.303649,0.348251,0.262233,0.300893,0.458861,0.199628,3,315,2315
4.33315,73.2946,3.44176,46.6998,1.03141,0.307802,0.345612,0.254458,0.23369,0.362939,0.200202,3,316,2316
4.34343,74.3182,3.31996,47.9713,1.0658,0.307922,0.356642,0.141883,0.326791,0.408139,0.19706,3,317,2317
4.35677,73.8894,3.48981,45.4871,1.15326,0.309662,0.345769,0.209177,0.285662,0.40981,0.198616,3,318,2318
4.34476,73.2588,3.18647,44.6093,1.03534,0.311649,0.374034,0.2097,0.292739,0.444722,0.197183,3,319,2319
4.35605,74.3543,3.53685,48.6543,1.10474,0.316593,0.352173,0.345736,0.285593,0.371594,0.199788,3,320,2320
4.30073,77.984,2.91274,45.1637,1.168,0.318669,0.329395,0.343826,0.288158,0.39615,0.201587,3,321,2321
4.34384,81.074,2.3092800000000002,42.0514,1.22473,0.316601,0.329427,0.373985,0.314945,0.367693,0.200946,3,322,2322
4.34254,81.0448,2.42061,43.3906,1.22241,0.305478,0.328988,0.37711,0.277174,0.365519,0.197961,3,323,2323
4.31704,79.0223,2.75124,44.671,1.14387,0.285662,0.326777,0.330521,0.290076,0.389125,0.199273,3,324,2324
4.35769,75.0622,2.66542,42.927,1.14074,0.303692,0.326406,0.494863,0.302701,0.422578,0.199079,3,325,2325
4.34248,74.7852,2.74773,45.398,1.12146,0.285813,0.356118,0.409509,0.281382,0.345993,0.199041,3,326,2326
4.3434,71.5553,3.76391,47.7788,0.98842,0.303105,0.321256,0.467271,0.267207,0.456163,0.200521,3,327,2327
4.32506,74.5841,3.11321,48.0678,1.06518,0.303362,0.323257,0.48698,0.34723,0.363751,0.198861,3,328,2328
4.33713,75.436,3.49701,45.9229,1.07624,0.297617,0.303741,0.469617,0.336443,0.36339,0.1984,3,329,2329
4.31356,76.4915,3.01212,46.5167,1.10839,0.300103,0.297241,0.459387,0.340708,0.346424,0.201564,3,330,2330
4.30919,75.5112,3.15359,46.5232,1.10885,0.300632,0.298228,0.423653,0.336302,0.375564,0.201789,3,331,2331
4.28148,74.0123,2.84453,46.1421,1.07811,0.30203,0.324003,0.458108,0.285765,0.370316,0.200106,3,332,2332
4.26045,75.1684,3.09366,43.52,1.19959,0.290418,0.293515,0.401864,0.342564,0.347833,0.19674,3,333,2333
4.27778,74.3435,3.85343,44.5222,1.07108,0.287139,0.33105,0.336406,0.281151,0.36345,0.198698,3,334,2334
4.22764,75.2113,3.42748,46.1202,1.16108,0.302568,0.307699,0.36491,0.30254,0.400446,0.200119,3,335,2335
4.23965,74.1716,3.45662,47.5817,1.09787,0.300865,0.32579,0.411128,0.271422,0.369053,0.196792,3,336,2336
4.26262,73.1641,3.89754,48.5765,1.13431,0.298252,0.33562,0.32033,0.280418,0.433327,0.196466,3,337,2337
4.28695,73.375,4.03342,47.6333,0.99155,0.305474,0.385095,0.528838,0.259933,0.418118,0.200527,3,338,2338
4.242,77.11,3.72301,48.6456,1.08808,0.319543,0.333623,0.397929,0.279963,0.42668,0.197577,3,339,2339
4.30022,78.1086,3.35969,46.4306,1.13204,0.317282,0.319457,0.274624,0.295677,0.397348,0.199137,3,340,2340
4.27604,75.534,3.26573,47.0249,1.09435,0.319968,0.31963,0.35749,0.295806,0.370447,0.197473,3,341,2341
4.33437,77.2269,3.09422,42.5858,1.07704,0.324506,0.311718,0.21222,0.257628,0.40851,0.200461,3,342,2342
4.30012,78.3736,3.0633,43.945,1.07786,0.315489,0.350329,0.354395,0.285351,0.371031,0.201031,3,343,2343
4.35075,80.1532,3.11204,42.16,1.09408,0.321744,0.331468,0.241373,0.343814,0.437836,0.197565,3,344,2344
4.36573,78.4593,2.90786,46.2303,1.13988,0.310806,0.324313,0.207958,0.347404,0.400776,0.19939,3,345,2345
4.34984,74.467,3.62366,44.1625,1.02584,0.312872,0.300061,0.141462,0.349745,0.405131,0.195848,3,346,2346
4.36233,76.7393,2.96468,43.5684,1.27017,0.313444,0.366864,0.315331,0.351508,0.393006,0.201752,3,347,2347
4.38416,77.2281,3.01724,44.2339,1.15032,0.298517,0.361141,0.205998,0.323611,0.337559,0.197021,3,348,2348
4.33338,78.42,3.56076,45.5107,1.12173,0.357152,0.343109,0.178459,0.266458,0.398533,0.198848,3,349,2349
4.16124,73.4567,3.46701,45.261,1.15873,0.344842,0.340114,0.269906,0.246405,0.340572,0.198286,3,350,2350
4.15899,71.0653,3.40195,47.1482,1.06388,0.31546,0.357063,0.390474,0.233979,0.401134,0.201003,3,351,2351
4.17599,68.8067,3.79588,50.0798,1.0568,0.327029,0.347574,0.395334,0.231732,0.386865,0.200929,3,352,2352
4.1912,72.5494,3.61701,46.6374,1.01209,0.338733,0.326373,0.304061,0.305821,0.399738,0.196676,3,353,2353
4.17866,75.9981,3.51674,44.7494,1.07182,0.333514,0.328687,0.25976,0.27962,0.320103,0.201504,3,354,2354
4.1781,76.1242,3.27164,44.8488,1.06297,0.335089,0.346865,0.22905,0.254315,0.330141,0.20213,3,355,2355
4.17354,71.834,3.46734,48.9446,1.05785,0.339745,0.396694,0.302855,0.297666,0.356492,0.197758,3,356,2356
4.17722,70.4953,3.31486,42.3748,1.1625,0.332961,0.371239,0.20652,0.307401,0.407935,0.199707,3,357,2357
4.09638,71.068,3.92876,47.8844,1.05766,0.307288,0.340442,0.251983,0.248656,0.390798,0.198372,3,358,2358
4.20881,77.0409,3.06186,46.5339,1.14453,0.302911,0.340079,0.30642,0.244248,0.372991,0.197453,3,359,2359
4.18151,73.2521,3.25928,45.5609,1.1211,0.327148,0.323194,0.14282,0.36325,0.404135,0.200246,3,360,2360
4.127,77.4052,3.31735,45.078,1.17239,0.315365,0.346329,0.318548,0.251086,0.384612,0.198244,3,361,2361
4.13631,76.5572,3.49563,43.6768,1.1036300000000001,0.303558,0.313072,0.283837,0.288389,0.430785,0.20267,3,362,2362
4.06868,78.6977,3.01576,43.3322,1.07071,0.305275,0.299081,0.182483,0.30192600000000003,0.434783,0.201138,3,363,2363
4.12664,77.4215,2.90311,45.8616,1.11029,0.315702,0.281887,0.212671,0.42011,0.39358,0.199988,3,364,2364
4.11799,77.2603,3.25091,42.9624,1.10892,0.312241,0.279688,0.215129,0.365028,0.421232,0.196853,3,365,2365
4.1484,76.8383,3.38277,44.2389,1.10617,0.30723,0.315595,0.297165,0.380398,0.388356,0.198822,3,366,2366
4.05208,74.2906,2.99321,44.8018,1.08383,0.294257,0.310247,0.247305,0.371701,0.418179,0.199874,3,367,2367
4.04689,73.3954,3.07839,44.1856,1.0931,0.293282,0.300484,0.275909,0.348181,0.45144,0.194908,3,368,2368
4.06338,76.3913,2.80848,41.884,1.11414,0.295646,0.320304,0.274514,0.322578,0.343716,0.200975,3,369,2369
4.01503,74.537,2.79597,44.2279,1.04727,0.303507,0.33865,0.345871,0.291619,0.371253,0.195374,3,370,2370
4.07269,74.2725,3.33382,41.9391,1.08624,0.308318,0.332891,0.287877,0.374016,0.384637,0.198266,3,371,2371
4.09725,74.9347,3.20948,44.5334,1.09156,0.318475,0.298542,0.251161,0.324289,0.42244,0.19897,3,372,2372
4.07672,75.2903,2.92897,45.5854,1.20117,0.299783,0.31236,0.182448,0.382373,0.356647,0.196926,3,373,2373
4.09216,76.921,2.928,44.7449,1.21092,0.304888,0.315088,0.170516,0.365223,0.371913,0.196903,3,374,2374
4.07247,76.4605,2.88615,44.0749,1.19823,0.30134,0.309019,0.175535,0.371353,0.373363,0.196592,3,375,2375
4.09824,76.6799,2.79085,42.8252,1.18838,0.312519,0.311915,0.131435,0.330579,0.371192,0.197134,3,376,2376
4.13539,72.8939,3.44231,44.0094,1.05638,0.337077,0.322396,0.151688,0.336079,0.386434,0.200443,3,377,2377
4.1643,74.5594,3.2089,45.8849,1.13451,0.359226,0.383702,0.294282,0.349048,0.402482,0.201281,3,378,2378
4.15969,76.819,3.70987,41.2045,1.00378,0.347299,0.3524,0.329167,0.288333,0.385354,0.198974,3,379,2379
4.15555,74.5388,3.39278,42.9021,1.01228,0.351843,0.337689,0.285194,0.277874,0.382957,0.199708,3,380,2380
4.16853,74.207,3.5375,43.7973,1.00893,0.34691,0.371044,0.389652,0.276302,0.43411,0.202291,3,381,2381
4.13115,74.4179,3.10343,42.8666,1.0838,0.368785,0.358163,0.300829,0.350946,0.397477,0.198381,3,382,2382
4.14888,72.4672,3.68276,43.2929,1.04765,0.360562,0.335698,0.409291,0.384626,0.389176,0.196253,3,383,2383
4.15977,73.6622,4.08724,44.4547,1.10748,0.365137,0.346145,0.284782,0.322825,0.428448,0.201266,3,384,2384
4.1477,74.1903,3.88833,45.6964,1.13701,0.369323,0.322931,0.266254,0.266707,0.39507,0.197151,3,385,2385
4.01174,73.8875,3.0249,45.8066,1.13969,0.300007,0.291213,0.281504,0.254532,0.355773,0.196038,3,386,2386
4.01096,74.2099,2.79307,45.3948,1.14525,0.294609,0.293729,0.300199,0.277338,0.372868,0.196258,3,387,2387
4.06904,76.3503,3.83481,44.5834,1.07686,0.30464,0.323523,0.133491,0.383662,0.344936,0.20067,3,388,2388
4.03175,76.7129,3.16028,46.006,1.02267,0.304078,0.297788,0.0330189,0.273389,0.360772,0.200215,3,389,2389
4.0415,77.7261,3.47943,44.2692,1.04352,0.301043,0.309185,0.0729815,0.332633,0.38737,0.196096,3,390,2390
4.0428,77.1151,3.35756,46.3791,1.08607,0.317876,0.292982,0.0399541,0.370805,0.359128,0.199914,3,391,2391
4.02206,78.3605,2.76351,42.9921,1.19766,0.312538,0.280545,0.0231956,0.327914,0.407742,0.20016,3,392,2392
4.13926,73.983,3.66685,43.4385,1.06285,0.32864,0.338692,0.180653,0.317469,0.294507,0.199104,3,393,2393
4.15417,76.128,3.53542,44.6493,1.0747,0.307207,0.306441,0.11414,0.378635,0.343158,0.199189,3,394,2394
4.17256,73.4649,3.96163,46.7374,1.04624,0.30696,0.287287,0.0555602,0.305692,0.38184,0.199886,3,395,2395
4.18932,80.042,2.78887,40.146,1.13741,0.297338,0.324939,0.197632,0.375946,0.338882,0.198986,3,396,2396
4.18092,73.1145,3.80759,44.9267,1.15856,0.313995,0.332207,0.230805,0.283003,0.322399,0.201133,3,397,2397
4.137,77.2246,2.97394,41.3197,1.10289,0.326498,0.293663,0.0691743,0.341012,0.31226,0.197898,3,398,2398
4.07412,72.1258,3.87357,42.2466,1.07098,0.308474,0.276701,0.238737,0.367773,0.30395,0.199148,3,399,2399
4.11465,73.7688,3.22492,44.2029,1.11251,0.308273,0.319937,0.282649,0.316802,0.310896,0.197731,3,400,2400
4.13687,72.3428,3.45817,41.5296,1.18318,0.311197,0.342483,0.248317,0.301049,0.280594,0.198017,3,401,2401
4.10112,71.1902,3.06671,43.86,1.09727,0.309785,0.339057,0.2379,0.431775,0.313907,0.201313,3,402,2402
4.13448,70.955,3.43986,46.3895,1.07341,0.316841,0.335202,0.236212,0.330296,0.29009,0.200561,3,403,2403
4.15374,74.8715,3.04418,43.9542,1.22099,0.310642,0.356727,0.24144,0.433698,0.390147,0.200562,3,404,2404
4.24707,76.1422,2.96379,45.6932,1.13493,0.316533,0.285092,0.053257,0.345961,0.327286,0.197763,3,405,2405
4.19987,76.5303,3.28145,43.588,1.17559,0.316144,0.298236,0.08453,0.35690499999999997,0.405152,0.2025,3,406,2406
4.24248,76.737,3.05584,45.3379,1.16395,0.315144,0.289531,0.134335,0.328235,0.374138,0.202686,3,407,2407
4.1943,78.6886,2.43905,41.286,1.15478,0.303488,0.309879,0.304238,0.340146,0.353279,0.203042,3,408,2408
4.20224,73.8987,3.36794,45.9731,1.04354,0.307897,0.330363,0.162657,0.319092,0.379764,0.196463,3,409,2409
4.21399,77.1234,3.235,44.5919,1.08768,0.289808,0.341736,0.208024,0.281182,0.336262,0.199621,3,410,2410
4.15416,75.1601,3.40952,43.8745,1.02888,0.2961,0.310079,0.0744537,0.347295,0.384867,0.19674,3,411,2411
4.1952,74.6453,3.23166,42.4248,1.11626,0.294808,0.273458,0.138054,0.294918,0.39112,0.198484,3,412,2412
4.19045,75.2006,3.17199,44.0096,1.10178,0.288627,0.264236,0.18829,0.300396,0.40838,0.197934,3,413,2413
4.14379,71.1877,3.2188,45.1586,1.04034,0.279417,0.317273,0.149669,0.360111,0.286677,0.200416,3,414,2414
4.16197,70.3791,3.26741,44.1625,1.13054,0.284381,0.360579,0.185317,0.355207,0.342224,0.194388,3,415,2415
4.1438,76.6459,3.09705,41.0488,1.11508,0.284637,0.348945,0.274511,0.378199,0.305938,0.20343,3,416,2416
4.12229,73.9274,3.60237,41.6062,1.13596,0.283451,0.337148,0.134376,0.32126,0.317103,0.194926,3,417,2417
4.09299,80.1606,3.13321,44.8055,1.14308,0.282484,0.360724,0.227279,0.336258,0.383551,0.203274,3,418,2418
3.99098,74.862,3.55895,45.6165,1.10289,0.276079,0.336407,0.103028,0.306847,0.405222,0.194347,3,419,2419
3.99525,75.9574,3.49005,44.2236,1.09216,0.27238,0.315108,0.086013,0.309442,0.382369,0.195493,3,420,2420
4.11376,67.6466,3.94197,47.2735,1.04771,0.286997,0.358397,0.210745,0.292599,0.368699,0.197077,3,421,2421
4.11769,67.6698,4.02247,44.9573,1.0785,0.280572,0.357462,0.192694,0.316235,0.378471,0.196771,3,422,2422
4.13133,69.0214,3.62777,45.6155,1.15969,0.276161,0.341092,0.290021,0.288692,0.390502,0.195291,3,423,2423
4.14714,75.7375,3.46177,47.1677,1.09918,0.285397,0.28183,0.196214,0.297576,0.397213,0.202016,3,424,2424
4.13741,77.9488,3.26551,44.469,1.06544,0.284991,0.357395,0.219944,0.275981,0.413088,0.198389,3,425,2425
4.11044,77.5546,3.28864,45.9445,1.01656,0.28422,0.332667,0.206385,0.316832,0.377375,0.19822,3,426,2426
4.10206,75.5535,3.19663,45.2137,1.16968,0.286286,0.327287,0.283186,0.363228,0.406672,0.199454,3,427,2427
4.15462,75.0158,3.25253,46.9331,1.01793,0.285242,0.361766,0.504327,0.372896,0.347608,0.198826,3,428,2428
4.175,76.7714,3.44655,48.6869,1.01908,0.292601,0.330477,0.40188,0.311391,0.355348,0.199011,3,429,2429
4.02736,74.7079,3.62197,47.8102,1.0343,0.288506,0.338649,0.409124,0.292007,0.354708,0.198984,3,430,2430
4.03567,75.2124,3.02763,46.585,1.09698,0.310881,0.300271,0.364681,0.297878,0.380225,0.199686,3,431,2431
3.99984,79.6356,2.86705,44.833,1.1866,0.327568,0.323203,0.335412,0.267147,0.34056,0.201359,3,432,2432
4.02446,79.5852,2.98344,45.9721,1.16825,0.330457,0.317474,0.35165,0.280866,0.302832,0.200156,3,433,2433
4.02739,79.0522,2.93282,42.7524,1.11725,0.32182,0.306902,0.292829,0.384703,0.389781,0.197953,3,434,2434
4.07529,75.8377,3.53753,46.4617,1.16965,0.323124,0.263888,0.221842,0.267716,0.36612,0.202035,3,435,2435
4.06699,74.4135,3.58815,42.5489,1.1042,0.330177,0.29169,0.28392,0.366721,0.352824,0.198531,3,436,2436
4.08809,76.583,3.0891,41.18,1.16424,0.326194,0.289133,0.234071,0.319776,0.302516,0.196212,3,437,2437
4.0794,73.6113,3.37665,48.5094,1.08153,0.32439,0.316421,0.243989,0.288793,0.389565,0.199469,3,438,2438
4.10042,74.2242,3.45986,46.0923,1.11837,0.319217,0.321876,0.283881,0.276785,0.368202,0.1961,3,439,2439
4.02371,73.8358,3.14297,43.7539,1.07109,0.351833,0.281715,0.236296,0.252498,0.340939,0.200281,3,440,2440
4.0323,68.6108,3.68077,50.4343,0.996276,0.327981,0.345433,0.321206,0.275342,0.399377,0.198938,3,441,2441
4.06849,70.3405,3.47014,45.9229,1.08426,0.31918,0.32383,0.328409,0.303327,0.381776,0.198204,3,442,2442
4.1644,70.4395,3.36507,46.0519,1.0762100000000001,0.324038,0.377574,0.303933,0.269393,0.446141,0.200899,3,443,2443
4.18617,74.4678,2.99494,46.3183,1.06669,0.335528,0.342836,0.383886,0.244872,0.376392,0.200163,3,444,2444
4.20656,75.3517,3.19053,43.6781,1.13036,0.329723,0.331642,0.41418,0.333762,0.399249,0.200049,3,445,2445
4.26599,74.7361,3.42713,46.2769,1.10851,0.32587,0.338636,0.296493,0.288127,0.384791,0.198839,3,446,2446
4.30559,75.9633,3.12018,46.2838,0.99765,0.326343,0.332206,0.428831,0.369421,0.388109,0.200466,3,447,2447
4.35513,74.6261,3.5427399999999998,50.7794,0.961082,0.300316,0.28062,0.383653,0.305723,0.406261,0.198032,3,448,2448
4.32718,77.9039,3.09805,49.7186,1.05708,0.300681,0.298833,0.429258,0.335058,0.435488,0.198435,3,449,2449
4.34326,75.1107,3.14317,47.1496,1.11015,0.282302,0.320398,0.528468,0.251079,0.431348,0.198247,3,450,2450
4.37622,74.9251,3.80418,46.8941,1.03734,0.280106,0.315816,0.329742,0.331858,0.365842,0.200719,3,451,2451
4.42578,73.0194,3.2994,46.4406,1.0852,0.295903,0.38213,0.441823,0.355097,0.335113,0.196882,3,452,2452
4.48464,66.8551,4.08095,46.4952,1.06266,0.293999,0.365682,0.365476,0.257506,0.393543,0.202522,3,453,2453
4.44676,68.4373,3.64384,50.3329,1.10141,0.310999,0.387612,0.285333,0.330736,0.35332,0.195236,3,454,2454
4.21663,71.536,4.02371,44.1354,1.0684,0.27169,0.293358,0.463359,0.318367,0.417394,0.19542,3,455,2455
4.1886,69.2215,3.69925,47.5366,0.982627,0.295708,0.2954,0.265027,0.213383,0.379308,0.203343,3,456,2456
4.2344,72.637200000000007,3.76327,47.4322,1.01145,0.305775,0.363666,0.460345,0.25555,0.40798,0.203167,3,457,2457
4.1911,74.7575,3.51114,46.4119,1.02547,0.298129,0.345573,0.284009,0.251548,0.419822,0.196321,3,458,2458
4.22653,75.0405,3.48382,45.568,1.09736,0.295256,0.326086,0.417565,0.285047,0.363328,0.197716,3,459,2459
4.03934,76.0966,3.19164,46.3892,1.07939,0.324566,0.313364,0.38601,0.205667,0.312079,0.197774,3,460,2460
4.06139,71.1118,3.88224,47.4164,1.10415,0.316602,0.311925,0.295838,0.301743,0.261881,0.201202,3,461,2461
4.0411,74.7099,3.54406,44.1745,1.06961,0.304601,0.308125,0.202862,0.269567,0.296924,0.203161,3,462,2462
4.07035,74.8078,3.64064,45.1253,1.12247,0.311195,0.299875,0.172471,0.304586,0.293537,0.20216,3,463,2463
4.02294,74.2064,2.99633,43.5818,1.11681,0.315482,0.291091,0.292077,0.308558,0.275135,0.201809,3,464,2464
3.96971,72.0073,3.84691,47.9921,1.11916,0.311741,0.308505,0.181547,0.321597,0.40616,0.197731,3,465,2465
3.9599,72.5513,3.31932,43.5346,1.04275,0.304769,0.323944,0.161118,0.32247,0.326281,0.196852,3,466,2466
3.93263,73.6498,3.3169,41.9749,1.12302,0.299474,0.325479,0.171794,0.330594,0.302754,0.19774,3,467,2467
3.90108,71.8109,2.94052,42.6847,1.10053,0.312511,0.296615,0.209088,0.242043,0.357968,0.203483,3,468,2468
3.99477,71.2507,4.16607,49.672,1.06344,0.309344,0.336483,0.237266,0.293849,0.340633,0.196271,3,469,2469
3.99701,71.9638,3.51513,45.213,1.09437,0.304321,0.315101,0.269382,0.23476,0.31619,0.202377,3,470,2470
3.96514,73.9455,3.22011,45.7827,1.15233,0.296956,0.351127,0.105672,0.316564,0.298243,0.197327,3,471,2471
3.98055,73.4897,3.51203,46.3267,1.19878,0.292164,0.338823,0.29731,0.282123,0.334115,0.198054,3,472,2472
3.94003,75.5451,2.81488,44.4106,1.17828,0.293897,0.356891,0.241451,0.342116,0.28076,0.202679,3,473,2473
3.97115,74.3801,3.51671,44.6216,1.1496,0.292865,0.398092,0.225558,0.287097,0.290676,0.201639,3,474,2474
3.91784,76.4004,3.60187,45.7492,1.08266,0.29761,0.32278,0.297842,0.275207,0.335564,0.196929,3,475,2475
3.98443,73.5131,3.62068,44.0641,1.07019,0.299347,0.310042,0.273371,0.269264,0.35121,0.201224,3,476,2476
3.98318,73.5579,3.38697,45.6894,1.10679,0.280809,0.328917,0.31706,0.304465,0.303953,0.200229,3,477,2477
3.94843,69.5087,3.45472,47.596,1.12296,0.284817,0.367788,0.321306,0.264477,0.310741,0.200552,3,478,2478
3.97428,72.0991,3.23273,46.4692,1.22567,0.292648,0.3722,0.260675,0.298684,0.339508,0.201525,3,479,2479
3.93892,70.2006,3.18117,43.9055,1.07063,0.287072,0.343389,0.261601,0.369427,0.389726,0.197917,3,480,2480
4.00785,73.7852,3.6308,49.0798,1.06062,0.278864,0.342071,0.174781,0.318687,0.353764,0.201047,3,481,2481
3.98882,72.9261,3.62118,49.1636,1.05386,0.277496,0.344275,0.178887,0.326197,0.355785,0.201386,3,482,2482
3.97512,74.8715,3.3968,46.8042,1.01049,0.281387,0.337474,0.310065,0.233894,0.359128,0.200515,3,483,2483
4.01171,74.0014,3.67091,45.2935,1.08956,0.285731,0.395208,0.274276,0.233167,0.369286,0.197795,3,484,2484
3.9974,74.7471,2.81748,43.0272,1.08033,0.282883,0.358668,0.401525,0.295082,0.431607,0.200246,3,485,2485
3.9824,75.4109,3.15138,43.8145,1.07078,0.281719,0.336472,0.283279,0.277602,0.432657,0.194278,3,486,2486
4.00563,71.9381,3.53302,46.3838,1.00984,0.281736,0.335487,0.292466,0.273275,0.384291,0.199238,3,487,2487
4.01607,71.7634,3.71061,47.576,1.00038,0.269802,0.284857,0.298122,0.25337,0.345536,0.196153,3,488,2488
4.02833,70.9645,3.5712,44.9053,1.01708,0.287321,0.307872,0.208359,0.269002,0.392373,0.20227,3,489,2489
3.99585,70.239,3.31599,44.5181,1.00599,0.293376,0.313104,0.156361,0.316999,0.335827,0.197092,3,490,2490
3.97339,70.7014,3.17541,42.6042,1.02189,0.294918,0.317662,0.144561,0.316979,0.33855,0.198503,3,491,2491
4.00506,71.6274,3.35681,43.0452,1.03829,0.291247,0.318774,0.185775,0.316652,0.366705,0.198306,3,492,2492
3.97183,72.0168,3.42133,45.054,1.07645,0.301893,0.318351,0.107496,0.349825,0.443513,0.201574,3,493,2493
3.9365,77.1873,3.05036,45.5498,1.11934,0.317874,0.314577,0.0935475,0.321488,0.307173,0.197311,3,494,2494
3.94545,74.9741,3.34427,43.7089,1.05755,0.326456,0.316622,0.0198075,0.287859,0.34728,0.202081,3,495,2495
3.96291,79.5884,2.96298,45.0828,1.18675,0.320568,0.325705,0.00548985,0.343187,0.351807,0.197157,3,496,2496
4.04703,80.0346,3.55793,43.9835,1.0992,0.302828,0.291933,0.0159922,0.277015,0.307866,0.204087,3,497,2497
3.99093,77.6153,2.92146,44.7429,1.15635,0.295439,0.283991,0.00636879,0.297324,0.313356,0.196766,3,498,2498
4.03143,76.7145,3.191,43.1473,1.11313,0.292281,0.302452,0.0125123,0.297806,0.328812,0.204059,3,499,2499
4.01813,75.6118,3.3294,45.5523,1.04943,0.281473,0.277469,0.0120571,0.270179,0.397988,0.198074,3,500,2500
4.03987,74.4235,3.44213,43.424,1.074,0.280513,0.318498,0.016231,0.241836,0.439338,0.198385,3,501,2501
4.14488,74.0782,3.0326,46.5777,1.08265,0.292017,0.32399,0.059682,0.357731,0.414655,0.1999,3,502,2502
4.18558,74.7232,3.12177,42.9191,1.20217,0.296213,0.315634,0.020491,0.338666,0.341016,0.203697,3,503,2503
4.15318,73.6337,3.41301,43.1314,1.11798,0.302968,0.32502,0.0464105,0.317247,0.373954,0.197621,3,504,2504
4.1487,74.5281,3.40695,45.0971,1.10993,0.284232,0.316197,0.192428,0.358116,0.463655,0.202654,3,505,2505
4.06127,72.2002,3.13021,41.8119,1.08662,0.305852,0.402017,0.307934,0.390171,0.367107,0.19579,3,506,2506
4.11162,69.9162,3.2405,46.7321,1.0565,0.299114,0.37503,0.366923,0.288987,0.41145,0.204026,3,507,2507
4.15867,72.9347,3.22382,47.6198,1.10505,0.317415,0.392366,0.288466,0.343821,0.409917,0.196256,3,508,2508
4.19986,73.7663,3.42084,44.3252,1.18462,0.31037,0.36987,0.327555,0.331795,0.462812,0.197291,3,509,2509
4.17756,74.8501,2.63864,43.1368,1.09591,0.315958,0.300815,0.291201,0.314952,0.416805,0.200849,3,510,2510
4.15226,71.5085,3.39935,42.817,1.12461,0.299714,0.370349,0.240266,0.345464,0.500525,0.199689,3,511,2511
4.17254,70.5033,3.25902,44.2925,1.04633,0.293606,0.35722,0.247385,0.316151,0.412642,0.203136,3,512,2512
4.07432,75.3062,2.93756,39.2713,1.26,0.288205,0.328266,0.138238,0.307606,0.420807,0.19669,3,513,2513
4.02444,78.2808,3.09685,43.3106,1.08923,0.303501,0.337089,0.160132,0.296859,0.398957,0.199941,3,514,2514
4.07541,78.1325,3.24194,42.8059,1.04779,0.299663,0.344014,0.26963,0.348153,0.405642,0.200067,3,515,2515
