TVCL,TVVC,TVKA,omega[1],omega[2],omega[3],sigma_p,.chain,.iteration,.draw
3.96504,69.06,0.964391,0.247727,0.363611,0.380323,0.198331,2,839,1839
3.97257,68.6082,0.941251,0.247979,0.36601,0.364859,0.199047,2,840,1840
3.97865,72.3863,0.976129,0.245973,0.358257,0.410691,0.198068,2,841,1841
3.99399,72.3075,1.00051,0.250666,0.374207,0.403793,0.19982,2,842,1842
3.99017,70.7573,1.03846,0.258053,0.349011,0.383131,0.193914,2,843,1843
3.72814,71.4342,0.969499,0.322015,0.380575,0.369416,0.191898,2,844,1844
3.72072,71.1469,0.993273,0.31311,0.336427,0.37692,0.202734,2,845,1845
3.67282,71.9306,0.987177,0.333912,0.356031,0.325043,0.19195,2,846,1846
3.69315,72.3797,0.972943,0.338762,0.341038,0.342904,0.199671,2,847,1847
3.72923,72.5001,1.009,0.349337,0.346091,0.36321,0.197169,2,848,1848
3.73728,72.2537,0.999782,0.331364,0.342584,0.343711,0.196395,2,849,1849
3.72289,73.2201,1.05842,0.353912,0.347798,0.360399,0.198964,2,850,1850
3.74333,72.585,1.01721,0.343159,0.324738,0.329144,0.198234,2,851,1851
3.78587,71.8388,1.05679,0.351156,0.350108,0.326388,0.198855,2,852,1852
3.74382,70.5432,1.04124,0.358533,0.338365,0.313021,0.200793,2,853,1853
3.7731,71.6897,0.953352,0.347944,0.31086,0.352481,0.197121,2,854,1854
3.78452,72.2807,0.996823,0.348574,0.31504,0.346608,0.196051,2,855,1855
3.80167,73.1852,0.995754,0.336589,0.319961,0.372412,0.199183,2,856,1856
3.77766,70.2644,0.936759,0.362058,0.300058,0.39974,0.197174,2,857,1857
3.80401,71.947,0.980449,0.354335,0.31893,0.395779,0.196799,2,858,1858
3.84022,71.6347,0.963399,0.348536,0.344303,0.369724,0.200632,2,859,1859
3.82978,71.3022,0.966399,0.365523,0.335873,0.365216,0.197163,2,860,1860
3.76439,70.9077,0.974513,0.350225,0.343556,0.367069,0.199409,2,861,1861
3.89279,71.6208,1.0463,0.316734,0.346252,0.389987,0.197,2,862,1862
3.91879,70.3586,1.0054,0.316871,0.364784,0.431764,0.199722,2,863,1863
3.96081,69.4865,1.0309,0.306107,0.329009,0.399443,0.196542,2,864,1864
3.92197,69.8001,0.98694,0.310607,0.33336,0.335922,0.196616,2,865,1865
3.92878,68.9893,0.965306,0.296824,0.338968,0.39381,0.195914,2,866,1866
4.02032,68.7138,0.945459,0.274855,0.339984,0.380684,0.20408,2,867,1867
4.01402,69.3744,0.996514,0.281196,0.340526,0.387793,0.191786,2,868,1868
4.01727,68.694,1.01445,0.286566,0.332788,0.336278,0.206226,2,869,1869
4.00859,68.8085,0.959209,0.275874,0.316112,0.36755,0.200923,2,870,1870
4.00219,67.8743,0.953191,0.282391,0.324776,0.364,0.198758,2,871,1871
4.05155,65.7906,0.89337,0.294244,0.303129,0.371651,0.199111,2,872,1872
4.03307,65.8847,0.921597,0.292205,0.312081,0.38488,0.197037,2,873,1873
4.03033,66.4402,0.92769,0.292174,0.304033,0.396753,0.196088,2,874,1874
4.05946,66.8248,0.891839,0.296084,0.357542,0.429615,0.20129,2,875,1875
4.04264,66.2331,0.95091,0.277507,0.35828,0.418784,0.198451,2,876,1876
4.01881,64.9227,0.942625,0.294413,0.336986,0.349607,0.198549,2,877,1877
4.07707,66.4089,0.961668,0.293229,0.304296,0.365782,0.199957,2,878,1878
4.05395,66.5675,0.942298,0.28668,0.33477,0.348741,0.202452,2,879,1879
4.07008,66.6379,0.9704,0.289523,0.320786,0.359285,0.202141,2,880,1880
4.05458,66.4419,0.95747,0.275646,0.334512,0.358879,0.195583,2,881,1881
4.05267,66.8198,0.919327,0.282024,0.330519,0.40398,0.197627,2,882,1882
3.99548,69.4799,0.97124,0.287176,0.352255,0.36321,0.199122,2,883,1883
3.93232,67.5439,0.914562,0.289468,0.353025,0.357723,0.200254,2,884,1884
3.97805,66.3763,0.939578,0.288184,0.335749,0.341801,0.198605,2,885,1885
3.95542,66.033,0.933057,0.298434,0.322502,0.344994,0.199047,2,886,1886
3.90316,65.3451,0.945669,0.306086,0.348415,0.377524,0.19757,2,887,1887
3.9205,64.1844,0.966773,0.30114,0.359232,0.378319,0.200726,2,888,1888
3.9096,67.5324,1.00379,0.295685,0.320892,0.366604,0.197351,2,889,1889
3.90698,67.9804,1.04435,0.287128,0.324192,0.357762,0.195772,2,890,1890
3.91204,67.4758,1.02909,0.274595,0.336171,0.420917,0.199629,2,891,1891
3.87665,67.5751,1.05043,0.269457,0.344039,0.368881,0.193168,2,892,1892
3.95821,68.5869,1.03619,0.270274,0.360695,0.388474,0.202929,2,893,1893
3.92164,66.9082,0.962177,0.281979,0.31732,0.373435,0.195431,2,894,1894
3.92202,67.7919,0.996147,0.287121,0.341108,0.358126,0.194618,2,895,1895
3.90703,68.5801,0.997884,0.285127,0.347042,0.393347,0.19493,2,896,1896
3.92606,69.9423,1.01649,0.283337,0.352356,0.415413,0.199699,2,897,1897
3.87535,69.8371,1.01844,0.28156,0.364348,0.363253,0.197696,2,898,1898
3.90335,68.5013,1.0592,0.276763,0.34913,0.347035,0.199992,2,899,1899
3.80363,68.7942,1.02987,0.286711,0.345511,0.368673,0.19695,2,900,1900
3.83893,67.2667,1.08326,0.28093,0.361486,0.410476,0.201197,2,901,1901
3.86834,67.0116,0.959709,0.277126,0.39032,0.364677,0.198177,2,902,1902
3.87558,67.3632,0.990486,0.266971,0.390362,0.402534,0.196676,2,903,1903
3.87232,66.3064,0.978881,0.278737,0.354443,0.385622,0.205421,2,904,1904
3.85028,65.7022,0.97146,0.274139,0.355282,0.36095,0.197535,2,905,1905
3.86446,65.4399,1.02909,0.273889,0.393204,0.351076,0.201359,2,906,1906
3.87884,65.5789,1.0323,0.273607,0.389773,0.354288,0.201514,2,907,1907
3.86484,65.1409,0.972594,0.270178,0.362016,0.374937,0.199789,2,908,1908
3.86491,64.8011,0.957568,0.266044,0.355567,0.373221,0.199898,2,909,1909
3.92222,65.3293,0.973437,0.276932,0.346176,0.377115,0.197539,2,910,1910
3.91616,66.663,0.982388,0.303555,0.318325,0.410756,0.199333,2,911,1911
3.91937,67.482,0.97625,0.268757,0.316622,0.378196,0.199336,2,912,1912
3.91848,67.1674,0.989018,0.263379,0.315528,0.376177,0.199346,2,913,1913
3.9362,67.1584,0.976322,0.274022,0.30914,0.416728,0.202987,2,914,1914
3.93975,68.2179,0.949562,0.292783,0.38842,0.387387,0.196794,2,915,1915
3.92761,67.4665,0.92572,0.290516,0.382105,0.371655,0.197739,2,916,1916
3.91565,68.0851,0.971168,0.284123,0.356438,0.408596,0.198124,2,917,1917
3.95367,68.6943,1.04167,0.278473,0.346545,0.385592,0.19938,2,918,1918
3.93827,68.3728,1.01424,0.273673,0.358717,0.410636,0.194442,2,919,1919
3.98376,69.9346,1.07326,0.273904,0.355825,0.399695,0.194175,2,920,1920
3.94966,68.8841,0.972582,0.263917,0.342253,0.397914,0.197589,2,921,1921
3.92885,68.2797,0.976053,0.265825,0.342292,0.397003,0.197716,2,922,1922
3.99052,69.4266,1.02409,0.284919,0.355717,0.390178,0.197237,2,923,1923
3.97687,67.3164,0.990072,0.272347,0.351296,0.378631,0.199192,2,924,1924
3.96446,66.6486,0.980872,0.27517,0.3433,0.439776,0.196804,2,925,1925
4.02553,67.7056,0.981848,0.284973,0.363161,0.36132,0.199055,2,926,1926
3.99976,67.6696,0.934306,0.281321,0.356841,0.354242,0.201702,2,927,1927
3.98577,67.0101,1.00471,0.29451,0.358441,0.36118,0.197275,2,928,1928
3.9967800000000002,66.1122,1.03004,0.289668,0.342003,0.383769,0.200382,2,929,1929
4.02105,66.438,1.02504,0.297579,0.325039,0.390643,0.199693,2,930,1930
4.04151,66.7124,1.00163,0.290785,0.329652,0.404812,0.199055,2,931,1931
4.01077,67.0818,0.957883,0.302207,0.323609,0.341893,0.200283,2,932,1932
4.04917,69.7994,1.09866,0.305001,0.316841,0.395022,0.198515,2,933,1933
4.03906,67.9696,1.01646,0.306652,0.309027,0.38448,0.198564,2,934,1934
4.06253,67.9431,1.01413,0.293195,0.320053,0.37718,0.20234,2,935,1935
4.06478,67.3457,0.973584,0.288644,0.319834,0.38094,0.199013,2,936,1936
3.96667,67.0126,0.950918,0.247098,0.353752,0.379467,0.198859,2,937,1937
3.95059,67.152,0.91823,0.257484,0.346197,0.359785,0.194356,2,938,1938
3.94492,67.6884,0.93561,0.255918,0.349765,0.418817,0.20271,2,939,1939
3.9368,66.4492,0.981636,0.258774,0.335095,0.417267,0.197706,2,940,1940
3.97794,67.5986,0.976782,0.252315,0.34216800000000003,0.405261,0.199233,2,941,1941
4.00433,67.6057,1.00938,0.253016,0.327527,0.372804,0.196655,2,942,1942
3.90234,72.068,0.975955,0.282497,0.354239,0.416175,0.196875,2,943,1943
3.92722,72.9382,0.998516,0.277698,0.330777,0.411,0.198854,2,944,1944
3.90216,73.2558,1.0345,0.278284,0.340597,0.41094,0.194617,2,945,1945
3.88308,72.1006,0.995731,0.278962,0.332272,0.376456,0.195972,2,946,1946
3.8871000000000002,72.882,1.01148,0.277503,0.342786,0.410822,0.197389,2,947,1947
3.89881,72.6761,1.03964,0.282054,0.351367,0.404994,0.195984,2,948,1948
3.92091,73.7674,1.00435,0.273157,0.340434,0.388966,0.204118,2,949,1949
3.93344,70.1865,0.899002,0.303968,0.3532,0.386382,0.19506,2,950,1950
3.95883,70.0348,0.93997,0.295558,0.327475,0.361475,0.201144,2,951,1951
3.9534,70.4048,0.926424,0.303332,0.320907,0.399105,0.19565,2,952,1952
3.96425,72.1281,0.943358,0.298873,0.32114,0.416977,0.196734,2,953,1953
3.93754,67.5177,1.02789,0.289277,0.311714,0.384858,0.200198,2,954,1954
3.92632,67.9334,0.982029,0.293464,0.31327,0.36975,0.196747,2,955,1955
3.97386,69.2163,0.998114,0.300269,0.315937,0.380408,0.204114,2,956,1956
3.99197,67.7971,1.0318,0.30067,0.318508,0.344118,0.196233,2,957,1957
3.99082,67.5415,1.03252,0.300389,0.317352,0.343354,0.196312,2,958,1958
4.07244,66.482,0.978088,0.328999,0.322529,0.371476,0.201829,2,959,1959
4.12195,65.8709,1.00155,0.341169,0.316384,0.343994,0.194213,2,960,1960
4.15337,65.4304,0.999601,0.339752,0.313307,0.336963,0.199334,2,961,1961
4.10377,67.6101,0.949823,0.332157,0.326777,0.357368,0.197967,2,962,1962
3.97773,67.6379,0.967612,0.318878,0.341644,0.352028,0.19851,2,963,1963
4.01645,66.9095,0.953,0.299495,0.326147,0.322913,0.198863,2,964,1964
4.02312,67.717,0.95834,0.311489,0.321939,0.353765,0.198154,2,965,1965
4.04854,68.616,0.96017,0.32711,0.314916,0.392258,0.196476,2,966,1966
4.03683,68.2382,0.932486,0.328457,0.343314,0.37314,0.19804,2,967,1967
4.04771,67.2635,0.992095,0.326884,0.343649,0.342114,0.198104,2,968,1968
4.01583,68.5219,0.958099,0.318294,0.314567,0.344912,0.199119,2,969,1969
4.02166,69.2178,0.939936,0.286267,0.320642,0.400047,0.198539,2,970,1970
4.02405,68.7731,0.985127,0.300931,0.323439,0.367894,0.19994,2,971,1971
3.99727,70.7508,0.978654,0.306424,0.325334,0.344768,0.199227,2,972,1972
4.01354,70.4525,0.956118,0.301152,0.324399,0.359523,0.199692,2,973,1973
3.96062,69.6858,0.960686,0.306082,0.313689,0.346232,0.197954,2,974,1974
3.94301,68.7382,0.977291,0.307358,0.363324,0.390719,0.198629,2,975,1975
3.97095,69.1548,1.01416,0.301789,0.358736,0.382223,0.199582,2,976,1976
3.93218,68.9295,0.984665,0.292443,0.369096,0.382784,0.198177,2,977,1977
3.85944,69.4291,0.99751,0.293901,0.384732,0.380167,0.201442,2,978,1978
3.85724,68.4665,0.983371,0.289134,0.398768,0.360029,0.198753,2,979,1979
3.88045,67.5637,0.98825,0.298366,0.363884,0.356434,0.196447,2,980,1980
3.88511,67.5645,0.981669,0.300703,0.356857,0.40753,0.201125,2,981,1981
3.90657,67.2532,1.02917,0.284146,0.34586,0.396161,0.200037,2,982,1982
3.92177,67.6948,1.01291,0.284816,0.332877,0.382678,0.197225,2,983,1983
3.89624,68.5454,0.973955,0.28643,0.333602,0.330082,0.199522,2,984,1984
3.89329,67.8693,0.947778,0.286491,0.33458,0.335993,0.19649,2,985,1985
3.94087,69.8482,1.01994,0.28316,0.319601,0.377711,0.203291,2,986,1986
3.90279,69.5971,1.01924,0.291626,0.32065,0.36016,0.198504,2,987,1987
3.95614,70.5679,1.04702,0.291174,0.326281,0.366891,0.199102,2,988,1988
3.97408,69.9056,0.961518,0.299865,0.32495,0.40631,0.198475,2,989,1989
4.03726,68.6406,0.973032,0.278904,0.296826,0.335751,0.198243,2,990,1990
4.02216,68.4036,1.03168,0.283918,0.308422,0.403151,0.201477,2,991,1991
4.02555,69.1909,0.98905,0.292838,0.30408,0.322041,0.201602,2,992,1992
4.05658,69.1151,0.976858,0.294233,0.304192,0.350914,0.202367,2,993,1993
4.03175,69.5605,0.976311,0.300255,0.302184,0.350941,0.200727,2,994,1994
4.04753,70.0483,1.01762,0.301416,0.306816,0.374185,0.201486,2,995,1995
4.01337,71.6729,1.01553,0.294184,0.328141,0.346024,0.196794,2,996,1996
3.96412,69.0066,0.94778,0.287462,0.31404,0.332426,0.202276,2,997,1997
3.93506,69.5489,0.974459,0.293562,0.318639,0.361217,0.198762,2,998,1998
3.91909,68.9088,0.903884,0.273221,0.336056,0.367945,0.199964,2,999,1999
3.93785,69.7046,0.98773,0.271562,0.341897,0.414586,0.195648,2,1000,2000
4.07443,68.8134,1.00169,0.286063,0.276931,0.32923,0.196117,3,1,2001
4.04589,70.9405,1.00113,0.289502,0.290887,0.250928,0.200335,3,2,2002
4.06998,69.7408,0.954298,0.284104,0.267309,0.332139,0.198606,3,3,2003
4.10184,69.5592,0.971922,0.290659,0.277897,0.248712,0.20116,3,4,2004
4.09082,69.6211,0.94433,0.298225,0.274973,0.23067,0.197386,3,5,2005
4.0228,71.4448,0.957205,0.298343,0.343643,0.298425,0.200358,3,6,2006
4.00034,71.6877,0.960672,0.283101,0.33389,0.334738,0.196739,3,7,2007
4.02278,71.1843,0.982018,0.30062,0.338656,0.302145,0.196425,3,8,2008
4.07236,71.2833,1.03251,0.294314,0.314972,0.27529,0.200172,3,9,2009
4.04866,71.7207,1.05091,0.300348,0.310062,0.286281,0.199038,3,10,2010
4.04637,71.1809,1.00205,0.302059,0.304133,0.276485,0.19809,3,11,2011
4.04494,72.2865,1.01778,0.317967,0.293346,0.351023,0.199091,3,12,2012
4.02447,72.9457,1.02866,0.313369,0.302759,0.335972,0.196457,3,13,2013
4.00701,73.694,1.02619,0.307868,0.306918,0.30617,0.195639,3,14,2014
4.02483,74.0864,1.01741,0.313944,0.290656,0.298828,0.200749,3,15,2015
4.01412,72.6488,0.95217,0.301024,0.282864,0.31301,0.196829,3,16,2016
4.03615,71.2538,0.933116,0.339024,0.264334,0.359984,0.199378,3,17,2017
3.99946,72.452,0.979432,0.299815,0.270463,0.305142,0.197547,3,18,2018
3.97468,71.5876,0.97114,0.310948,0.255103,0.303915,0.199053,3,19,2019
3.98994,72.486,0.967692,0.306376,0.264703,0.287721,0.196336,3,20,2020
3.97563,71.2184,0.922262,0.314477,0.270942,0.343886,0.197499,3,21,2021
3.92791,73.6663,0.976242,0.306998,0.303763,0.293953,0.198915,3,22,2022
3.95353,68.5893,0.965627,0.314887,0.273203,0.315189,0.200618,3,23,2023
3.84925,69.4376,0.943478,0.299114,0.291228,0.279798,0.198391,3,24,2024
3.82129,70.2423,0.965272,0.303088,0.319284,0.260475,0.200264,3,25,2025
3.80469,69.4634,0.951775,0.303657,0.314829,0.28201,0.20009,3,26,2026
3.7801,69.3423,1.07713,0.30274,0.301305,0.328641,0.198504,3,27,2027
3.74641,67.5552,0.937756,0.309475,0.323898,0.317598,0.196758,3,28,2028
3.73794,68.1957,0.965878,0.309776,0.336241,0.305567,0.195571,3,29,2029
3.78687,69.0158,0.983279,0.30259,0.322116,0.35741,0.197345,3,30,2030
3.78863,69.2602,0.966774,0.299761,0.291481,0.345528,0.20045,3,31,2031
3.78515,70.2553,0.954064,0.295428,0.301847,0.290635,0.19936,3,32,2032
3.76316,72.2565,0.982975,0.314551,0.263773,0.317024,0.195528,3,33,2033
3.74136,70.0486,1.00296,0.316306,0.240319,0.316746,0.200986,3,34,2034
3.77302,71.6349,1.06442,0.303698,0.23851,0.288768,0.198378,3,35,2035
3.78099,68.6376,1.00274,0.312008,0.27555,0.313703,0.199399,3,36,2036
3.80296,70.5909,0.969702,0.319281,0.270719,0.319741,0.200304,3,37,2037
3.81516,67.3617,1.00273,0.302523,0.246673,0.298646,0.197423,3,38,2038
3.91117,69.6662,1.02093,0.291416,0.263052,0.363473,0.198891,3,39,2039
3.89948,69.8593,0.986813,0.289211,0.273194,0.34648,0.19818,3,40,2040
3.93887,69.2793,0.978814,0.30066,0.274486,0.381517,0.198582,3,41,2041
3.94771,69.4764,0.943971,0.276233,0.336008,0.31976,0.19878,3,42,2042
3.88909,69.0657,0.963821,0.288417,0.302086,0.272675,0.19783,3,43,2043
3.93383,72.1941,0.954266,0.297637,0.313103,0.345422,0.195284,3,44,2044
4.01681,69.4621,0.980379,0.303711,0.302369,0.339634,0.200573,3,45,2045
4.04981,69.3792,1.00157,0.307882,0.293839,0.351713,0.196226,3,46,2046
4.06058,70.1609,0.997224,0.300263,0.30215,0.339356,0.195672,3,47,2047
4.04891,70.3979,1.01019,0.300709,0.292465,0.309146,0.198941,3,48,2048
4.03303,70.8628,0.962287,0.324377,0.269641,0.339025,0.196196,3,49,2049
4.04151,73.1607,0.992438,0.328662,0.281039,0.334942,0.199254,3,50,2050
3.99661,72.7163,0.990644,0.319347,0.294661,0.350269,0.197922,3,51,2051
4.03553,71.3793,0.967325,0.333647,0.271306,0.336633,0.200353,3,52,2052
3.95428,70.3126,0.967156,0.316819,0.275631,0.30484,0.197519,3,53,2053
3.9931,68.1457,0.997028,0.307523,0.275598,0.342817,0.198852,3,54,2054
3.9755,68.3098,0.990537,0.303717,0.284616,0.365683,0.194768,3,55,2055
4.05255,67.2269,0.915738,0.267188,0.308603,0.305401,0.200461,3,56,2056
4.07834,66.7694,1.029,0.260191,0.275842,0.364042,0.196857,3,57,2057
4.0713,67.0121,1.02148,0.266633,0.270848,0.35689,0.195999,3,58,2058
4.10075,66.8973,1.0329,0.264268,0.265338,0.316657,0.198062,3,59,2059
3.99371,67.489,0.955576,0.279013,0.285214,0.296471,0.19756,3,60,2060
4.02738,67.6541,1.00722,0.282024,0.267007,0.309877,0.202174,3,61,2061
4.06366,69.3439,1.03187,0.283014,0.254084,0.265581,0.197185,3,62,2062
4.13898,69.1499,0.993539,0.293542,0.260383,0.260133,0.200169,3,63,2063
4.09388,68.4123,0.945968,0.324856,0.279993,0.301705,0.198283,3,64,2064
4.04216,66.617,1.01595,0.301232,0.28711,0.316267,0.198271,3,65,2065
4.06669,66.147,1.04521,0.305048,0.280931,0.317836,0.195725,3,66,2066
4.13957,65.6388,0.944684,0.277527,0.284307,0.277754,0.19862,3,67,2067
4.12727,69.6123,0.94963,0.261718,0.294385,0.320451,0.198378,3,68,2068
4.133,67.7601,0.93486,0.270635,0.278596,0.377153,0.199654,3,69,2069
4.03468,68.3106,0.998909,0.294056,0.316923,0.390336,0.198452,3,70,2070
4.05808,69.5234,1.08962,0.292305,0.280349,0.355501,0.196854,3,71,2071
4.01231,69.6471,1.05656,0.289751,0.27832,0.362996,0.200336,3,72,2072
4.12717,68.716,0.934906,0.286654,0.291584,0.301581,0.19998,3,73,2073
4.11771,71.1821,1.02616,0.299778,0.301256,0.334762,0.197832,3,74,2074
3.94446,70.2723,0.989511,0.279196,0.278954,0.287437,0.199358,3,75,2075
3.93018,69.6811,1.02795,0.28902,0.249131,0.327908,0.196917,3,76,2076
3.95219,67.302,0.964198,0.291597,0.263682,0.32599,0.200952,3,77,2077
3.93487,70.5366,1.03758,0.274959,0.251632,0.287147,0.200368,3,78,2078
3.88485,71.991,1.03927,0.26573600000000003,0.269673,0.279431,0.197514,3,79,2079
3.89428,72.2003,0.968633,0.277757,0.274209,0.296683,0.200575,3,80,2080
3.83296,72.5271,0.980005,0.294143,0.28554,0.321952,0.197919,3,81,2081
3.82442,73.5176,0.96938,0.304583,0.285494,0.313609,0.199952,3,82,2082
3.8551,71.9937,0.977153,0.303985,0.289638,0.340656,0.195877,3,83,2083
3.83334,71.887,0.991331,0.308059,0.291456,0.327348,0.197753,3,84,2084
3.83199,71.5442,0.990936,0.303121,0.283962,0.331406,0.198632,3,85,2085
3.83851,72.1837,1.01607,0.308395,0.288638,0.327362,0.197134,3,86,2086
3.80772,71.8446,1.03503,0.305621,0.299202,0.32226900000000003,0.195915,3,87,2087
3.80935,71.7315,1.01641,0.291819,0.307185,0.326923,0.200369,3,88,2088
3.79791,68.8305,0.933076,0.308296,0.267261,0.32651,0.196066,3,89,2089
3.8174,68.6064,0.976487,0.261183,0.26009,0.302165,0.199394,3,90,2090
3.81028,66.687,0.939301,0.277321,0.287159,0.290982,0.198748,3,91,2091
3.7555,70.8161,1.02498,0.296845,0.275688,0.313921,0.201531,3,92,2092
3.86874,70.7191,0.970142,0.316053,0.252501,0.314095,0.196534,3,93,2093
3.9376,69.3962,0.987514,0.309381,0.254878,0.316782,0.198693,3,94,2094
3.90116,70.4223,1.02337,0.294222,0.25965,0.348448,0.200164,3,95,2095
3.86214,69.532,0.960604,0.293789,0.311388,0.348321,0.199982,3,96,2096
3.88088,70.2116,0.97938,0.295204,0.275393,0.366067,0.198827,3,97,2097
3.88327,69.2444,0.990093,0.311441,0.288756,0.367348,0.200607,3,98,2098
3.92996,72.2414,0.983484,0.269123,0.287897,0.294267,0.200323,3,99,2099
3.95961,71.0681,0.965911,0.288329,0.27836,0.301786,0.198027,3,100,2100
3.99365,69.2301,1.00162,0.284262,0.268604,0.307537,0.1992,3,101,2101
3.97726,67.264,0.969834,0.26653,0.267826,0.329112,0.199818,3,102,2102
4.03023,68.0547,1.00989,0.278539,0.264774,0.30669,0.200725,3,103,2103
3.94341,67.249,1.0205,0.286034,0.253722,0.343036,0.198799,3,104,2104
3.95559,67.4779,1.02719,0.28483,0.257449,0.360236,0.198634,3,105,2105
3.9193,66.31,1.00137,0.281144,0.253053,0.352746,0.199868,3,106,2106
3.89183,67.1656,1.03548,0.281612,0.274556,0.400357,0.198158,3,107,2107
3.85342,65.8926,0.920429,0.293086,0.25533,0.300932,0.19579,3,108,2108
3.84712,67.1301,0.981546,0.301248,0.262548,0.361298,0.203363,3,109,2109
3.80775,67.3603,1.00201,0.300983,0.304463,0.311513,0.19472,3,110,2110
3.87526,67.9706,1.01992,0.308406,0.280498,0.295461,0.1975,3,111,2111
4.04753,68.4375,0.960186,0.321719,0.289361,0.290832,0.203166,3,112,2112
3.95709,71.1867,1.02423,0.319425,0.254611,0.300722,0.198381,3,113,2113
4.04064,68.9269,0.967853,0.29711,0.268548,0.285293,0.198392,3,114,2114
4.01861,68.1773,0.991898,0.297787,0.272056,0.3472,0.19883,3,115,2115
4.05933,70.451,0.958614,0.301385,0.266046,0.281717,0.20572,3,116,2116
4.08355,67.7579,0.995241,0.312803,0.290035,0.275222,0.201493,3,117,2117
4.04243,68.694,0.991836,0.302106,0.294571,0.343914,0.201912,3,118,2118
4.04131,68.6529,1.04324,0.31213,0.278717,0.319821,0.198293,3,119,2119
4.05258,69.2695,1.03468,0.30485,0.269908,0.351991,0.2002,3,120,2120
4.04422,69.5531,1.00568,0.30984,0.292246,0.326899,0.197497,3,121,2121
3.93751,69.7886,0.972812,0.295246,0.260182,0.295937,0.198327,3,122,2122
3.96565,68.2535,0.97447,0.309677,0.253559,0.304911,0.199144,3,123,2123
4.01222,69.7548,0.985402,0.315316,0.285124,0.283671,0.197232,3,124,2124
3.81793,70.3352,1.02228,0.313154,0.288278,0.26225,0.195759,3,125,2125
3.92026,68.3235,0.953066,0.303078,0.278288,0.374111,0.204048,3,126,2126
3.90191,68.8543,1.00084,0.302329,0.271356,0.318281,0.194445,3,127,2127
3.88319,71.8208,0.95716,0.278975,0.289677,0.273876,0.200824,3,128,2128
3.81825,70.5688,1.01642,0.281282,0.261822,0.312889,0.196346,3,129,2129
3.80934,71.0185,0.984757,0.275073,0.285983,0.283716,0.198622,3,130,2130
3.7192,67.4817,1.0123,0.30211,0.292677,0.348697,0.198784,3,131,2131
3.76055,69.7061,0.944107,0.29567,0.271837,0.319266,0.198737,3,132,2132
3.94594,70.934,0.98568,0.309613,0.296749,0.331067,0.200494,3,133,2133
3.92991,70.0498,0.98913,0.307228,0.279969,0.324444,0.196972,3,134,2134
3.96882,70.2312,0.946315,0.303898,0.274872,0.324271,0.198823,3,135,2135
4.01749,70.3002,0.939151,0.285597,0.25533,0.310915,0.198416,3,136,2136
4.0517,71.7152,0.969109,0.258643,0.280205,0.312713,0.202798,3,137,2137
3.98959,72.0613,0.994665,0.268031,0.272389,0.298213,0.199515,3,138,2138
3.93274,71.0084,0.956064,0.259586,0.293546,0.326104,0.199034,3,139,2139
3.95153,67.6165,0.996635,0.22778,0.268598,0.300471,0.197273,3,140,2140
3.99628,68.5474,0.962324,0.267801,0.27839,0.314013,0.20107,3,141,2141
3.97597,69.3601,1.04105,0.264176,0.30337,0.343176,0.200185,3,142,2142
4.12611,71.4082,0.925364,0.313189,0.284709,0.307409,0.20022,3,143,2143
4.10592,69.6987,1.04532,0.314635,0.265316,0.364857,0.195538,3,144,2144
4.09927,71.6265,1.04565,0.316398,0.238115,0.332391,0.200565,3,145,2145
4.00212,69.1992,0.992554,0.333006,0.261212,0.335769,0.194137,3,146,2146
4.07681,70.3443,0.982346,0.343805,0.268801,0.347586,0.198026,3,147,2147
4.04235,67.9916,0.941901,0.345835,0.258994,0.378153,0.198399,3,148,2148
3.97309,70.5257,0.883077,0.310386,0.26624,0.31562,0.199787,3,149,2149
4.01232,70.7782,0.967612,0.316882,0.281504,0.312092,0.197556,3,150,2150
4.03925,71.3099,0.933481,0.331303,0.292952,0.290955,0.197528,3,151,2151
4.0864,71.3665,0.94741,0.31333,0.281956,0.328508,0.197986,3,152,2152
4.02401,73.0729,0.96489,0.315874,0.285468,0.315886,0.20008,3,153,2153
3.99562,75.1742,0.977576,0.298497,0.300166,0.35408,0.198825,3,154,2154
3.94593,74.5352,0.97029,0.294974,0.278904,0.31114000000000003,0.199293,3,155,2155
3.98513,73.9204,0.920495,0.289982,0.257645,0.294226,0.196662,3,156,2156
3.97255,73.4147,0.953062,0.294887,0.269794,0.286798,0.199371,3,157,2157
3.99164,73.3796,0.958284,0.297485,0.284287,0.238595,0.199928,3,158,2158
4.05894,70.7502,0.996604,0.283433,0.256051,0.396838,0.201237,3,159,2159
4.13251,68.7415,0.993356,0.27529,0.283486,0.327245,0.198185,3,160,2160
4.13443,66.1892,1.05009,0.283447,0.30594,0.357676,0.19846,3,161,2161
4.08992,67.4819,0.970919,0.256508,0.27147,0.335312,0.197128,3,162,2162
4.08121,69.6262,0.915259,0.263814,0.258722,0.292659,0.198375,3,163,2163
4.13634,69.9815,0.976057,0.259512,0.258805,0.299149,0.200431,3,164,2164
4.09795,70.7991,0.987829,0.268704,0.300796,0.315473,0.201155,3,165,2165
3.98195,70.3938,0.988296,0.282107,0.266572,0.294567,0.200859,3,166,2166
3.94291,70.4365,0.944562,0.287121,0.265035,0.309503,0.195762,3,167,2167
3.9381,72.7876,1.00333,0.302893,0.278978,0.347079,0.195908,3,168,2168
3.93012,73.7063,1.01862,0.313774,0.266054,0.402496,0.201548,3,169,2169
3.93559,73.9087,0.992831,0.313536,0.25748,0.365333,0.202484,3,170,2170
