TVCL,TVVC,TVKA,omega[1],omega[2],omega[3],sigma_p,.chain,.iteration,.draw
3.98144,69.6095,1.02547,0.319252,0.270016,0.304485,0.194087,3,63,2063
4.03256,72.7238,1.0387,0.326916,0.29927,0.306722,0.193186,3,64,2064
4.05945,72.122,1.04453,0.348165,0.281195,0.310595,0.188602,3,65,2065
4.02457,69.2568,1.00516,0.339622,0.250397,0.31808,0.188965,3,66,2066
4.00864,71.2607,1.02968,0.324155,0.255037,0.303657,0.193266,3,67,2067
3.9702,71.1794,1.06234,0.313137,0.264975,0.369142,0.193188,3,68,2068
4.05935,70.485,0.92134,0.307301,0.26763,0.360567,0.193945,3,69,2069
4.08865,73.5877,0.887045,0.298668,0.249734,0.428173,0.190816,3,70,2070
3.87732,70.9554,1.07573,0.340224,0.287481,0.329012,0.191508,3,71,2071
3.9203,70.76,1.0832,0.383016,0.264682,0.377002,0.192107,3,72,2072
4.05277,70.5354,1.0325,0.380031,0.236776,0.350625,0.192383,3,73,2073
4.05345,71.0922,0.99719,0.380407,0.271671,0.363784,0.191358,3,74,2074
4.05122,72.8766,1.00859,0.324711,0.26609,0.282865,0.193438,3,75,2075
3.89369,71.4589,0.962612,0.325728,0.281201,0.402162,0.186839,3,76,2076
3.93599,73.6964,1.03206,0.334917,0.284713,0.359697,0.199809,3,77,2077
3.89212,69.9913,0.963965,0.296762,0.257916,0.297723,0.188719,3,78,2078
3.91493,70.6867,1.03994,0.302248,0.307194,0.334622,0.192573,3,79,2079
3.91007,70.942,1.03877,0.303085,0.26447,0.339817,0.1964,3,80,2080
3.83192,71.5228,1.02073,0.290076,0.289208,0.319663,0.188507,3,81,2081
3.87179,73.5175,0.981701,0.303138,0.262619,0.256705,0.196516,3,82,2082
3.91113,73.9709,0.975918,0.295034,0.295376,0.283899,0.193209,3,83,2083
4.06264,74.072,1.0256,0.292367,0.269423,0.34057,0.192563,3,84,2084
3.95337,70.0355,0.970044,0.313114,0.27612,0.346051,0.195076,3,85,2085
4.01469,72.281,0.987772,0.282913,0.270813,0.352403,0.198099,3,86,2086
3.949,71.0804,1.0189,0.299097,0.260213,0.366085,0.190249,3,87,2087
3.93592,70.0314,1.01315,0.317751,0.303751,0.374815,0.195171,3,88,2088
3.84126,72.3021,0.96438,0.318952,0.247022,0.35181,0.191579,3,89,2089
3.96358,72.0743,1.01398,0.318188,0.308657,0.411187,0.192228,3,90,2090
3.97168,71.9659,1.0366,0.293713,0.314835,0.383542,0.191613,3,91,2091
3.75691,70.4021,0.969536,0.277174,0.284758,0.337437,0.186162,3,92,2092
3.83341,69.2888,0.983651,0.270262,0.305315,0.383173,0.198303,3,93,2093
3.82701,68.9966,0.993935,0.27583,0.299085,0.373151,0.19762,3,94,2094
3.82371,69.5253,1.00509,0.289754,0.298534,0.383248,0.186465,3,95,2095
3.79185,70.6567,0.97801,0.349526,0.274023,0.313897,0.198756,3,96,2096
3.83024,71.971,0.961284,0.348283,0.247778,0.321213,0.196401,3,97,2097
3.89552,71.493,1.03114,0.331656,0.261446,0.277638,0.195388,3,98,2098
3.91462,71.3718,1.00287,0.343602,0.261664,0.360474,0.19297,3,99,2099
3.95986,72.2521,1.00599,0.344845,0.263332,0.357586,0.193696,3,100,2100
4.00468,69.9571,0.98179400000000006,0.29185,0.262976,0.354728,0.192572,3,101,2101
4.01316,69.9809,0.98607,0.287609,0.265819,0.320697,0.190041,3,102,2102
4.08071,72.8085,0.978578,0.301488,0.299792,0.337257,0.197807,3,103,2103
3.99287,68.3236,1.0677,0.307599,0.243905,0.339791,0.197987,3,104,2104
4.06375,70.0661,1.00586,0.295681,0.254315,0.277829,0.190771,3,105,2105
4.00071,71.0048,1.03715,0.311753,0.251626,0.323806,0.196376,3,106,2106
3.95438,70.3507,1.06446,0.30265,0.276619,0.339035,0.195789,3,107,2107
3.92772,70.5331,1.00531,0.334447,0.249481,0.326429,0.192331,3,108,2108
3.90932,70.256,1.06131,0.298681,0.258872,0.316593,0.190122,3,109,2109
3.95205,71.6629,1.07467,0.305609,0.242685,0.344799,0.19777,3,110,2110
3.93508,71.3996,1.03754,0.282335,0.272548,0.347456,0.193144,3,111,2111
3.91478,71.7102,1.02142,0.288858,0.278697,0.329334,0.198078,3,112,2112
3.87926,69.9504,1.00489,0.284305,0.244359,0.297345,0.193088,3,113,2113
4.08264,70.5815,0.975758,0.276791,0.238496,0.335234,0.195126,3,114,2114
4.06797,69.2569,1.0254,0.333143,0.276952,0.34859,0.197631,3,115,2115
3.9901,68.3966,1.02659,0.334329,0.290924,0.342541,0.194398,3,116,2116
4.01365,68.3034,1.04215,0.329429,0.281799,0.338055,0.196217,3,117,2117
3.97825,70.3452,0.94613,0.324506,0.265456,0.296802,0.189704,3,118,2118
3.95517,72.0245,0.964215,0.327077,0.262494,0.284587,0.198016,3,119,2119
3.93948,72.3977,0.952889,0.315086,0.236569,0.324237,0.193514,3,120,2120
4.03482,70.3804,0.98753,0.305706,0.276861,0.338568,0.192541,3,121,2121
4.07044,70.2109,1.02263,0.280619,0.24211,0.324978,0.199514,3,122,2122
4.10948,68.8795,1.06376,0.281016,0.256854,0.337226,0.191346,3,123,2123
4.06785,70.7198,1.01999,0.282799,0.223845,0.342999,0.194122,3,124,2124
3.99848,67.9278,1.05256,0.288245,0.308618,0.328031,0.194421,3,125,2125
3.99544,67.6444,1.04017,0.296991,0.282328,0.316589,0.191796,3,126,2126
3.92024,66.899,0.998965,0.28197,0.250904,0.275626,0.19819,3,127,2127
3.82911,71.5015,1.04004,0.311823,0.2896,0.302103,0.188328,3,128,2128
3.88091,71.0485,1.01542,0.334934,0.297736,0.29436,0.196948,3,129,2129
3.87488,72.1248,1.03273,0.323232,0.29966,0.33007,0.196112,3,130,2130
3.81698,71.7298,1.03147,0.312318,0.280351,0.313764,0.194094,3,131,2131
3.81585,72.5671,1.02847,0.331781,0.28088,0.342307,0.191013,3,132,2132
3.91279,71.0694,1.02041,0.350153,0.255062,0.382079,0.19554,3,133,2133
3.91282,73.2681,0.969868,0.369875,0.292342,0.322578,0.188501,3,134,2134
3.88594,72.3784,0.970538,0.353265,0.29114,0.365445,0.18999,3,135,2135
4.06827,70.9672,1.05537,0.319837,0.293431,0.319738,0.192202,3,136,2136
3.99018,70.7044,1.04612,0.339729,0.305096,0.289405,0.191645,3,137,2137
4.10334,69.5651,1.04166,0.318832,0.241561,0.34403,0.197095,3,138,2138
4.06123,68.8204,0.998513,0.284222,0.256423,0.317218,0.190354,3,139,2139
4.00197,73.4077,1.04304,0.289713,0.265058,0.313437,0.191163,3,140,2140
3.93225,70.0582,1.01794,0.30652,0.275907,0.325346,0.188456,3,141,2141
3.94442,72.5082,0.987809,0.28871,0.304325,0.326008,0.197796,3,142,2142
3.97022,70.8147,1.00158,0.334879,0.248287,0.333785,0.194914,3,143,2143
3.93545,69.5624,0.976281,0.318177,0.243828,0.331407,0.189808,3,144,2144
3.94383,68.1464,0.971921,0.316216,0.269122,0.356053,0.192481,3,145,2145
3.92594,67.6258,1.03611,0.276159,0.317033,0.310048,0.198402,3,146,2146
4.07875,72.4377,1.03378,0.26891,0.241086,0.313583,0.193315,3,147,2147
4.14863,71.0984,1.03221,0.287344,0.303064,0.304527,0.200918,3,148,2148
3.98025,70.2537,1.06964,0.285192,0.244958,0.295964,0.192326,3,149,2149
3.97748,74.4834,0.914389,0.34085,0.289198,0.326447,0.197437,3,150,2150
3.79123,73.2329,0.950653,0.329851,0.239188,0.33256,0.190336,3,151,2151
3.85908,71.2339,0.969635,0.306625,0.246406,0.390449,0.198196,3,152,2152
3.8916,71.6441,1.03458,0.287706,0.250629,0.384888,0.192169,3,153,2153
3.88776,73.3545,0.929978,0.298238,0.257495,0.340981,0.194144,3,154,2154
3.88074,71.9285,1.06521,0.310723,0.268387,0.351947,0.1924,3,155,2155
3.97516,69.1281,1.06323,0.319727,0.292754,0.350998,0.196344,3,156,2156
3.88402,72.1958,0.95399,0.307835,0.315648,0.28797,0.18782,3,157,2157
3.88389,73.1514,1.01478,0.301167,0.301252,0.364449,0.19153,3,158,2158
3.92171,73.4735,1.02894,0.304133,0.305761,0.359957,0.191997,3,159,2159
3.89703,73.3373,1.03788,0.295745,0.268026,0.358199,0.196619,3,160,2160
3.95522,71.5974,0.984755,0.301212,0.247689,0.321374,0.187872,3,161,2161
3.93027,73.0482,0.972294,0.307274,0.263008,0.293215,0.193912,3,162,2162
3.85093,74.5338,0.989365,0.322013,0.285453,0.307514,0.189292,3,163,2163
3.881,74.9289,1.0035,0.344784,0.283417,0.306214,0.191037,3,164,2164
3.91523,77.467,0.954771,0.30819,0.281785,0.31976,0.195141,3,165,2165
3.9177399999999998,75.8874,0.951806,0.293564,0.276869,0.324341,0.194324,3,166,2166
3.94325,69.6391,0.998637,0.275531,0.279764,0.256518,0.197064,3,167,2167
4.01515,70.7574,1.00226,0.279011,0.271254,0.312714,0.198103,3,168,2168
4.04189,69.2024,0.986439,0.324357,0.278828,0.313352,0.196617,3,169,2169
3.94432,67.2658,0.966004,0.3141,0.276093,0.318087,0.189291,3,170,2170
3.86137,70.0827,1.00952,0.284207,0.283328,0.325159,0.195637,3,171,2171
3.87593,71.3971,1.05302,0.280773,0.296802,0.349632,0.183971,3,172,2172
3.9192,71.4682,1.00246,0.298132,0.29861,0.324436,0.205204,3,173,2173
4.03464,68.7507,0.969877,0.279997,0.264251,0.325236,0.183034,3,174,2174
3.99816,67.1448,0.965328,0.297615,0.248338,0.322134,0.204446,3,175,2175
4.01932,67.6693,1.02093,0.310484,0.249314,0.303145,0.193167,3,176,2176
3.91294,68.2575,1.01958,0.291153,0.247209,0.378726,0.194475,3,177,2177
3.89502,68.2012,1.00824,0.31161,0.264175,0.319672,0.193059,3,178,2178
3.91123,69.5499,1.01701,0.304934,0.279037,0.366436,0.194867,3,179,2179
3.99982,69.3444,0.973801,0.290452,0.238516,0.32992,0.192639,3,180,2180
3.96663,70.5922,0.946837,0.30146,0.272686,0.373299,0.196395,3,181,2181
3.9955,71.3811,0.986935,0.309713,0.276647,0.353876,0.190855,3,182,2182
3.87231,72.7417,1.00649,0.320247,0.27293,0.352301,0.195873,3,183,2183
3.76668,72.5501,0.96739,0.304344,0.267635,0.35404,0.190754,3,184,2184
3.88515,75.5441,0.976862,0.302083,0.259403,0.326899,0.196106,3,185,2185
3.79758,71.6015,0.945703,0.309512,0.275908,0.312539,0.188229,3,186,2186
3.94201,70.9623,1.03991,0.31543,0.251691,0.303856,0.193913,3,187,2187
3.96207,72.5334,1.00618,0.292048,0.276072,0.332387,0.192816,3,188,2188
3.9768,69.6355,1.00602,0.280657,0.254134,0.369361,0.188479,3,189,2189
3.9878,71.44,0.99576,0.281644,0.278561,0.353949,0.190488,3,190,2190
4.06806,72.1951,1.0299,0.271894,0.266863,0.34197,0.195946,3,191,2191
4.02506,73.7981,0.966887,0.290982,0.263764,0.324289,0.190583,3,192,2192
4.02367,68.6906,1.0455,0.267726,0.262522,0.388754,0.193875,3,193,2193
4.04101,68.1667,1.04133,0.254447,0.24957,0.392585,0.194933,3,194,2194
4.0092,70.8188,1.04282,0.275184,0.270488,0.373923,0.196486,3,195,2195
4.00721,71.4456,1.01904,0.266922,0.251829,0.358327,0.195066,3,196,2196
4.06937,67.6086,1.01795,0.282696,0.279859,0.354814,0.195354,3,197,2197
4.08366,66.9235,1.02554,0.289542,0.280135,0.356651,0.194515,3,198,2198
4.02934,68.4827,1.01193,0.289114,0.270896,0.292086,0.192953,3,199,2199
4.1642,70.1234,0.9726,0.254433,0.301682,0.345889,0.19414,3,200,2200
4.17022,70.0315,1.00209,0.277305,0.280044,0.300479,0.195808,3,201,2201
4.26795,67.7203,0.997223,0.330525,0.255201,0.297072,0.191919,3,202,2202
4.1951,67.0162,0.941402,0.315822,0.262219,0.328032,0.191644,3,203,2203
4.05711,71.838,1.08876,0.310784,0.294562,0.29813,0.190412,3,204,2204
3.96979,71.8925,1.05075,0.302871,0.291881,0.319434,0.192888,3,205,2205
3.96187,71.9479,0.98263,0.320205,0.284082,0.310618,0.191691,3,206,2206
3.97144,71.6511,0.967754,0.323273,0.291659,0.329995,0.193645,3,207,2207
3.87705,71.2554,1.08299,0.312413,0.269179,0.313826,0.191658,3,208,2208
3.9568,72.0885,1.01726,0.30398,0.261758,0.348902,0.195237,3,209,2209
3.86643,71.2512,1.04756,0.296585,0.296491,0.332455,0.192189,3,210,2210
3.91383,70.7179,1.01557,0.272179,0.266802,0.306854,0.190133,3,211,2211
3.91766,70.5902,1.05091,0.274034,0.270169,0.37687,0.191836,3,212,2212
3.87908,70.0713,0.967788,0.326491,0.288408,0.299872,0.188891,3,213,2213
3.90748,70.4984,1.01744,0.299743,0.2901,0.294816,0.194419,3,214,2214
3.90881,70.8111,1.00558,0.275056,0.263683,0.343438,0.195036,3,215,2215
3.97043,71.7342,0.970577,0.304867,0.296913,0.316547,0.190713,3,216,2216
3.82329,71.3433,0.980606,0.291688,0.264552,0.34829,0.194049,3,217,2217
3.93019,68.1215,0.996806,0.310074,0.320948,0.35049400000000003,0.188495,3,218,2218
4.02647,69.9495,0.994385,0.293953,0.243417,0.367273,0.196346,3,219,2219
4.04954,70.109,1.0004,0.271221,0.264646,0.354333,0.193537,3,220,2220
3.99985,69.0227,1.0293,0.282285,0.274317,0.333738,0.189869,3,221,2221
3.97311,69.7864,1.01759,0.333645,0.273164,0.308691,0.194511,3,222,2222
3.89169,68.7609,0.971215,0.325924,0.297248,0.355163,0.195097,3,223,2223
4.11817,68.3825,1.04017,0.332757,0.272211,0.342063,0.194037,3,224,2224
3.99306,66.7306,1.08405,0.310461,0.309264,0.307864,0.195375,3,225,2225
3.95491,66.723,1.0602,0.315866,0.290275,0.347315,0.193696,3,226,2226
3.931,70.4387,1.04904,0.322509,0.287308,0.298915,0.189389,3,227,2227
3.87471,73.4612,1.01966,0.315988,0.267481,0.393238,0.193303,3,228,2228
3.89056,73.1068,1.03754,0.322776,0.258617,0.325273,0.192956,3,229,2229
3.90396,72.2564,0.984031,0.305673,0.264468,0.321713,0.194276,3,230,2230
3.95685,71.5611,1.00259,0.307022,0.294757,0.318709,0.193931,3,231,2231
4.13729,69.8404,0.958362,0.369651,0.242712,0.321081,0.191693,3,232,2232
4.14209,70.0975,0.976394,0.353864,0.251517,0.303976,0.198893,3,233,2233
4.1419,68.0749,1.01805,0.3314,0.272974,0.315869,0.186132,3,234,2234
4.15998,69.2931,1.01712,0.33687,0.275438,0.292862,0.19265,3,235,2235
4.1663,69.7469,0.99437,0.333775,0.27627,0.30103,0.193946,3,236,2236
4.13963,69.298,0.988781,0.328194,0.268315,0.298763,0.194611,3,237,2237
4.14382,69.8992,1.01136,0.362765,0.269577,0.298737,0.188152,3,238,2238
4.05112,67.7244,1.05465,0.32595,0.276409,0.319213,0.193513,3,239,2239
4.06749,67.1718,0.962334,0.31203,0.269912,0.346646,0.200648,3,240,2240
3.98411,64.3083,1.01642,0.325036,0.251612,0.25286,0.186157,3,241,2241
4.05534,67.6382,1.01073,0.368996,0.262279,0.308356,0.196416,3,242,2242
3.95754,65.7721,0.972645,0.334784,0.246999,0.299716,0.19469,3,243,2243
4.00876,69.0878,1.04269,0.342661,0.259992,0.331191,0.195634,3,244,2244
3.81136,68.764,0.969719,0.316469,0.296051,0.258099,0.196263,3,245,2245
3.83998,69.601,0.98097,0.281232,0.296756,0.33777,0.189024,3,246,2246
3.8842,71.2688,1.00012,0.277822,0.269556,0.355133,0.202891,3,247,2247
3.89898,73.3627,1.02267,0.281274,0.253541,0.32257,0.189458,3,248,2248
3.94476,73.261,1.04174,0.284241,0.275972,0.326159,0.194984,3,249,2249
3.95004,73.1517,1.06649,0.287728,0.264786,0.416638,0.193239,3,250,2250
3.94744,68.1207,0.986076,0.314595,0.294946,0.302531,0.197224,3,251,2251
4.04593,68.9806,0.977062,0.311986,0.259154,0.354686,0.192972,3,252,2252
4.01583,69.7191,1.02031,0.33023,0.306314,0.312145,0.19514599999999999,3,253,2253
4.14722,67.2999,1.01448,0.343528,0.253486,0.332866,0.195168,3,254,2254
4.02513,69.8116,0.998166,0.298861,0.294726,0.322655,0.194366,3,255,2255
3.99164,71.3748,1.01341,0.29517,0.278741,0.331454,0.190966,3,256,2256
4.05009,70.8519,1.01217,0.304232,0.269973,0.33805,0.192908,3,257,2257
3.98131,71.2577,1.02299,0.294754,0.259814,0.32705,0.196091,3,258,2258
3.96419,71.1435,0.993516,0.301751,0.259095,0.342682,0.196259,3,259,2259
3.89421,73.2199,1.02452,0.310227,0.274192,0.301028,0.197355,3,260,2260
3.93848,73.6129,1.02381,0.30848,0.272204,0.318319,0.194338,3,261,2261
3.96067,69.1753,1.00521,0.339185,0.285702,0.346228,0.190182,3,262,2262
4.07346,69.2199,0.996058,0.295213,0.272382,0.313177,0.197474,3,263,2263
4.10139,69.6536,0.983009,0.3031,0.269452,0.313456,0.193996,3,264,2264
4.0664,70.8283,1.10881,0.297286,0.292287,0.320992,0.194025,3,265,2265
3.99428,67.4699,0.990453,0.290905,0.302618,0.359547,0.191977,3,266,2266
3.94961,71.0269,0.983917,0.298368,0.271025,0.346268,0.192682,3,267,2267
3.95934,71.43,1.00585,0.291827,0.252951,0.352917,0.196233,3,268,2268
3.87527,70.524,0.957737,0.267817,0.275279,0.311426,0.192058,3,269,2269
3.8883,70.6152,0.963469,0.276117,0.265634,0.323214,0.190834,3,270,2270
3.93073,72.3265,1.04072,0.269566,0.259603,0.311738,0.192247,3,271,2271
3.77138,69.8423,0.96354,0.280072,0.262826,0.315443,0.197014,3,272,2272
3.77552,71.2413,1.02338,0.266419,0.272408,0.286445,0.19455,3,273,2273
3.75902,72.0379,1.0942,0.277827,0.259688,0.330891,0.1947,3,274,2274
3.7768,71.5621,1.09022,0.291275,0.299141,0.353791,0.195597,3,275,2275
3.8631,69.3517,1.08302,0.293632,0.273403,0.312407,0.195345,3,276,2276
3.80661,67.9862,1.05968,0.290288,0.252343,0.331862,0.191464,3,277,2277
3.87171,66.4769,1.01929,0.296191,0.278749,0.324964,0.191622,3,278,2278
3.91897,65.7336,0.965224,0.302147,0.291955,0.344995,0.185704,3,279,2279
3.9085,70.1531,1.0319,0.311891,0.282176,0.371954,0.18969,3,280,2280
4.04822,70.5392,0.998468,0.318262,0.263344,0.298361,0.187507,3,281,2281
4.118,72.0305,1.00815,0.344551,0.294693,0.365276,0.195264,3,282,2282
4.04757,72.0461,0.97398,0.347916,0.312625,0.350673,0.193899,3,283,2283
3.97263,73.1633,1.02696,0.33002,0.302301,0.351372,0.192238,3,284,2284
3.93243,72.067,1.00631,0.32346,0.289846,0.397415,0.188732,3,285,2285
3.98226,67.172,1.10486,0.281808,0.272962,0.327633,0.191341,3,286,2286
3.86744,67.1917,0.957287,0.297074,0.314067,0.318485,0.191744,3,287,2287
3.99437,68.075,1.03286,0.341568,0.268538,0.323552,0.19578,3,288,2288
3.84022,65.6591,1.02537,0.357574,0.30089,0.329853,0.189273,3,289,2289
3.77452,65.3445,1.02871,0.336403,0.2785,0.312918,0.191921,3,290,2290
3.78808,66.7872,1.07007,0.318187,0.288448,0.351126,0.198134,3,291,2291
3.82461,66.7744,1.05142,0.321155,0.291262,0.325931,0.193278,3,292,2292
3.86989,68.8269,1.02605,0.312758,0.305162,0.346767,0.190116,3,293,2293
4.10885,68.0608,0.991948,0.329981,0.294655,0.34307,0.192643,3,294,2294
4.09761,68.9949,0.99319,0.316607,0.258699,0.312875,0.190034,3,295,2295
4.10722,69.7355,1.00545,0.334719,0.253341,0.299705,0.19304,3,296,2296
4.10107,72.5057,1.06773,0.306503,0.281439,0.312594,0.189209,3,297,2297
4.08848,72.1858,1.06046,0.307814,0.27767,0.310117,0.189472,3,298,2298
4.09711,70.3298,0.998034,0.269348,0.282364,0.331671,0.192304,3,299,2299
4.16868,69.3971,0.983895,0.320864,0.290573,0.295287,0.192538,3,300,2300
4.18249,69.4239,1.00083,0.320299,0.293525,0.29415,0.188165,3,301,2301
4.19484,70.1582,0.993183,0.306998,0.301512,0.285848,0.189461,3,302,2302
4.0519,71.2586,1.03325,0.290732,0.275014,0.343546,0.188108,3,303,2303
4.0198,71.4044,1.05936,0.28684,0.274651,0.362124,0.195162,3,304,2304
3.98744,72.4307,0.969033,0.274497,0.275665,0.259808,0.199033,3,305,2305
4.02328,72.4659,1.04774,0.293972,0.29622,0.378402,0.186773,3,306,2306
4.0217,72.8551,1.01573,0.290004,0.266394,0.354728,0.199255,3,307,2307
3.9765,71.6536,1.00751,0.288101,0.26593,0.366586,0.200713,3,308,2308
3.93023,72.4386,1.04734,0.327534,0.268502,0.314252,0.193528,3,309,2309
3.96163,73.2284,1.10257,0.308654,0.272405,0.317013,0.195475,3,310,2310
4.07745,71.0252,1.05074,0.323434,0.28367,0.263006,0.191488,3,311,2311
4.10113,69.6284,0.965244,0.320358,0.263636,0.358361,0.191545,3,312,2312
4.07162,73.6632,1.10547,0.282734,0.299874,0.355477,0.18926,3,313,2313
4.15142,72.0934,1.08273,0.276235,0.277754,0.335275,0.195572,3,314,2314
4.07641,71.0107,1.02803,0.278091,0.282144,0.329132,0.191241,3,315,2315
4.08135,69.1508,1.04668,0.288984,0.242974,0.363575,0.192629,3,316,2316
4.15623,71.3633,1.00852,0.303415,0.276277,0.318824,0.196302,3,317,2317
4.05057,70.9669,1.04447,0.28983,0.295069,0.29964,0.190494,3,318,2318
4.02133,70.2763,0.969371,0.325925,0.276412,0.319035,0.197475,3,319,2319
4.03575,69.9839,0.997537,0.335596,0.277775,0.308598,0.196122,3,320,2320
4.0873100000000004,69.5559,0.999883,0.342655,0.274814,0.375476,0.186887,3,321,2321
4.01368,67.3391,0.967538,0.354538,0.290338,0.316157,0.195949,3,322,2322
4.02403,66.7592,0.932519,0.359976,0.26344,0.374057,0.195966,3,323,2323
4.08532,65.4595,0.932891,0.350561,0.277483,0.363624,0.184544,3,324,2324
3.99966,71.5294,1.0307,0.330632,0.305666,0.3529,0.186257,3,325,2325
3.92643,68.5814,0.992124,0.361359,0.293435,0.387895,0.196912,3,326,2326
3.85143,71.126,1.01227,0.317035,0.27834,0.304091,0.193289,3,327,2327
3.87812,71.9998,1.04066,0.317073,0.275885,0.309575,0.191735,3,328,2328
3.88162,71.5248,1.07398,0.300407,0.23859,0.293335,0.19255,3,329,2329
3.9382,72.6382,1.0044,0.313777,0.304739,0.32523,0.199384,3,330,2330
3.94246,73.6311,1.04037,0.31982,0.285552,0.360199,0.192846,3,331,2331
3.88306,71.2729,0.996283,0.320548,0.256147,0.392957,0.194053,3,332,2332
3.96866,68.7807,1.00295,0.293975,0.261186,0.298001,0.192878,3,333,2333
3.90161,73.3259,1.04381,0.300217,0.291825,0.339643,0.192543,3,334,2334
3.73651,73.5178,1.03956,0.271745,0.253614,0.287589,0.191819,3,335,2335
3.74983,73.3305,1.02517,0.259465,0.253661,0.297903,0.197609,3,336,2336
3.76878,71.2475,1.00009,0.276229,0.29835,0.330124,0.200057,3,337,2337
3.67326,69.0797,0.959885,0.284208,0.278857,0.322616,0.187675,3,338,2338
3.74347,69.2106,0.976957,0.291617,0.281829,0.307463,0.204824,3,339,2339
3.68463,70.8555,0.958599,0.314929,0.276875,0.310509,0.18575,3,340,2340
3.90531,71.522,0.956932,0.317997,0.249907,0.306189,0.203059,3,341,2341
3.78813,70.2295,0.969754,0.300408,0.284397,0.308357,0.183736,3,342,2342
3.82862,71.4435,1.00565,0.311532,0.264144,0.288649,0.195453,3,343,2343
3.86762,67.5777,1.08571,0.332969,0.254141,0.30458,0.197553,3,344,2344
3.90147,68.5847,1.02208,0.336073,0.294221,0.321807,0.190494,3,345,2345
3.9623,75.3115,0.994172,0.305699,0.254589,0.26682,0.195703,3,346,2346
3.77874,71.2183,1.00057,0.304103,0.272092,0.378077,0.19884,3,347,2347
3.80177,69.9802,0.97541,0.294875,0.286639,0.32674,0.189259,3,348,2348
4.04066,72.728,0.934519,0.313725,0.317146,0.41076,0.196103,3,349,2349
4.01365,73.4868,0.953359,0.297925,0.298147,0.395323,0.188484,3,350,2350
3.77571,71.8072,0.996267,0.322016,0.23934,0.339584,0.187986,3,351,2351
3.98309,74.9494,0.993299,0.271498,0.332173,0.325653,0.190553,3,352,2352
4.0482,75.8889,0.993633,0.289425,0.339078,0.325912,0.200891,3,353,2353
4.08969,73.3505,1.02274,0.30071,0.265194,0.333659,0.188272,3,354,2354
4.08541,72.7016,1.00995,0.284678,0.245673,0.354033,0.202138,3,355,2355
4.00838,70.5662,1.01796,0.284621,0.285789,0.361354,0.186954,3,356,2356
4.10165,71.7478,1.04514,0.279512,0.26665,0.357089,0.19826,3,357,2357
4.04718,70.357,1.04579,0.260229,0.259047,0.351089,0.198152,3,358,2358
3.87763,68.2997,0.966218,0.285802,0.304763,0.34577599999999997,0.194412,3,359,2359
3.96719,69.3596,1.04814,0.32839,0.268763,0.314125,0.196655,3,360,2360
3.9258,68.2787,1.00718,0.316991,0.265206,0.3089,0.198563,3,361,2361
4.05175,71.7932,0.964647,0.298708,0.272594,0.296361,0.19289,3,362,2362
3.96631,71.6603,1.04565,0.268071,0.256228,0.28691,0.196147,3,363,2363
4.06124,71.8707,0.978374,0.279738,0.243313,0.360302,0.197995,3,364,2364
4.12667,71.8998,0.934677,0.304152,0.294746,0.31677,0.18486,3,365,2365
4.04796,69.4786,1.03561,0.298859,0.25532,0.370864,0.195387,3,366,2366
4.02283,66.5692,1.01554,0.307338,0.248152,0.301286,0.186356,3,367,2367
4.05481,68.5418,0.943868,0.311965,0.27551,0.39129,0.189889,3,368,2368
4.14996,69.2285,1.00846,0.327226,0.272778,0.341826,0.19474,3,369,2369
4.09438,70.8036,0.993595,0.343795,0.303376,0.363089,0.189168,3,370,2370
3.96114,69.7359,0.942918,0.333889,0.266053,0.31025,0.198374,3,371,2371
3.92054,68.0983,0.966154,0.309734,0.262536,0.349324,0.19218,3,372,2372
3.98485,69.1625,1.04788,0.307221,0.257054,0.356917,0.193629,3,373,2373
3.90895,71.3717,0.990702,0.330491,0.263173,0.338692,0.197013,3,374,2374
3.80996,68.216,1.01617,0.323835,0.297178,0.338352,0.19247,3,375,2375
3.78312,69.5404,1.02446,0.31126,0.298639,0.330044,0.19456,3,376,2376
3.82309,69.5551,1.01073,0.306808,0.285599,0.293532,0.191978,3,377,2377
3.77693,68.5873,1.00229,0.323408,0.274043,0.300292,0.191901,3,378,2378
3.81392,67.9111,0.988716,0.308476,0.301681,0.349481,0.189336,3,379,2379
3.85216,71.1192,0.935358,0.280898,0.279634,0.351764,0.196371,3,380,2380
3.86302,70.246,1.02337,0.328166,0.27286,0.287618,0.193653,3,381,2381
4.03023,70.1759,0.987736,0.327528,0.271294,0.310872,0.195855,3,382,2382
3.97368,67.4543,1.00509,0.34703,0.278242,0.338237,0.190716,3,383,2383
4.02478,70.1954,0.973563,0.289654,0.275774,0.321843,0.19008,3,384,2384
4.05074,70.2977,0.989633,0.300686,0.264368,0.319166,0.195314,3,385,2385
4.09581,69.5799,0.987775,0.302925,0.274533,0.316211,0.187952,3,386,2386
4.09405,69.6911,1.04132,0.306941,0.274785,0.325564,0.196264,3,387,2387
3.92111,69.3805,1.01559,0.338208,0.252849,0.289631,0.191363,3,388,2388
4.10945,71.4484,0.989531,0.322969,0.255447,0.323095,0.194607,3,389,2389
4.09307,70.9519,0.995676,0.324786,0.256198,0.312831,0.188603,3,390,2390
4.00338,71.6585,0.990541,0.313689,0.252808,0.349027,0.197367,3,391,2391
4.03064,72.5178,0.993154,0.3103,0.254069,0.350637,0.19848,3,392,2392
4.06042,69.9887,0.994171,0.310196,0.291899,0.336002,0.188536,3,393,2393
4.14562,68.5002,0.996378,0.293793,0.253002,0.314153,0.186021,3,394,2394
